
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
24.8158,µm^3,Spot,10,1000224431,282196,
35.1557,µm^3,Spot,10,1000135496,282272,
8.27204,µm^3,Spot,10,1000282540,282540,
26.8838,µm^3,Spot,10,1000196023,282594,
2.06804,µm^3,Spot,10,1000253547,282661,
20.6799,µm^3,Spot,10,1000282868,282868,
37.2236,µm^3,Spot,10,1000138478,283029,
18.6119,µm^3,Spot,10,1000080712,283031,
26.8838,µm^3,Spot,10,1000196749,283355,
62.039,µm^3,Spot,10,1000111173,283651,
24.8158,µm^3,Spot,10,1000226383,284246,
37.2236,µm^3,Spot,10,1000027048,284624,
39.2916,µm^3,Spot,10,1000025863,285708,
14.476,µm^3,Spot,10,1000026374,286205,
12.408,µm^3,Spot,10,1000026660,286479,
20.6799,µm^3,Spot,10,1000199932,286579,
22.7479,µm^3,Spot,10,1000257305,286591,
22.7479,µm^3,Spot,10,1000024512,286743,
16.544,µm^3,Spot,10,1000028860,288890,
14.476,µm^3,Spot,10,1000260417,289633,
18.6119,µm^3,Spot,10,1000260594,289822,
10.34,µm^3,Spot,10,1000145899,290419,
45.4954,µm^3,Spot,10,1000232501,290422,
64.107,µm^3,Spot,10,1000290426,290426,
20.6799,µm^3,Spot,11,1000290900,290900,
20.6799,µm^3,Spot,11,1000178867,294112,
20.6799,µm^3,Spot,11,1000034728,294300,
22.7479,µm^3,Spot,11,1000008102,298353,
22.7479,µm^3,Spot,11,1000244446,302487,
49.6314,µm^3,Spot,11,1000071729,302750,
64.107,µm^3,Spot,11,1000158060,302820,
24.8158,µm^3,Spot,11,1000130081,303418,
24.8158,µm^3,Spot,11,1000014633,304159,
55.8352,µm^3,Spot,11,1000218062,304956,
24.8158,µm^3,Spot,11,1000275823,305169,
24.8158,µm^3,Spot,11,1000074239,305193,
18.6119,µm^3,Spot,11,1000278844,308213,
10.34,µm^3,Spot,11,1000221333,308444,
24.8158,µm^3,Spot,11,1000224234,308734,
28.9518,µm^3,Spot,11,1000019405,308790,
14.476,µm^3,Spot,11,1000165097,309573,
31.0197,µm^3,Spot,11,1000224241,311362,
14.476,µm^3,Spot,11,1000224431,311542,
37.2236,µm^3,Spot,11,1000196023,311574,
62.039,µm^3,Spot,11,1000253547,311626,
16.544,µm^3,Spot,11,1000282868,312193,
33.0877,µm^3,Spot,11,1000282540,312199,
24.8158,µm^3,Spot,11,1000080712,312392,
14.476,µm^3,Spot,11,1000196749,312713,
45.4954,µm^3,Spot,11,1000312915,312915,
84.7864,µm^3,Spot,11,1000111173,312994,
20.6799,µm^3,Spot,11,1000226383,313835,
31.0197,µm^3,Spot,11,1000027048,313885,
14.476,µm^3,Spot,11,1000026374,315460,
12.408,µm^3,Spot,11,1000026660,315763,
12.408,µm^3,Spot,11,1000199932,315851,
18.6119,µm^3,Spot,11,1000257305,315870,
35.1557,µm^3,Spot,11,1000024512,316043,
18.6119,µm^3,Spot,11,1000260417,318916,
24.8158,µm^3,Spot,11,1000260594,319098,
16.544,µm^3,Spot,11,1000145899,319743,
57.9032,µm^3,Spot,11,1000232501,319753,
39.2916,µm^3,Spot,11,1000290426,319755,
20.6799,µm^3,Spot,12,1000290900,320267,
22.7479,µm^3,Spot,12,1000320447,320447,
33.0877,µm^3,Spot,12,1000178867,323471,
14.476,µm^3,Spot,12,1000034728,323630,
26.8838,µm^3,Spot,12,1000327258,327258,
20.6799,µm^3,Spot,12,1000008102,327597,
14.476,µm^3,Spot,12,1000244446,331820,
31.0197,µm^3,Spot,12,1000071729,332124,
37.2236,µm^3,Spot,12,1000014633,333504,
26.8838,µm^3,Spot,12,1000275823,334574,
2.06804,µm^3,Spot,12,1000074239,334588,
86.8544,µm^3,Spot,12,1000218062,334649,
8.27204,µm^3,Spot,12,1000158060,334766,
20.6799,µm^3,Spot,12,1000278844,337535,
37.2236,µm^3,Spot,12,1000221333,337717,
8.27204,µm^3,Spot,12,1000224234,338033,
28.9518,µm^3,Spot,12,1000019405,338084,
12.408,µm^3,Spot,12,1000338312,338312,
20.6799,µm^3,Spot,12,1000165097,338811,
53.7673,µm^3,Spot,12,1000224241,340544,
12.408,µm^3,Spot,12,1000224431,340696,
49.6314,µm^3,Spot,12,1000196023,340725,
55.8352,µm^3,Spot,12,1000253547,340780,
28.9518,µm^3,Spot,12,1000282540,341020,
22.7479,µm^3,Spot,12,1000282868,341314,
16.544,µm^3,Spot,12,1000080712,341500,
24.8158,µm^3,Spot,12,1000196749,341815,
22.7479,µm^3,Spot,12,1000312915,342010,
70.3108,µm^3,Spot,12,1000111173,342104,
22.7479,µm^3,Spot,12,1000226383,342656,
39.2916,µm^3,Spot,12,1000027048,342982,
20.6799,µm^3,Spot,12,1000026374,344546,
14.476,µm^3,Spot,12,1000026660,344833,
16.544,µm^3,Spot,12,1000199932,344942,
24.8158,µm^3,Spot,12,1000257305,344953,
33.0877,µm^3,Spot,12,1000024512,345116,
22.7479,µm^3,Spot,12,1000260417,347970,
24.8158,µm^3,Spot,12,1000260594,348147,
20.6799,µm^3,Spot,12,1000145899,348845,
53.7673,µm^3,Spot,12,1000232501,348849,
35.1557,µm^3,Spot,12,1000290426,348853,
14.476,µm^3,Spot,13,1000290900,349380,
10.34,µm^3,Spot,13,1000320447,349580,
14.476,µm^3,Spot,13,1000178867,352590,
10.34,µm^3,Spot,13,1000034728,352773,
20.6799,µm^3,Spot,13,1000354440,354440,
18.6119,µm^3,Spot,13,1000354480,354480,
10.34,µm^3,Spot,13,1000327258,356160,
24.8158,µm^3,Spot,13,1000008102,356736,
22.7479,µm^3,Spot,13,1000244446,360874,
12.408,µm^3,Spot,13,1000071729,361148,
26.8838,µm^3,Spot,13,1000014633,362490,
12.408,µm^3,Spot,13,1000275823,363531,
20.6799,µm^3,Spot,13,1000074239,363546,
62.039,µm^3,Spot,13,1000218062,363606,
31.0197,µm^3,Spot,13,1000278844,366498,
20.6799,µm^3,Spot,13,1000221333,366718,
20.6799,µm^3,Spot,13,1000224241,367020,
26.8838,µm^3,Spot,13,1000019405,367076,
14.476,µm^3,Spot,13,1000338312,367314,
20.6799,µm^3,Spot,13,1000165097,368149,
26.8838,µm^3,Spot,13,1000224234,369566,
18.6119,µm^3,Spot,13,1000224431,369729,
4.13605,µm^3,Spot,13,1000196023,369764,
35.1557,µm^3,Spot,13,1000253547,369823,
26.8838,µm^3,Spot,13,1000282540,370059,
18.6119,µm^3,Spot,13,1000080712,370551,
18.6119,µm^3,Spot,13,1000282868,370670,
28.9518,µm^3,Spot,13,1000196749,370869,
24.8158,µm^3,Spot,13,1000312915,371100,
70.3108,µm^3,Spot,13,1000111173,371189,
2.06804,µm^3,Spot,13,1000371442,371442,
20.6799,µm^3,Spot,13,1000226383,371745,
43.4275,µm^3,Spot,13,1000027048,372095,
2.06804,µm^3,Spot,13,1000373068,373068,
24.8158,µm^3,Spot,13,1000026374,373583,
16.544,µm^3,Spot,13,1000026660,373869,
26.8838,µm^3,Spot,13,1000199932,373973,
8.27204,µm^3,Spot,13,1000257305,373980,
20.6799,µm^3,Spot,13,1000024512,374152,
12.408,µm^3,Spot,13,1000260417,376655,
20.6799,µm^3,Spot,13,1000260594,377159,
12.408,µm^3,Spot,13,1000145899,377817,
37.2236,µm^3,Spot,13,1000232501,377823,
12.408,µm^3,Spot,13,1000290426,377828,
12.408,µm^3,Spot,14,1000290900,378365,
18.6119,µm^3,Spot,14,1000320447,378573,
28.9518,µm^3,Spot,14,1000178867,379911,
16.544,µm^3,Spot,14,1000034728,381380,
45.4954,µm^3,Spot,14,1000354440,383368,
12.408,µm^3,Spot,14,1000354480,383405,
8.27204,µm^3,Spot,14,1000327258,385098,
20.6799,µm^3,Spot,14,1000385100,385100,
20.6799,µm^3,Spot,14,1000008102,385535,
2.06804,µm^3,Spot,14,1000244446,389772,
28.9518,µm^3,Spot,14,1000014633,391286,
24.8158,µm^3,Spot,14,1000275823,392500,
62.039,µm^3,Spot,14,1000218062,392581,
22.7479,µm^3,Spot,14,1000221333,395328,
24.8158,µm^3,Spot,14,1000278844,395431,
18.6119,µm^3,Spot,14,1000224234,395980,
39.2916,µm^3,Spot,14,1000224241,395984,
28.9518,µm^3,Spot,14,1000019405,396019,
28.9518,µm^3,Spot,14,1000224431,396145,
18.6119,µm^3,Spot,14,1000338312,396273,
20.6799,µm^3,Spot,14,1000165097,396760,
26.8838,µm^3,Spot,14,1000196023,398660,
45.4954,µm^3,Spot,14,1000253547,398711,
24.8158,µm^3,Spot,14,1000282540,398941,
14.476,µm^3,Spot,14,1000282868,399235,
10.34,µm^3,Spot,14,1000196749,399414,
20.6799,µm^3,Spot,14,1000080712,399444,
18.6119,µm^3,Spot,14,1000373068,399716,
24.8158,µm^3,Spot,14,1000312915,399918,
82.7185,µm^3,Spot,14,1000111173,399990,
26.8838,µm^3,Spot,14,1000371442,400244,
39.2916,µm^3,Spot,14,1000027048,400915,
24.8158,µm^3,Spot,14,1000401657,401657,
14.476,µm^3,Spot,14,1000026374,402334,
20.6799,µm^3,Spot,14,1000402605,402605,
26.8838,µm^3,Spot,14,1000199932,402701,
20.6799,µm^3,Spot,14,1000257305,402717,
20.6799,µm^3,Spot,14,1000024512,402891,
16.544,µm^3,Spot,14,1000405139,405139,
37.2236,µm^3,Spot,14,1000260417,405314,
22.7479,µm^3,Spot,14,1000260594,405853,
20.6799,µm^3,Spot,14,1000145899,406550,
41.3595,µm^3,Spot,14,1000232501,406554,
16.544,µm^3,Spot,14,1000290426,406557,
16.544,µm^3,Spot,15,1000290900,407107,
45.4954,µm^3,Spot,15,1000320447,407345,
43.4275,µm^3,Spot,15,1000178867,408709,
14.476,µm^3,Spot,15,1000409035,409035,
26.8838,µm^3,Spot,15,1000354480,412263,
59.9711,µm^3,Spot,15,1000354440,412471,
31.0197,µm^3,Spot,15,1000327258,414040,
26.8838,µm^3,Spot,15,1000385100,414048,
2.06804,µm^3,Spot,15,1000008102,414497,
22.7479,µm^3,Spot,15,1000244446,418817,
28.9518,µm^3,Spot,15,1000275823,421562,
14.476,µm^3,Spot,15,1000421574,421574,
64.107,µm^3,Spot,15,1000218062,421663,
16.544,µm^3,Spot,15,1000423376,423376,
20.6799,µm^3,Spot,15,1000278844,424519,
28.9518,µm^3,Spot,15,1000019405,425097,
26.8838,µm^3,Spot,15,1000224431,425221,
