
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
31.0008,µm,Spot,47,1001078337,1385564,
32.9481,µm,Spot,47,1001261153,1385949,
33.3962,µm,Spot,47,1001020468,1388201,
19.3463,µm,Spot,47,1001265495,1389648,
19.3463,µm,Spot,47,1001390095,1390095,
71.1362,µm,Spot,48,1001205984,1391359,
24.0173,µm,Spot,48,1001298039,1391559,
24.0173,µm,Spot,48,1001236985,1392324,
23.7122,µm,Spot,48,1001115718,1392915,
58.8677,µm,Spot,48,1001148839,1395754,
34.4286,µm,Spot,48,1001088762,1396453,
23.7122,µm,Spot,48,1001028919,1396607,
24.5653,µm,Spot,48,1001304416,1397972,
2.74967,µm,Spot,48,1001399631,1399631,
2.74967,µm,Spot,48,1001244289,1399940,
48.2158,µm,Spot,48,1001307011,1400370,
25.8995,µm,Spot,48,1000946144,1401783,
24.5653,µm,Spot,48,1001310725,1401813,
31.5593,µm,Spot,48,1001373018,1403879,
71.1362,µm,Spot,48,1000976176,1404975,
29.2551,µm,Spot,48,1001128302,1405780,
58.8677,µm,Spot,48,1001374929,1405823,
33.1842,µm,Spot,48,1001132092,1406603,
11.1524,µm,Spot,48,1001190228,1407027,
9.11778,µm,Spot,48,1000686553,1407783,
9.11778,µm,Spot,48,1001376957,1407791,
21.4859,µm,Spot,48,1001222072,1408316,
30.1644,µm,Spot,48,1000860289,1408390,
29.719,µm,Spot,48,1001070831,1409247,
29.2551,µm,Spot,48,1001162429,1409591,
31.7049,µm,Spot,48,1001347654,1409837,
43.7128,µm,Spot,48,1001223904,1410566,
27.1882,µm,Spot,48,1000454057,1411037,
23.9664,µm,Spot,48,1001349662,1411797,
19.0378,µm,Spot,48,1001045764,1412257,
86.2965,µm,Spot,48,1001351185,1413266,
29.719,µm,Spot,48,1001382680,1413505,
19.0378,µm,Spot,48,1001414282,1414282,
11.1976,µm,Spot,48,1001290709,1414851,
11.1976,µm,Spot,48,1000606742,1415135,
39.7479,µm,Spot,48,1001138880,1415922,
31.7049,µm,Spot,48,1001078337,1416259,
33.0402,µm,Spot,48,1001261153,1416651,
33.0402,µm,Spot,48,1001020468,1418964,
16.2747,µm,Spot,48,1001265495,1420370,
16.2747,µm,Spot,48,1001390095,1420842,
72.5771,µm,Spot,49,1001205984,1422171,
24.347,µm,Spot,49,1001298039,1422384,
24.347,µm,Spot,49,1001236985,1423114,
23.6359,µm,Spot,49,1001115718,1423733,
57.7786,µm,Spot,49,1001148839,1426585,
23.6359,µm,Spot,49,1001028919,1427497,
32.7019,µm,Spot,49,1001088762,1427630,
23.1824,µm,Spot,49,1001304416,1428940,
31.0038,µm,Spot,49,1001399631,1430859,
48.3387,µm,Spot,49,1001307011,1431288,
3.41186,µm,Spot,49,1001432525,1432525,
3.41186,µm,Spot,49,1000946144,1432730,
23.1824,µm,Spot,49,1001310725,1432758,
29.8261,µm,Spot,49,1001373018,1434792,
71.5092,µm,Spot,49,1000976176,1435854,
29.7488,µm,Spot,49,1001128302,1436607,
57.7786,µm,Spot,49,1001374929,1436645,
10.3981,µm,Spot,49,1001190228,1437899,
10.4063,µm,Spot,49,1001376957,1438300,
10.3981,µm,Spot,49,1000686553,1438674,
22.9295,µm,Spot,49,1001222072,1439190,
27.076,µm,Spot,49,1001070831,1440122,
29.7488,µm,Spot,49,1001162429,1440397,
31.5139,µm,Spot,49,1001347654,1440626,
46.6165,µm,Spot,49,1001223904,1441354,
24.3894,µm,Spot,49,1001349662,1442613,
18.2821,µm,Spot,49,1001045764,1443068,
36.996,µm,Spot,49,1001443126,1443126,
85.373,µm,Spot,49,1001351185,1444061,
3.98667,µm,Spot,49,1001382680,1444263,
3.98667,µm,Spot,49,1001444551,1444551,
18.2821,µm,Spot,49,1001414282,1445444,
10.7018,µm,Spot,49,1001290709,1445655,
10.7018,µm,Spot,49,1000606742,1445959,
41.3264,µm,Spot,49,1001138880,1447090,
31.5139,µm,Spot,49,1001078337,1447129,
37.6985,µm,Spot,49,1001447832,1447832,
100.413,µm,Spot,49,1001390095,1451627,
69.6615,µm,Spot,50,1001298039,1453227,
24.2965,µm,Spot,50,1001115718,1454610,
33.7544,µm,Spot,50,1001088762,1458299,
24.2965,µm,Spot,50,1001028919,1458460,
5.03371,µm,Spot,50,1001304416,1459832,
5.03371,µm,Spot,50,1001459999,1459999,
29.5795,µm,Spot,50,1001399631,1461486,
49.3288,µm,Spot,50,1001307011,1462177,
17.5593,µm,Spot,50,1001432525,1463402,
71.6261,µm,Spot,50,1000976176,1463449,
17.5593,µm,Spot,50,1001463577,1463577,
31.6939,µm,Spot,50,1001373018,1465584,
19.3172,µm,Spot,50,1001310725,1465814,
32.1528,µm,Spot,50,1001128302,1467529,
66.4602,µm,Spot,50,1001374929,1467578,
9.12858,µm,Spot,50,1001190228,1468815,
9.61548,µm,Spot,50,1001376957,1469228,
9.12858,µm,Spot,50,1000686553,1469600,
23.3062,µm,Spot,50,1001222072,1470128,
63.1746,µm,Spot,50,1001470670,1470670,
32.1528,µm,Spot,50,1001162429,1471321,
45.5221,µm,Spot,50,1001347654,1471573,
45.5221,µm,Spot,50,1001223904,1471970,
22.837,µm,Spot,50,1001349662,1473599,
20.495,µm,Spot,50,1001045764,1474075,
33.9399,µm,Spot,50,1001443126,1474122,
83.2871,µm,Spot,50,1001351185,1475097,
4.67896,µm,Spot,50,1001382680,1475332,
4.67896,µm,Spot,50,1001444551,1475337,
20.495,µm,Spot,50,1001414282,1476127,
8.95606,µm,Spot,50,1001290709,1476741,
8.95606,µm,Spot,50,1000606742,1477066,
50.6795,µm,Spot,50,1001138880,1478203,
37.1306,µm,Spot,50,1001447832,1478992,
63.3926,µm,Spot,50,1001390095,1482812,
69.0533,µm,Spot,51,1001298039,1484348,
84.4679,µm,Spot,51,1001484970,1484970,
22.7915,µm,Spot,51,1001115718,1485755,
34.5334,µm,Spot,51,1001088762,1489493,
22.7915,µm,Spot,51,1001028919,1489645,
36.584,µm,Spot,51,1001459999,1491250,
36.584,µm,Spot,51,1001399631,1493065,
17.6158,µm,Spot,51,1001432525,1494808,
71.0733,µm,Spot,51,1000976176,1494857,
17.6158,µm,Spot,51,1001463577,1494987,
30.5836,µm,Spot,51,1001373018,1496994,
56.399,µm,Spot,51,1001498754,1498754,
28.9482,µm,Spot,51,1001128302,1498800,
66.4021,µm,Spot,51,1001374929,1498876,
43.584,µm,Spot,51,1001347654,1500091,
10.027,µm,Spot,51,1001376957,1500577,
10.027,µm,Spot,51,1000686553,1500964,
60.9534,µm,Spot,51,1001470670,1502045,
28.9482,µm,Spot,51,1001162429,1502692,
43.584,µm,Spot,51,1001223904,1503389,
22.0368,µm,Spot,51,1001349662,1505034,
34.9512,µm,Spot,51,1001443126,1505216,
63.4721,µm,Spot,51,1001351185,1506103,
4.51991,µm,Spot,51,1001382680,1506666,
4.51991,µm,Spot,51,1001444551,1506673,
34.9512,µm,Spot,51,1001414282,1507530,
10.9347,µm,Spot,51,1001290709,1508051,
10.9347,µm,Spot,51,1000606742,1508340,
52.5887,µm,Spot,51,1001138880,1509126,
22.0368,µm,Spot,51,1001510065,1510065,
34.64,µm,Spot,51,1001447832,1510116,
47.3709,µm,Spot,51,1001511880,1511880,
47.3709,µm,Spot,51,1001390095,1513982,
32.5521,µm,Spot,52,1001515348,1515348,
69.676,µm,Spot,52,1001298039,1515569,
32.5521,µm,Spot,52,1001484970,1516154,
23.5563,µm,Spot,52,1001115718,1516896,
35.6242,µm,Spot,52,1001088762,1520789,
23.5563,µm,Spot,52,1001028919,1520975,
37.8333,µm,Spot,52,1001459999,1522710,
37.8333,µm,Spot,52,1001399631,1524408,
23.8379,µm,Spot,52,1001524529,1524529,
23.8379,µm,Spot,52,1001524797,1524797,
16.6634,µm,Spot,52,1001432525,1526046,
69.6447,µm,Spot,52,1000976176,1526096,
16.6634,µm,Spot,52,1001463577,1526235,
29.1629,µm,Spot,52,1001373018,1528326,
55.971,µm,Spot,52,1001498754,1530094,
30.2393,µm,Spot,52,1001128302,1530119,
66.7183,µm,Spot,52,1001374929,1530178,
28.6657,µm,Spot,52,1001531007,1531007,
9.91459,µm,Spot,52,1001376957,1531877,
9.91459,µm,Spot,52,1000686553,1532219,
58.9819,µm,Spot,52,1001470670,1533302,
30.2393,µm,Spot,52,1001162429,1533907,
28.6657,µm,Spot,52,1001347654,1534121,
18.9735,µm,Spot,52,1001535243,1535243,
23.1656,µm,Spot,52,1001349662,1535740,
18.4818,µm,Spot,52,1001536213,1536213,
32.1243,µm,Spot,52,1001443126,1536559,
4.55911,µm,Spot,52,1001382680,1537634,
4.55911,µm,Spot,52,1001444551,1537643,
18.4818,µm,Spot,52,1001414282,1538430,
9.98957,µm,Spot,52,1001290709,1538950,
9.98957,µm,Spot,52,1000606742,1539245,
23.1656,µm,Spot,52,1001510065,1539278,
50.4871,µm,Spot,52,1001138880,1540086,
35.7818,µm,Spot,52,1001447832,1541044,
46.5789,µm,Spot,52,1001511880,1542806,
46.5789,µm,Spot,52,1001390095,1544865,
31.5389,µm,Spot,53,1001515348,1546274,
69.4949,µm,Spot,53,1001298039,1546513,
31.5389,µm,Spot,53,1001484970,1547125,
87.0972,µm,Spot,53,1001115718,1547863,
118.641,µm,Spot,53,1001549656,1549656,
35.143,µm,Spot,53,1001088762,1551700,
35.883,µm,Spot,53,1001459999,1553723,
35.883,µm,Spot,53,1001399631,1555276,
25.2308,µm,Spot,53,1001524529,1555410,
25.2308,µm,Spot,53,1001524797,1555689,
16.9003,µm,Spot,53,1001432525,1556892,
69.6814,µm,Spot,53,1000976176,1556935,
16.9003,µm,Spot,53,1001463577,1557080,
34.368,µm,Spot,53,1001373018,1559193,
56.9886,µm,Spot,53,1001498754,1561000,
30.6404,µm,Spot,53,1001128302,1561048,
67.9596,µm,Spot,53,1001374929,1561104,
28.6813,µm,Spot,53,1001531007,1561578,
28.6813,µm,Spot,53,1001347654,1562370,
9.76918,µm,Spot,53,1000686553,1562805,
9.76918,µm,Spot,53,1001376957,1562816,
60.6406,µm,Spot,53,1001470670,1564189,
30.6404,µm,Spot,53,1001162429,1564822,
17.5636,µm,Spot,53,1001535243,1566145,
32.7031,µm,Spot,53,1001443126,1567129,
17.7549,µm,Spot,53,1001536213,1567384,
4.86626,µm,Spot,53,1001382680,1568481,
4.86626,µm,Spot,53,1001444551,1568492,
17.7549,µm,Spot,53,1001414282,1569302,
9.97414,µm,Spot,53,1001290709,1569494,
9.97414,µm,Spot,53,1000606742,1570165,
28.4788,µm,Spot,53,1001510065,1570201,
50.7824,µm,Spot,53,1001138880,1571012,
23.7519,µm,Spot,53,1001571482,1571482,
37.2906,µm,Spot,53,1001447832,1572025,
47.8684,µm,Spot,53,1001511880,1573743,
47.8684,µm,Spot,53,1001390095,1575289,
31.6802,µm,Spot,54,1001515348,1577651,
31.6802,µm,Spot,54,1001484970,1578065,
88.2874,µm,Spot,54,1001115718,1578846,
119.386,µm,Spot,54,1001549656,1580664,
35.9002,µm,Spot,54,1001088762,1582802,
34.103,µm,Spot,54,1001459999,1584715,
19.7301,µm,Spot,54,1001585322,1585322,
24.5956,µm,Spot,54,1001524529,1586089,
34.103,µm,Spot,54,1001399631,1586255,
24.5956,µm,Spot,54,1001524797,1586640,
15.9788,µm,Spot,54,1001432525,1587870,
67.1421,µm,Spot,54,1000976176,1587910,
15.9788,µm,Spot,54,1001463577,1588044,
19.7301,µm,Spot,54,1001374929,1589167,
28.9557,µm,Spot,54,1001128302,1591914,
55.7893,µm,Spot,54,1001498754,1592202,
32.6249,µm,Spot,54,1001531007,1592479,
32.6249,µm,Spot,54,1001347654,1593263,
9.47489,µm,Spot,54,1001376957,1593756,
9.47489,µm,Spot,54,1000686553,1594106,
60.1456,µm,Spot,54,1001470670,1595187,
28.9557,µm,Spot,54,1001162429,1595802,
19.5425,µm,Spot,54,1001535243,1596782,
21.4314,µm,Spot,54,1001597972,1597972,
20.0436,µm,Spot,54,1001536213,1598082,
33.0477,µm,Spot,54,1001443126,1598124,
19.5425,µm,Spot,54,1001444551,1599450,
20.0436,µm,Spot,54,1001414282,1600217,
10.6058,µm,Spot,54,1001290709,1600745,
10.6058,µm,Spot,54,1000606742,1601023,
22.8392,µm,Spot,54,1001510065,1601065,
38.5935,µm,Spot,54,1001447832,1601105,
51.5915,µm,Spot,54,1001138880,1601830,
25.3387,µm,Spot,54,1001571482,1602328,
49.7741,µm,Spot,54,1001511880,1604565,
49.7741,µm,Spot,54,1001390095,1606107,
32.0897,µm,Spot,55,1001515348,1608022,
32.0897,µm,Spot,55,1001484970,1608870,
87.4222,µm,Spot,55,1001115718,1609646,
120.382,µm,Spot,55,1001549656,1611532,
34.0979,µm,Spot,55,1001088762,1613567,
33.241,µm,Spot,55,1001459999,1615466,
18.5393,µm,Spot,55,1001585322,1616161,
25.2796,µm,Spot,55,1001524529,1617011,
33.241,µm,Spot,55,1001399631,1617197,
25.2796,µm,Spot,55,1001524797,1617612,
15.3287,µm,Spot,55,1001432525,1618861,
65.515,µm,Spot,55,1000976176,1618904,
15.3287,µm,Spot,55,1001463577,1619037,
18.5393,µm,Spot,55,1001374929,1620123,
56.2184,µm,Spot,55,1001498754,1622903,
28.7727,µm,Spot,55,1001128302,1622948,
55.683,µm,Spot,55,1001531007,1623484,
9.44395,µm,Spot,55,1000686553,1624675,
9.44395,µm,Spot,55,1001376957,1624684,
61.5521,µm,Spot,55,1001470670,1626077,
28.7727,µm,Spot,55,1001162429,1626677,
18.1999,µm,Spot,55,1001535243,1627736,
21.7874,µm,Spot,55,1001597972,1628520,
19.6724,µm,Spot,55,1001536213,1628964,
18.1999,µm,Spot,55,1001444551,1630370,
19.6724,µm,Spot,55,1001414282,1631233,
10.3848,µm,Spot,55,1001290709,1631419,
10.3848,µm,Spot,55,1000606742,1631742,
22.7202,µm,Spot,55,1001510065,1632078,
9.0975,µm,Spot,55,1001447832,1632112,
70.624,µm,Spot,55,1001138880,1632970,
24.5259,µm,Spot,55,1001571482,1633150,
9.0975,µm,Spot,55,1001634186,1634186,
58.8378,µm,Spot,55,1001511880,1635612,
31.3802,µm,Spot,56,1001515348,1639607,
31.3802,µm,Spot,56,1001484970,1640054,
41.3069,µm,Spot,56,1001115718,1640848,
41.3069,µm,Spot,56,1001641521,1641521,
121.093,µm,Spot,56,1001549656,1642624,
34.4036,µm,Spot,56,1001459999,1646565,
18.7898,µm,Spot,56,1001585322,1647216,
25.6267,µm,Spot,56,1001524529,1648033,
34.4036,µm,Spot,56,1001399631,1648219,
25.6267,µm,Spot,56,1001524797,1648642,
24.2056,µm,Spot,56,1001649683,1649683,
17.0582,µm,Spot,56,1001432525,1649869,
67.5267,µm,Spot,56,1000976176,1649912,
17.0582,µm,Spot,56,1001463577,1650041,
18.7898,µm,Spot,56,1001374929,1651158,
56.1818,µm,Spot,56,1001498754,1653917,
29.3459,µm,Spot,56,1001128302,1653968,
54.2711,µm,Spot,56,1001531007,1654872,
9.775,µm,Spot,56,1000686553,1655712,
9.775,µm,Spot,56,1001376957,1655728,
29.3459,µm,Spot,56,1001162429,1657658,
17.5377,µm,Spot,56,1001535243,1658727,
21.4408,µm,Spot,56,1001597972,1659863,
17.5299,µm,Spot,56,1001536213,1659997,
10.225,µm,Spot,56,1001660310,1660310,
17.5377,µm,Spot,56,1001444551,1661304,
17.5299,µm,Spot,56,1001414282,1662163,
10.2466,µm,Spot,56,1001290709,1662336,
3.43169,µm,Spot,56,1001662631,1662631,
10.225,µm,Spot,56,1001662802,1662802,
3.43169,µm,Spot,56,1000606742,1662932,
21.4408,µm,Spot,56,1001510065,1662972,
71.8372,µm,Spot,56,1001138880,1663802,
23.7946,µm,Spot,56,1001571482,1663942,
5.67983,µm,Spot,56,1001634186,1664646,
5.67983,µm,Spot,56,1001447832,1664655,
56.3069,µm,Spot,56,1001511880,1666384,
31.7524,µm,Spot,57,1001515348,1669829,
31.7524,µm,Spot,57,1001484970,1670666,
41.131,µm,Spot,57,1001115718,1671438,
41.131,µm,Spot,57,1001641521,1672124,
121.283,µm,Spot,57,1001549656,1673224,
17.75,µm,Spot,57,1001585322,1677916,
25.5767,µm,Spot,57,1001524529,1678478,
41.5599,µm,Spot,57,1001399631,1678959,
25.5767,µm,Spot,57,1001524797,1679064,
26.0299,µm,Spot,57,1001649683,1680098,
16.3331,µm,Spot,57,1001432525,1680283,
16.3331,µm,Spot,57,1001463577,1680294,
65.9951,µm,Spot,57,1000976176,1680326,
17.75,µm,Spot,57,1001374929,1681524,
55.3812,µm,Spot,57,1001498754,1684125,
29.8222,µm,Spot,57,1001128302,1684168,
56.0847,µm,Spot,57,1001531007,1685141,
29.8222,µm,Spot,57,1001162429,1685336,
9.52211,µm,Spot,57,1000686553,1686014,
9.52211,µm,Spot,57,1001376957,1686032,
15.8728,µm,Spot,57,1001535243,1688862,
21.2257,µm,Spot,57,1001597972,1689608,
19.2301,µm,Spot,57,1001536213,1690031,
10.8872,µm,Spot,57,1001660310,1690070,
15.8728,µm,Spot,57,1001444551,1691032,
19.2301,µm,Spot,57,1001414282,1692066,
11.7237,µm,Spot,57,1001290709,1692239,
17.7213,µm,Spot,57,1001692264,1692264,
11.7237,µm,Spot,57,1001662631,1692573,
10.8872,µm,Spot,57,1001662802,1692748,
23.6028,µm,Spot,57,1001510065,1692919,
68.5925,µm,Spot,57,1001138880,1693778,
24.447,µm,Spot,57,1001571482,1693956,
18.1932,µm,Spot,57,1001634186,1694595,
85.9238,µm,Spot,57,1001696991,1696991,
31.4276,µm,Spot,58,1001515348,1699878,
31.4276,µm,Spot,58,1001484970,1700703,
41.8603,µm,Spot,58,1001115718,1701466,
41.8603,µm,Spot,58,1001641521,1702148,
120.891,µm,Spot,58,1001549656,1703250,
32.0178,µm,Spot,58,1001705575,1705575,
19.7128,µm,Spot,58,1001585322,1707746,
12.3125,µm,Spot,58,1001708522,1708522,
23.4981,µm,Spot,58,1001524529,1708568,
45.1125,µm,Spot,58,1001399631,1708762,
12.3125,µm,Spot,58,1001524797,1709170,
22.9344,µm,Spot,58,1001649683,1710249,
15.278,µm,Spot,58,1001432525,1710411,
67.7198,µm,Spot,58,1000976176,1710447,
15.278,µm,Spot,58,1001463577,1710573,
61.6636,µm,Spot,58,1001498754,1714358,
19.7128,µm,Spot,58,1001374929,1714460,
56.492,µm,Spot,58,1001531007,1714931,
9.65284,µm,Spot,58,1001376957,1716139,
9.65284,µm,Spot,58,1000686553,1716483,
67.3414,µm,Spot,58,1001717292,1717292,
16.9171,µm,Spot,58,1001535243,1719020,
22.0012,µm,Spot,58,1001597972,1719897,
13.6884,µm,Spot,58,1001660310,1720688,
61.6636,µm,Spot,58,1001721190,1721190,
2.23473,µm,Spot,58,1001444551,1721453,
2.23473,µm,Spot,58,1001721732,1721732,
14.6513,µm,Spot,58,1001722530,1722530,
14.6513,µm,Spot,58,1001414282,1722557,
13.1045,µm,Spot,58,1001290709,1722721,
14.8523,µm,Spot,58,1001692264,1722754,
13.1045,µm,Spot,58,1001662631,1723375,
3.21425,µm,Spot,58,1001510065,1723409,
3.21425,µm,Spot,58,1001723411,1723411,
13.6884,µm,Spot,58,1001662802,1723562,
68.351,µm,Spot,58,1001138880,1724300,
23.3955,µm,Spot,58,1001571482,1724481,
14.8523,µm,Spot,58,1001634186,1725186,
67.3414,µm,Spot,58,1001696991,1727528,
31.7732,µm,Spot,59,1001515348,1730483,
31.7732,µm,Spot,59,1001484970,1731287,
43.5188,µm,Spot,59,1001115718,1732113,
43.5188,µm,Spot,59,1001641521,1732879,
35.7128,µm,Spot,59,1001735688,1735688,
33.0025,µm,Spot,59,1001705575,1735992,
18.6715,µm,Spot,59,1001585322,1738517,
23.0576,µm,Spot,59,1001524529,1739023,
14.4778,µm,Spot,59,1001739237,1739237,
14.2365,µm,Spot,59,1001708522,1739311,
14.4778,µm,Spot,59,1001399631,1739544,
14.2365,µm,Spot,59,1001524797,1739962,
23.1757,µm,Spot,59,1001649683,1741030,
16.3455,µm,Spot,59,1001432525,1741216,
16.3455,µm,Spot,59,1001463577,1741222,
42.7369,µm,Spot,59,1000976176,1741246,
18.6715,µm,Spot,59,1001374929,1742507,
56.3628,µm,Spot,59,1001498754,1745069,
42.7369,µm,Spot,59,1001745981,1745981,
58.3174,µm,Spot,59,1001531007,1746076,
9.78557,µm,Spot,59,1001376957,1746930,
9.78557,µm,Spot,59,1000686553,1747254,
68.4009,µm,Spot,59,1001717292,1748062,
56.3628,µm,Spot,59,1001748846,1748846,
19.5655,µm,Spot,59,1001535243,1749873,
21.9683,µm,Spot,59,1001597972,1750643,
12.1197,µm,Spot,59,1001660310,1751520,
63.3172,µm,Spot,59,1001721190,1752005,
19.5655,µm,Spot,59,1001721732,1752561,
13.3731,µm,Spot,59,1001722530,1753330,
13.3731,µm,Spot,59,1001414282,1753352,
11.6035,µm,Spot,59,1001290709,1753533,
17.7315,µm,Spot,59,1001692264,1753563,
11.6035,µm,Spot,59,1001662631,1753873,
2.66625,µm,Spot,59,1001510065,1753902,
2.66625,µm,Spot,59,1001723411,1754246,
12.1197,µm,Spot,59,1001662802,1754394,
67.0285,µm,Spot,59,1001138880,1755085,
23.8428,µm,Spot,59,1001571482,1755507,
17.7315,µm,Spot,59,1001634186,1755994,
68.4009,µm,Spot,59,1001696991,1758362,
109.069,µm,Spot,60,1001515348,1761235,
41.3026,µm,Spot,60,1001115718,1762876,
41.3026,µm,Spot,60,1001641521,1763576,
35.8862,µm,Spot,60,1001735688,1766519,
31.6145,µm,Spot,60,1001705575,1767153,
22.6786,µm,Spot,60,1001524529,1769822,
15.8601,µm,Spot,60,1001739237,1770044,
14.6033,µm,Spot,60,1001708522,1770134,
15.8601,µm,Spot,60,1001399631,1770651,
14.6033,µm,Spot,60,1001524797,1770750,
23.6071,µm,Spot,60,1001649683,1771859,
16.8277,µm,Spot,60,1001432525,1772035,
16.8277,µm,Spot,60,1001463577,1772221,
48.8903,µm,Spot,60,1001374929,1773311,
26.6409,µm,Spot,60,1001774250,1774250,
55.9454,µm,Spot,60,1001498754,1776373,
59.2902,µm,Spot,60,1001531007,1776672,
48.8903,µm,Spot,60,1001745981,1776996,
9.62214,µm,Spot,60,1001376957,1777903,
9.62214,µm,Spot,60,1000686553,1778260,
64.788,µm,Spot,60,1001717292,1778967,
55.9454,µm,Spot,60,1001748846,1779874,
18.5022,µm,Spot,60,1001535243,1780845,
23.0072,µm,Spot,60,1001597972,1781334,
13.6199,µm,Spot,60,1001722530,1782429,
11.9788,µm,Spot,60,1001660310,1782476,
60.7676,µm,Spot,60,1001721190,1783001,
18.5022,µm,Spot,60,1001721732,1783511,
13.6199,µm,Spot,60,1001414282,1784341,
11.2888,µm,Spot,60,1001290709,1784515,
18.7759,µm,Spot,60,1001692264,1784542,
11.2888,µm,Spot,60,1001662631,1784822,
11.9788,µm,Spot,60,1001662802,1784995,
25.6803,µm,Spot,60,1001723411,1785179,
67.6402,µm,Spot,60,1001138880,1786062,
19.0241,µm,Spot,60,1001634186,1786937,
64.788,µm,Spot,60,1001696991,1788885,
40.6071,µm,Spot,61,1001515348,1792094,
40.6071,µm,Spot,61,1001792466,1792466,
42.9883,µm,Spot,61,1001115718,1793787,
42.9883,µm,Spot,61,1001641521,1794535,
37.1006,µm,Spot,61,1001735688,1797133,
32.1179,µm,Spot,61,1001705575,1798068,
18.8116,µm,Spot,61,1001800294,1800294,
24.3385,µm,Spot,61,1001524529,1800830,
17.281,µm,Spot,61,1001739237,1801030,
11.5668,µm,Spot,61,1001708522,1801109,
17.281,µm,Spot,61,1001399631,1801685,
11.5668,µm,Spot,61,1001524797,1801792,
24.248,µm,Spot,61,1001649683,1802849,
17.4913,µm,Spot,61,1001432525,1803028,
17.4913,µm,Spot,61,1001463577,1803197,
18.8116,µm,Spot,61,1001374929,1804363,
26.009,µm,Spot,61,1001774250,1805236,
57.1741,µm,Spot,61,1001498754,1806997,
67.6044,µm,Spot,61,1001531007,1807249,
44.825,µm,Spot,61,1001745981,1807924,
57.1741,µm,Spot,61,1001748846,1808210,
8.8087,µm,Spot,61,1000686553,1808875,
8.8087,µm,Spot,61,1001376957,1808888,
66.1516,µm,Spot,61,1001717292,1809981,
23.026,µm,Spot,61,1001597972,1812224,
12.1828,µm,Spot,61,1001660310,1813077,
62.4561,µm,Spot,61,1001721190,1813953,
66.5977,µm,Spot,61,1001721732,1814199,
12.754,µm,Spot,61,1001722530,1815236,
12.754,µm,Spot,61,1001414282,1815251,
11.1778,µm,Spot,61,1001290709,1815434,
19.4367,µm,Spot,61,1001692264,1815473,
11.1778,µm,Spot,61,1001662631,1815747,
12.1828,µm,Spot,61,1001662802,1815933,
25.6709,µm,Spot,61,1001723411,1816123,
70.3125,µm,Spot,61,1001138880,1817020,
20.073,µm,Spot,61,1001634186,1817869,
66.1516,µm,Spot,61,1001696991,1819856,
41.7034,µm,Spot,62,1001515348,1823110,
41.7034,µm,Spot,62,1001792466,1823437,
86.8018,µm,Spot,62,1001115718,1824753,
38.2383,µm,Spot,62,1001735688,1828471,
28.7864,µm,Spot,62,1001705575,1829137,
18.6177,µm,Spot,62,1001800294,1831341,
4.77642,µm,Spot,62,1001831823,1831823,
22.7465,µm,Spot,62,1001524529,1831872,
39.6021,µm,Spot,62,1001739237,1832082,
4.77642,µm,Spot,62,1001708522,1832158,
11.9899,µm,Spot,62,1001524797,1832772,
24.2883,µm,Spot,62,1001649683,1833815,
15.9676,µm,Spot,62,1001432525,1833990,
15.9676,µm,Spot,62,1001463577,1834150,
18.6177,µm,Spot,62,1001374929,1835358,
66.8525,µm,Spot,62,1001531007,1835473,
21.3935,µm,Spot,62,1001774250,1836257,
56.3653,µm,Spot,62,1001498754,1837970,
29.6546,µm,Spot,62,1001838017,1838017,
44.6216,µm,Spot,62,1001745981,1838832,
29.6546,µm,Spot,62,1001748846,1839103,
32.2992,µm,Spot,62,1000686553,1839798,
65.908,µm,Spot,62,1001717292,1840848,
13.447,µm,Spot,62,1001597972,1843509,
13.447,µm,Spot,62,1001843531,1843531,
11.2803,µm,Spot,62,1001660310,1844340,
62.7226,µm,Spot,62,1001721190,1844885,
67.5927,µm,Spot,62,1001721732,1845134,
12.5219,µm,Spot,62,1001722530,1846172,
12.5219,µm,Spot,62,1001414282,1846190,
12.0864,µm,Spot,62,1001290709,1846382,
19.4377,µm,Spot,62,1001692264,1846416,
11.2803,µm,Spot,62,1001662802,1846820,
12.0864,µm,Spot,62,1001662631,1846940,
23.4726,µm,Spot,62,1001723411,1846979,
71.1039,µm,Spot,62,1001138880,1847841,
19.4377,µm,Spot,62,1001634186,1848645,
41.2687,µm,Spot,62,1001850191,1850191,
54.7181,µm,Spot,62,1001696991,1850629,
41.5007,µm,Spot,63,1001515348,1854399,
41.5007,µm,Spot,63,1001792466,1854696,
85.2037,µm,Spot,63,1001115718,1855621,
38.7501,µm,Spot,63,1001735688,1859177,
18.2576,µm,Spot,63,1001800294,1862053,
28.5554,µm,Spot,63,1001705575,1862422,
4.75765,µm,Spot,63,1001831823,1862488,
22.6375,µm,Spot,63,1001524529,1862533,
39.5281,µm,Spot,63,1001739237,1862742,
4.75765,µm,Spot,63,1001708522,1862808,
12.102,µm,Spot,63,1001524797,1863459,
24.1625,µm,Spot,63,1001649683,1864463,
24.1625,µm,Spot,63,1001432525,1864644,
18.2576,µm,Spot,63,1001374929,1865950,
22.586,µm,Spot,63,1001774250,1866810,
56.49,µm,Spot,63,1001498754,1868514,
29.4401,µm,Spot,63,1001838017,1868552,
43.8709,µm,Spot,63,1001531007,1868748,
8.20091,µm,Spot,63,1001869026,1869026,
8.20091,µm,Spot,63,1001745981,1869407,
29.4401,µm,Spot,63,1001748846,1869698,
