
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,µm,Spot,10,1000275823,275823,
3.05605,µm,Spot,10,1000074239,275844,
3.68113,µm,Spot,10,1000018381,278435,
0,µm,Spot,10,1000278844,278844,
2.9825,µm,Spot,10,1000221333,279067,
2.01479,µm,Spot,10,1000136105,280223,
5.05232,µm,Spot,10,1000165097,280477,
1.2498,µm,Spot,10,1000224234,281995,
1.02302,µm,Spot,10,1000224241,282000,
3.47937,µm,Spot,10,1000019405,282050,
2.14743,µm,Spot,10,1000224431,282196,
5.63434,µm,Spot,10,1000135496,282272,
0,µm,Spot,10,1000282540,282540,
3.36744,µm,Spot,10,1000196023,282594,
2.20257,µm,Spot,10,1000253547,282661,
0,µm,Spot,10,1000282868,282868,
6.73215,µm,Spot,10,1000138478,283029,
5.32417,µm,Spot,10,1000080712,283031,
5.66711,µm,Spot,10,1000196749,283355,
3.69622,µm,Spot,10,1000111173,283651,
2.36959,µm,Spot,10,1000226383,284246,
4.81072,µm,Spot,10,1000027048,284624,
6.23584,µm,Spot,10,1000025863,285708,
2.90215,µm,Spot,10,1000026374,286205,
1.8091,µm,Spot,10,1000026660,286479,
2.78011,µm,Spot,10,1000199932,286579,
2.97208,µm,Spot,10,1000257305,286591,
4.97699,µm,Spot,10,1000024512,286743,
3.19938,µm,Spot,10,1000028860,288890,
0.277228,µm,Spot,10,1000260417,289633,
1.43188,µm,Spot,10,1000260594,289822,
3.70612,µm,Spot,10,1000145899,290419,
1.37357,µm,Spot,10,1000232501,290422,
0,µm,Spot,10,1000290426,290426,
0,µm,Spot,11,1000290900,290900,
1.74024,µm,Spot,11,1000178867,294112,
2.23898,µm,Spot,11,1000034728,294300,
5.42203,µm,Spot,11,1000008102,298353,
2.89466,µm,Spot,11,1000244446,302487,
3.7585,µm,Spot,11,1000071729,302750,
4.53429,µm,Spot,11,1000158060,302820,
4.45382,µm,Spot,11,1000130081,303418,
4.96412,µm,Spot,11,1000014633,304159,
2.63644,µm,Spot,11,1000218062,304956,
