
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
3.02378,3.02378,3.02378,µm,Spot,Diameter,66,1001889904,1951242,
4.96557,4.96557,4.96557,µm,Spot,Diameter,66,1001705575,1951730,
4.36103,4.36103,4.36103,µm,Spot,Diameter,66,1001524529,1951820,
3.40552,3.40552,3.40552,µm,Spot,Diameter,66,1001800294,1953992,
3.89834,3.89834,3.89834,µm,Spot,Diameter,66,1001831823,1954452,
3.98311,3.98311,3.98311,µm,Spot,Diameter,66,1001954731,1954731,
4.62199,4.62199,4.62199,µm,Spot,Diameter,66,1001708522,1954810,
3.28799,3.28799,3.28799,µm,Spot,Diameter,66,1001739237,1955074,
3.98311,3.98311,3.98311,µm,Spot,Diameter,66,1001524797,1955484,
2.70297,2.70297,2.70297,µm,Spot,Diameter,66,1001649683,1956573,
3.51545,3.51545,3.51545,µm,Spot,Diameter,66,1001432525,1956746,
2.87233,2.87233,2.87233,µm,Spot,Diameter,66,1001895167,1956927,
3.40552,3.40552,3.40552,µm,Spot,Diameter,66,1001374929,1958085,
3.02378,3.02378,3.02378,µm,Spot,Diameter,66,1001896809,1958357,
2.70297,2.70297,2.70297,µm,Spot,Diameter,66,1001774250,1958990,
4.1426,4.1426,4.1426,µm,Spot,Diameter,66,1001717292,1959952,
3.80971,3.80971,3.80971,µm,Spot,Diameter,66,1001838017,1960781,
3.02378,3.02378,3.02378,µm,Spot,Diameter,66,1001869026,1961284,
3.98311,3.98311,3.98311,µm,Spot,Diameter,66,1001748846,1961954,
3.80971,3.80971,3.80971,µm,Spot,Diameter,66,1001872907,1965141,
3.16141,3.16141,3.16141,µm,Spot,Diameter,66,1001904297,1965927,
3.71676,3.71676,3.71676,µm,Spot,Diameter,66,1001904618,1966278,
3.51545,3.51545,3.51545,µm,Spot,Diameter,66,1001843531,1966294,
5.17056,5.17056,5.17056,µm,Spot,Diameter,66,1001874170,1966747,
3.80971,3.80971,3.80971,µm,Spot,Diameter,66,1001968557,1968557,
3.51545,3.51545,3.51545,µm,Spot,Diameter,66,1001968819,1968819,
3.40552,3.40552,3.40552,µm,Spot,Diameter,66,1001662631,1969325,
4.06442,4.06442,4.06442,µm,Spot,Diameter,66,1001876881,1969394,
3.80971,3.80971,3.80971,µm,Spot,Diameter,66,1001634186,1969709,
3.6189,3.6189,3.6189,µm,Spot,Diameter,66,1001138880,1970626,
3.28799,3.28799,3.28799,µm,Spot,Diameter,66,1001939884,1970850,
3.28799,3.28799,3.28799,µm,Spot,Diameter,66,1001878744,1970997,
2.70297,2.70297,2.70297,µm,Spot,Diameter,66,1001850191,1972946,
3.02378,3.02378,3.02378,µm,Spot,Diameter,66,1001942811,1973757,
3.6189,3.6189,3.6189,µm,Spot,Diameter,67,1001515348,1976759,
3.40552,3.40552,3.40552,µm,Spot,Diameter,67,1001978360,1978360,
2.70297,2.70297,2.70297,µm,Spot,Diameter,67,1001115718,1978603,
2.87233,2.87233,2.87233,µm,Spot,Diameter,67,1001889904,1982321,
3.6189,3.6189,3.6189,µm,Spot,Diameter,67,1001524529,1982899,
3.6189,3.6189,3.6189,µm,Spot,Diameter,67,1001800294,1985078,
4.74209,4.74209,4.74209,µm,Spot,Diameter,67,1001705575,1985467,
3.80971,3.80971,3.80971,µm,Spot,Diameter,67,1001831823,1985528,
4.29068,4.29068,4.29068,µm,Spot,Diameter,67,1001708522,1985862,
3.28799,3.28799,3.28799,µm,Spot,Diameter,67,1001954731,1986156,
4.21794,4.21794,4.21794,µm,Spot,Diameter,67,1001524797,1986572,
3.51545,3.51545,3.51545,µm,Spot,Diameter,67,1001432525,1987915,
1.58071,1.58071,1.58071,µm,Spot,Diameter,67,1001895167,1988075,
3.02378,3.02378,3.02378,µm,Spot,Diameter,67,1001374929,1989245,
3.28799,3.28799,3.28799,µm,Spot,Diameter,67,1001896809,1989499,
2.87233,2.87233,2.87233,µm,Spot,Diameter,67,1001774250,1990157,
4.49529,4.49529,4.49529,µm,Spot,Diameter,67,1001717292,1991185,
3.80971,3.80971,3.80971,µm,Spot,Diameter,67,1001838017,1991979,
3.28799,3.28799,3.28799,µm,Spot,Diameter,67,1001869026,1992462,
4.21794,4.21794,4.21794,µm,Spot,Diameter,67,1001748846,1993090,
4.06442,4.06442,4.06442,µm,Spot,Diameter,67,1001872907,1996178,
3.71676,3.71676,3.71676,µm,Spot,Diameter,67,1001904297,1996940,
3.89834,3.89834,3.89834,µm,Spot,Diameter,67,1001904618,1996941,
3.51545,3.51545,3.51545,µm,Spot,Diameter,67,1001843531,1997309,
5.4059,5.4059,5.4059,µm,Spot,Diameter,67,1001874170,1997770,
3.6189,3.6189,3.6189,µm,Spot,Diameter,67,1001968819,1999800,
3.51545,3.51545,3.51545,µm,Spot,Diameter,67,1001876881,2000363,
3.71676,3.71676,3.71676,µm,Spot,Diameter,67,1001138880,2001604,
4.06442,4.06442,4.06442,µm,Spot,Diameter,67,1001968557,2001790,
2.70297,2.70297,2.70297,µm,Spot,Diameter,67,1001939884,2001855,
3.28799,3.28799,3.28799,µm,Spot,Diameter,67,1001878744,2002004,
3.98311,3.98311,3.98311,µm,Spot,Diameter,67,1001634186,2002381,
3.40552,3.40552,3.40552,µm,Spot,Diameter,67,1001850191,2004009,
2.27978,2.27978,2.27978,µm,Spot,Diameter,67,1001942811,2004858,
3.16141,3.16141,3.16141,µm,Spot,Diameter,67,1002006710,2006710,
3.28799,3.28799,3.28799,µm,Spot,Diameter,68,1001515348,2007923,
3.51545,3.51545,3.51545,µm,Spot,Diameter,68,1001978360,2009518,
2.50922,2.50922,2.50922,µm,Spot,Diameter,68,1001889904,2013503,
4.49529,4.49529,4.49529,µm,Spot,Diameter,68,1001524529,2014100,
4.79993,4.79993,4.79993,µm,Spot,Diameter,68,1001705575,2016726,
3.40552,3.40552,3.40552,µm,Spot,Diameter,68,1001831823,2016784,
4.36103,4.36103,4.36103,µm,Spot,Diameter,68,1001708522,2017103,
3.71676,3.71676,3.71676,µm,Spot,Diameter,68,1001954731,2017379,
4.1426,4.1426,4.1426,µm,Spot,Diameter,68,1001524797,2017768,
3.98311,3.98311,3.98311,µm,Spot,Diameter,68,1001432525,2019088,
4.21794,4.21794,4.21794,µm,Spot,Diameter,68,1001895167,2019091,
3.6189,3.6189,3.6189,µm,Spot,Diameter,68,1001896809,2020979,
4.1426,4.1426,4.1426,µm,Spot,Diameter,68,1001717292,2022346,
3.89834,3.89834,3.89834,µm,Spot,Diameter,68,1001838017,2023145,
2.87233,2.87233,2.87233,µm,Spot,Diameter,68,1001869026,2023624,
3.98311,3.98311,3.98311,µm,Spot,Diameter,68,1001748846,2024277,
3.51545,3.51545,3.51545,µm,Spot,Diameter,68,1001872907,2027535,
3.51545,3.51545,3.51545,µm,Spot,Diameter,68,1001904297,2028352,
3.80971,3.80971,3.80971,µm,Spot,Diameter,68,1001904618,2028716,
1.58071,1.58071,1.58071,µm,Spot,Diameter,68,1001843531,2028728,
4.1426,4.1426,4.1426,µm,Spot,Diameter,68,1002029154,2029154,
5.4059,5.4059,5.4059,µm,Spot,Diameter,68,1001874170,2029185,
3.40552,3.40552,3.40552,µm,Spot,Diameter,68,1001968819,2031301,
3.71676,3.71676,3.71676,µm,Spot,Diameter,68,1002031500,2031500,
3.89834,3.89834,3.89834,µm,Spot,Diameter,68,1001876881,2031839,
3.40552,3.40552,3.40552,µm,Spot,Diameter,68,1001968557,2033325,
3.28799,3.28799,3.28799,µm,Spot,Diameter,68,1001878744,2033327,
4.55952,4.55952,4.55952,µm,Spot,Diameter,68,1001939884,2033393,
4.1426,4.1426,4.1426,µm,Spot,Diameter,68,1001634186,2033890,
2.50922,2.50922,2.50922,µm,Spot,Diameter,68,1001942811,2036348,
3.16141,3.16141,3.16141,µm,Spot,Diameter,68,1002006710,2038264,
3.71676,3.71676,3.71676,µm,Spot,Diameter,69,1001515348,2039482,
3.6189,3.6189,3.6189,µm,Spot,Diameter,69,1001978360,2041122,
2.70297,2.70297,2.70297,µm,Spot,Diameter,69,1001889904,2045059,
3.02378,3.02378,3.02378,µm,Spot,Diameter,69,1001524529,2045682,
3.6189,3.6189,3.6189,µm,Spot,Diameter,69,1002047887,2047887,
5.17056,5.17056,5.17056,µm,Spot,Diameter,69,1001705575,2048284,
3.71676,3.71676,3.71676,µm,Spot,Diameter,69,1001831823,2048351,
4.68281,4.68281,4.68281,µm,Spot,Diameter,69,1001708522,2048710,
3.16141,3.16141,3.16141,µm,Spot,Diameter,69,1001954731,2048991,
4.06442,4.06442,4.06442,µm,Spot,Diameter,69,1001524797,2049417,
3.80971,3.80971,3.80971,µm,Spot,Diameter,69,1001432525,2050724,
4.1426,4.1426,4.1426,µm,Spot,Diameter,69,1001895167,2050727,
2.87233,2.87233,2.87233,µm,Spot,Diameter,69,1002051985,2051985,
3.6189,3.6189,3.6189,µm,Spot,Diameter,69,1001896809,2052270,
4.21794,4.21794,4.21794,µm,Spot,Diameter,69,1001717292,2053913,
3.71676,3.71676,3.71676,µm,Spot,Diameter,69,1001838017,2054703,
3.6189,3.6189,3.6189,µm,Spot,Diameter,69,1001869026,2055171,
4.21794,4.21794,4.21794,µm,Spot,Diameter,69,1001748846,2055853,
3.40552,3.40552,3.40552,µm,Spot,Diameter,69,1002059095,2059095,
2.70297,2.70297,2.70297,µm,Spot,Diameter,69,1001872907,2059451,
2.50922,2.50922,2.50922,µm,Spot,Diameter,69,1001904297,2059925,
3.71676,3.71676,3.71676,µm,Spot,Diameter,69,1001904618,2059926,
3.28799,3.28799,3.28799,µm,Spot,Diameter,69,1001843531,2060265,
4.29068,4.29068,4.29068,µm,Spot,Diameter,69,1002029154,2060708,
3.28799,3.28799,3.28799,µm,Spot,Diameter,69,1001874170,2060747,
3.51545,3.51545,3.51545,µm,Spot,Diameter,69,1001968819,2062864,
3.98311,3.98311,3.98311,µm,Spot,Diameter,69,1002031500,2063044,
3.80971,3.80971,3.80971,µm,Spot,Diameter,69,1001876881,2063371,
3.28799,3.28799,3.28799,µm,Spot,Diameter,69,1001634186,2063712,
3.98311,3.98311,3.98311,µm,Spot,Diameter,69,1001968557,2064852,
4.49529,4.49529,4.49529,µm,Spot,Diameter,69,1001939884,2064907,
3.51545,3.51545,3.51545,µm,Spot,Diameter,69,1001878744,2065062,
3.40552,3.40552,3.40552,µm,Spot,Diameter,69,1002067444,2067444,
3.51545,3.51545,3.51545,µm,Spot,Diameter,69,1002067747,2067747,
2.70297,2.70297,2.70297,µm,Spot,Diameter,69,1001942811,2067865,
2.87233,2.87233,2.87233,µm,Spot,Diameter,69,1002006710,2069713,
3.6189,3.6189,3.6189,µm,Spot,Diameter,70,1001515348,2070860,
3.40552,3.40552,3.40552,µm,Spot,Diameter,70,1001978360,2072544,
2.50922,2.50922,2.50922,µm,Spot,Diameter,70,1001889904,2076545,
3.51545,3.51545,3.51545,µm,Spot,Diameter,70,1002047887,2079310,
3.71676,3.71676,3.71676,µm,Spot,Diameter,70,1001705575,2079726,
4.1426,4.1426,4.1426,µm,Spot,Diameter,70,1001831823,2079780,
4.62199,4.62199,4.62199,µm,Spot,Diameter,70,1001708522,2080084,
3.6189,3.6189,3.6189,µm,Spot,Diameter,70,1001954731,2080356,
3.89834,3.89834,3.89834,µm,Spot,Diameter,70,1001524797,2080721,
3.98311,3.98311,3.98311,µm,Spot,Diameter,70,1001432525,2082039,
2.87233,2.87233,2.87233,µm,Spot,Diameter,70,1001895167,2082041,
3.28799,3.28799,3.28799,µm,Spot,Diameter,70,1002051985,2083358,
2.50922,2.50922,2.50922,µm,Spot,Diameter,70,1001896809,2083956,
3.80971,3.80971,3.80971,µm,Spot,Diameter,70,1001717292,2085244,
3.40552,3.40552,3.40552,µm,Spot,Diameter,70,1001869026,2086497,
4.06442,4.06442,4.06442,µm,Spot,Diameter,70,1001748846,2087154,
3.98311,3.98311,3.98311,µm,Spot,Diameter,70,1002059095,2090355,
3.40552,3.40552,3.40552,µm,Spot,Diameter,70,1001904618,2091462,
3.40552,3.40552,3.40552,µm,Spot,Diameter,70,1001843531,2091486,
3.89834,3.89834,3.89834,µm,Spot,Diameter,70,1002029154,2091961,
5.17056,5.17056,5.17056,µm,Spot,Diameter,70,1001874170,2092004,
3.51545,3.51545,3.51545,µm,Spot,Diameter,70,1001968819,2094075,
3.89834,3.89834,3.89834,µm,Spot,Diameter,70,1002031500,2094273,
3.51545,3.51545,3.51545,µm,Spot,Diameter,70,1001876881,2094656,
4.1426,4.1426,4.1426,µm,Spot,Diameter,70,1001634186,2094953,
3.71676,3.71676,3.71676,µm,Spot,Diameter,70,1001968557,2096056,
3.02378,3.02378,3.02378,µm,Spot,Diameter,70,1001878744,2096060,
4.1426,4.1426,4.1426,µm,Spot,Diameter,70,1001939884,2096134,
3.40552,3.40552,3.40552,µm,Spot,Diameter,70,1002067444,2098665,
3.51545,3.51545,3.51545,µm,Spot,Diameter,70,1002067747,2098958,
3.16141,3.16141,3.16141,µm,Spot,Diameter,70,1001942811,2099064,
2.70297,2.70297,2.70297,µm,Spot,Diameter,70,1002006710,2101038,
3.80971,3.80971,3.80971,µm,Spot,Diameter,71,1001515348,2102228,
3.89834,3.89834,3.89834,µm,Spot,Diameter,71,1001978360,2104014,
3.28799,3.28799,3.28799,µm,Spot,Diameter,71,1001889904,2107995,
2.50922,2.50922,2.50922,µm,Spot,Diameter,71,1002047887,2110843,
5.21934,5.21934,5.21934,µm,Spot,Diameter,71,1001705575,2111233,
3.89834,3.89834,3.89834,µm,Spot,Diameter,71,1001831823,2111306,
4.79993,4.79993,4.79993,µm,Spot,Diameter,71,1001708522,2111627,
4.21794,4.21794,4.21794,µm,Spot,Diameter,71,1001954731,2111911,
3.51545,3.51545,3.51545,µm,Spot,Diameter,71,1001524797,2112308,
3.6189,3.6189,3.6189,µm,Spot,Diameter,71,1002113497,2113497,
3.51545,3.51545,3.51545,µm,Spot,Diameter,71,1001432525,2113635,
4.36103,4.36103,4.36103,µm,Spot,Diameter,71,1001895167,2113642,
3.16141,3.16141,3.16141,µm,Spot,Diameter,71,1002051985,2114884,
4.21794,4.21794,4.21794,µm,Spot,Diameter,71,1001717292,2116744,
3.71676,3.71676,3.71676,µm,Spot,Diameter,71,1001869026,2118005,
3.71676,3.71676,3.71676,µm,Spot,Diameter,71,1001748846,2118643,
3.28799,3.28799,3.28799,µm,Spot,Diameter,71,1002059095,2121702,
3.80971,3.80971,3.80971,µm,Spot,Diameter,71,1001904618,2122475,
3.28799,3.28799,3.28799,µm,Spot,Diameter,71,1001843531,2122489,
3.80971,3.80971,3.80971,µm,Spot,Diameter,71,1002029154,2123303,
5.31426,5.31426,5.31426,µm,Spot,Diameter,71,1001874170,2123335,
3.6189,3.6189,3.6189,µm,Spot,Diameter,71,1002124155,2124155,
3.80971,3.80971,3.80971,µm,Spot,Diameter,71,1001968557,2125130,
3.98311,3.98311,3.98311,µm,Spot,Diameter,71,1002031500,2125247,
3.51545,3.51545,3.51545,µm,Spot,Diameter,71,1001968819,2125372,
2.27978,2.27978,2.27978,µm,Spot,Diameter,71,1002125541,2125541,
3.02378,3.02378,3.02378,µm,Spot,Diameter,71,1001876881,2125929,
3.6189,3.6189,3.6189,µm,Spot,Diameter,71,1001634186,2125942,
4.1426,4.1426,4.1426,µm,Spot,Diameter,71,1001939884,2127412,
3.16141,3.16141,3.16141,µm,Spot,Diameter,71,1002067444,2129882,
3.51545,3.51545,3.51545,µm,Spot,Diameter,71,1002067747,2130219,
2.87233,2.87233,2.87233,µm,Spot,Diameter,71,1002006710,2132130,
3.40552,3.40552,3.40552,µm,Spot,Diameter,72,1001515348,2133262,
4.06442,4.06442,4.06442,µm,Spot,Diameter,72,1001978360,2134962,
3.02378,3.02378,3.02378,µm,Spot,Diameter,72,1001889904,2139011,
5.4059,5.4059,5.4059,µm,Spot,Diameter,72,1001705575,2139516,
3.6189,3.6189,3.6189,µm,Spot,Diameter,72,1001831823,2139572,
3.51545,3.51545,3.51545,µm,Spot,Diameter,72,1002047887,2141963,
3.16141,3.16141,3.16141,µm,Spot,Diameter,72,1002142435,2142435,
4.49529,4.49529,4.49529,µm,Spot,Diameter,72,1001708522,2142729,
4.8564,4.8564,4.8564,µm,Spot,Diameter,72,1001954731,2142993,
3.40552,3.40552,3.40552,µm,Spot,Diameter,72,1001524797,2143380,
2.70297,2.70297,2.70297,µm,Spot,Diameter,72,1002113497,2144593,
3.40552,3.40552,3.40552,µm,Spot,Diameter,72,1001895167,2144704,
3.02378,3.02378,3.02378,µm,Spot,Diameter,72,1002051985,2146068,
3.6189,3.6189,3.6189,µm,Spot,Diameter,72,1001717292,2148030,
3.6189,3.6189,3.6189,µm,Spot,Diameter,72,1002148602,2148602,
3.51545,3.51545,3.51545,µm,Spot,Diameter,72,1001869026,2149281,
3.98311,3.98311,3.98311,µm,Spot,Diameter,72,1001748846,2149891,
3.51545,3.51545,3.51545,µm,Spot,Diameter,72,1002150876,2150876,
3.80971,3.80971,3.80971,µm,Spot,Diameter,72,1002059095,2153070,
4.06442,4.06442,4.06442,µm,Spot,Diameter,72,1001904618,2154192,
3.28799,3.28799,3.28799,µm,Spot,Diameter,72,1001843531,2154205,
3.89834,3.89834,3.89834,µm,Spot,Diameter,72,1002029154,2154674,
5.26723,5.26723,5.26723,µm,Spot,Diameter,72,1001874170,2154709,
4.29068,4.29068,4.29068,µm,Spot,Diameter,72,1002124155,2155603,
3.80971,3.80971,3.80971,µm,Spot,Diameter,72,1001968819,2156801,
4.06442,4.06442,4.06442,µm,Spot,Diameter,72,1002031500,2156987,
3.6189,3.6189,3.6189,µm,Spot,Diameter,72,1002125541,2157315,
3.6189,3.6189,3.6189,µm,Spot,Diameter,72,1001876881,2157371,
4.1426,4.1426,4.1426,µm,Spot,Diameter,72,1001634186,2157379,
3.89834,3.89834,3.89834,µm,Spot,Diameter,72,1002158806,2158806,
3.02378,3.02378,3.02378,µm,Spot,Diameter,72,1001968557,2158811,
4.36103,4.36103,4.36103,µm,Spot,Diameter,72,1001939884,2158881,
3.16141,3.16141,3.16141,µm,Spot,Diameter,72,1002067444,2161305,
3.40552,3.40552,3.40552,µm,Spot,Diameter,72,1002067747,2162577,
3.02378,3.02378,3.02378,µm,Spot,Diameter,72,1002006710,2163618,
3.6189,3.6189,3.6189,µm,Spot,Diameter,73,1001515348,2164844,
3.28799,3.28799,3.28799,µm,Spot,Diameter,73,1001978360,2166544,
3.28799,3.28799,3.28799,µm,Spot,Diameter,73,1001889904,2170440,
3.71676,3.71676,3.71676,µm,Spot,Diameter,73,1002142435,2171044,
3.6189,3.6189,3.6189,µm,Spot,Diameter,73,1002047887,2173287,
4.55952,4.55952,4.55952,µm,Spot,Diameter,73,1001708522,2174053,
5.0184,5.0184,5.0184,µm,Spot,Diameter,73,1001954731,2174317,
3.71676,3.71676,3.71676,µm,Spot,Diameter,73,1001524797,2174718,
1.99157,1.99157,1.99157,µm,Spot,Diameter,73,1002113497,2175945,
2.87233,2.87233,2.87233,µm,Spot,Diameter,73,1002051985,2177397,
3.40552,3.40552,3.40552,µm,Spot,Diameter,73,1001717292,2179319,
3.6189,3.6189,3.6189,µm,Spot,Diameter,73,1002148602,2179910,
3.40552,3.40552,3.40552,µm,Spot,Diameter,73,1002180262,2180262,
4.1426,4.1426,4.1426,µm,Spot,Diameter,73,1001748846,2181206,
3.28799,3.28799,3.28799,µm,Spot,Diameter,73,1002150876,2182146,
3.89834,3.89834,3.89834,µm,Spot,Diameter,73,1002182375,2182375,
4.21794,4.21794,4.21794,µm,Spot,Diameter,73,1002059095,2184286,
3.98311,3.98311,3.98311,µm,Spot,Diameter,73,1002124155,2184694,
3.80971,3.80971,3.80971,µm,Spot,Diameter,73,1001904618,2185092,
2.87233,2.87233,2.87233,µm,Spot,Diameter,73,1001843531,2185460,
4.42918,4.42918,4.42918,µm,Spot,Diameter,73,1002029154,2185874,
5.12084,5.12084,5.12084,µm,Spot,Diameter,73,1001874170,2185910,
3.89834,3.89834,3.89834,µm,Spot,Diameter,73,1002031500,2187816,
3.40552,3.40552,3.40552,µm,Spot,Diameter,73,1001968819,2187979,
3.28799,3.28799,3.28799,µm,Spot,Diameter,73,1002125541,2188465,
3.51545,3.51545,3.51545,µm,Spot,Diameter,73,1001876881,2188527,
3.98311,3.98311,3.98311,µm,Spot,Diameter,73,1001634186,2188532,
3.28799,3.28799,3.28799,µm,Spot,Diameter,73,1001968557,2189982,
4.06442,4.06442,4.06442,µm,Spot,Diameter,73,1001939884,2190034,
4.1426,4.1426,4.1426,µm,Spot,Diameter,73,1002158806,2190210,
3.16141,3.16141,3.16141,µm,Spot,Diameter,73,1002067444,2192496,
2.87233,2.87233,2.87233,µm,Spot,Diameter,73,1002067747,2192808,
3.02378,3.02378,3.02378,µm,Spot,Diameter,73,1002006710,2194731,
4.21794,4.21794,4.21794,µm,Spot,Diameter,74,1001515348,2195933,
3.51545,3.51545,3.51545,µm,Spot,Diameter,74,1001978360,2197615,
3.16141,3.16141,3.16141,µm,Spot,Diameter,74,1001889904,2201592,
3.89834,3.89834,3.89834,µm,Spot,Diameter,74,1002142435,2202213,
3.80971,3.80971,3.80971,µm,Spot,Diameter,74,1002047887,2204547,
2.70297,2.70297,2.70297,µm,Spot,Diameter,74,1002205040,2205040,
4.62199,4.62199,4.62199,µm,Spot,Diameter,74,1001708522,2205362,
4.68281,4.68281,4.68281,µm,Spot,Diameter,74,1001954731,2205617,
3.89834,3.89834,3.89834,µm,Spot,Diameter,74,1001524797,2205991,
4.29068,4.29068,4.29068,µm,Spot,Diameter,74,1002113497,2207176,
3.6189,3.6189,3.6189,µm,Spot,Diameter,74,1002051985,2208626,
3.80971,3.80971,3.80971,µm,Spot,Diameter,74,1001717292,2210544,
3.28799,3.28799,3.28799,µm,Spot,Diameter,74,1002148602,2211147,
3.51545,3.51545,3.51545,µm,Spot,Diameter,74,1002211774,2211774,
3.28799,3.28799,3.28799,µm,Spot,Diameter,74,1002180262,2211862,
3.80971,3.80971,3.80971,µm,Spot,Diameter,74,1001748846,2212377,
4.1426,4.1426,4.1426,µm,Spot,Diameter,74,1002213141,2213141,
4.36103,4.36103,4.36103,µm,Spot,Diameter,74,1002150876,2213321,
3.6189,3.6189,3.6189,µm,Spot,Diameter,74,1002182375,2213596,
3.80971,3.80971,3.80971,µm,Spot,Diameter,74,1002059095,2215509,
4.1426,4.1426,4.1426,µm,Spot,Diameter,74,1002124155,2215886,
3.89834,3.89834,3.89834,µm,Spot,Diameter,74,1001904618,2216221,
3.02378,3.02378,3.02378,µm,Spot,Diameter,74,1001843531,2216607,
4.36103,4.36103,4.36103,µm,Spot,Diameter,74,1002029154,2216763,
4.79993,4.79993,4.79993,µm,Spot,Diameter,74,1001874170,2217106,
3.80971,3.80971,3.80971,µm,Spot,Diameter,74,1001968819,2219217,
3.71676,3.71676,3.71676,µm,Spot,Diameter,74,1002031500,2219399,
3.28799,3.28799,3.28799,µm,Spot,Diameter,74,1001876881,2219436,
3.98311,3.98311,3.98311,µm,Spot,Diameter,74,1001634186,2219441,
3.28799,3.28799,3.28799,µm,Spot,Diameter,74,1002125541,2219685,
4.06442,4.06442,4.06442,µm,Spot,Diameter,74,1001968557,2221230,
3.02378,3.02378,3.02378,µm,Spot,Diameter,74,1002158806,2221231,
4.06442,4.06442,4.06442,µm,Spot,Diameter,74,1001939884,2221288,
3.28799,3.28799,3.28799,µm,Spot,Diameter,74,1002223441,2223441,
3.16141,3.16141,3.16141,µm,Spot,Diameter,74,1002067444,2223812,
3.6189,3.6189,3.6189,µm,Spot,Diameter,74,1002067747,2224116,
3.02378,3.02378,3.02378,µm,Spot,Diameter,74,1002006710,2226026,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1001515348,2227210,
2.70297,2.70297,2.70297,µm,Spot,Diameter,75,1002227684,2227684,
3.40552,3.40552,3.40552,µm,Spot,Diameter,75,1001978360,2228980,
3.02378,3.02378,3.02378,µm,Spot,Diameter,75,1001889904,2232932,
3.28799,3.28799,3.28799,µm,Spot,Diameter,75,1002142435,2233491,
3.51545,3.51545,3.51545,µm,Spot,Diameter,75,1002047887,2235686,
4.29068,4.29068,4.29068,µm,Spot,Diameter,75,1002205040,2236159,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1002236414,2236414,
4.68281,4.68281,4.68281,µm,Spot,Diameter,75,1001708522,2236474,
4.29068,4.29068,4.29068,µm,Spot,Diameter,75,1001954731,2236706,
3.28799,3.28799,3.28799,µm,Spot,Diameter,75,1001524797,2237067,
3.80971,3.80971,3.80971,µm,Spot,Diameter,75,1002113497,2238237,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1002051985,2239739,
3.80971,3.80971,3.80971,µm,Spot,Diameter,75,1001717292,2241585,
3.51545,3.51545,3.51545,µm,Spot,Diameter,75,1002242134,2242134,
3.6189,3.6189,3.6189,µm,Spot,Diameter,75,1002148602,2242174,
3.28799,3.28799,3.28799,µm,Spot,Diameter,75,1002242329,2242329,
3.40552,3.40552,3.40552,µm,Spot,Diameter,75,1002180262,2242534,
3.16141,3.16141,3.16141,µm,Spot,Diameter,75,1002211774,2242839,
4.8564,4.8564,4.8564,µm,Spot,Diameter,75,1002243369,2243369,
4.1426,4.1426,4.1426,µm,Spot,Diameter,75,1001748846,2243409,
4.29068,4.29068,4.29068,µm,Spot,Diameter,75,1002213141,2244188,
4.36103,4.36103,4.36103,µm,Spot,Diameter,75,1002150876,2244393,
3.89834,3.89834,3.89834,µm,Spot,Diameter,75,1002182375,2244621,
3.98311,3.98311,3.98311,µm,Spot,Diameter,75,1002059095,2246561,
3.02378,3.02378,3.02378,µm,Spot,Diameter,75,1002246854,2246854,
4.21794,4.21794,4.21794,µm,Spot,Diameter,75,1002124155,2246967,
3.89834,3.89834,3.89834,µm,Spot,Diameter,75,1001904618,2247661,
3.28799,3.28799,3.28799,µm,Spot,Diameter,75,1001843531,2247676,
4.62199,4.62199,4.62199,µm,Spot,Diameter,75,1002029154,2247818,
4.96557,4.96557,4.96557,µm,Spot,Diameter,75,1001874170,2247850,
3.89834,3.89834,3.89834,µm,Spot,Diameter,75,1001968819,2250242,
3.71676,3.71676,3.71676,µm,Spot,Diameter,75,1002031500,2250412,
3.89834,3.89834,3.89834,µm,Spot,Diameter,75,1001634186,2250458,
3.6189,3.6189,3.6189,µm,Spot,Diameter,75,1002125541,2250719,
4.36103,4.36103,4.36103,µm,Spot,Diameter,75,1001939884,2252073,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1001968557,2252210,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1002158806,2252212,
2.87233,2.87233,2.87233,µm,Spot,Diameter,75,1002223441,2254443,
3.16141,3.16141,3.16141,µm,Spot,Diameter,75,1002067444,2254814,
3.40552,3.40552,3.40552,µm,Spot,Diameter,75,1002067747,2255144,
2.70297,2.70297,2.70297,µm,Spot,Diameter,75,1002006710,2257058,
3.80971,3.80971,3.80971,µm,Spot,Diameter,76,1002227684,2258673,
3.51545,3.51545,3.51545,µm,Spot,Diameter,76,1001978360,2260035,
3.28799,3.28799,3.28799,µm,Spot,Diameter,76,1002262996,2262996,
3.40552,3.40552,3.40552,µm,Spot,Diameter,76,1001889904,2263984,
3.28799,3.28799,3.28799,µm,Spot,Diameter,76,1002142435,2264543,
3.71676,3.71676,3.71676,µm,Spot,Diameter,76,1002047887,2267135,
5.21934,5.21934,5.21934,µm,Spot,Diameter,76,1002205040,2267635,
4.42918,4.42918,4.42918,µm,Spot,Diameter,76,1002236414,2267879,
1.58071,1.58071,1.58071,µm,Spot,Diameter,76,1001708522,2267954,
2.50922,2.50922,2.50922,µm,Spot,Diameter,76,1001954731,2268190,
