
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
2.35522,1.50314,3.26521,µm,Spot,Displacement Delta,8,1000135496,224496,
1.28946,0.134857,-0.02034,µm,Spot,Displacement Delta,8,1000196023,224808,
1.66658,-0.989273,-0.550888,µm,Spot,Displacement Delta,8,1000138478,224884,
0.913361,-0.160645,1.42151,µm,Spot,Displacement Delta,8,1000080712,224892,
3.54953,-0.838455,-0.000816345,µm,Spot,Displacement Delta,8,1000196749,225577,
1.48687,0.616486,0.0278015,µm,Spot,Displacement Delta,8,1000111173,225870,
0.185913,0.65921,-0.212463,µm,Spot,Displacement Delta,8,1000082174,226025,
0,0,0,µm,Spot,Displacement Delta,8,1000226383,226383,
0.999428,2.22708,0.930565,µm,Spot,Displacement Delta,8,1000026990,226673,
0.996811,-0.0592041,-0.133286,µm,Spot,Displacement Delta,8,1000025863,228123,
0.925018,1.42099,0.394363,µm,Spot,Displacement Delta,8,1000026374,228289,
0.870728,-0.257874,-0.571442,µm,Spot,Displacement Delta,8,1000199932,228667,
0.265717,2.27887,-0.0513611,µm,Spot,Displacement Delta,8,1000024512,228832,
1.83848,1.97849,-2.12586,µm,Spot,Displacement Delta,8,1000027245,228847,
1.99226,-0.313446,-0.410583,µm,Spot,Displacement Delta,8,1000027048,228921,
0.0557785,0.759338,0.658676,µm,Spot,Displacement Delta,8,1000027656,229877,
0.301544,0.122711,-0.164246,µm,Spot,Displacement Delta,8,1000026660,230497,
0.450134,1.81586,0,µm,Spot,Displacement Delta,8,1000028860,230918,
0.910248,-0.157349,-0.178566,µm,Spot,Displacement Delta,8,1000058544,231336,
-0.429321,0.161774,0,µm,Spot,Displacement Delta,8,1000029962,231689,
0.156067,0.174957,0,µm,Spot,Displacement Delta,8,1000117221,232329,
-0.880768,-0.147614,0,µm,Spot,Displacement Delta,8,1000145899,232497,
0,0,0,µm,Spot,Displacement Delta,8,1000232501,232501,
-1.60402,3.60556,0.293103,µm,Spot,Displacement Delta,9,1000178867,236041,
-2.45567,0.102882,-0.151628,µm,Spot,Displacement Delta,9,1000034728,236229,
-3.02116,-0.825928,0.0273781,µm,Spot,Displacement Delta,9,1000005575,237846,
-2.36234,0.938049,1.26351,µm,Spot,Displacement Delta,9,1000094504,238096,
-0.429474,2.77373,-0.147572,µm,Spot,Displacement Delta,9,1000008102,240127,
-1.80637,1.72586,0.433895,µm,Spot,Displacement Delta,9,1000071729,244439,
0,0,0,µm,Spot,Displacement Delta,9,1000244446,244446,
-2.16877,1.33142,0.676838,µm,Spot,Displacement Delta,9,1000158060,244507,
-1.80939,1.612,-1.2812,µm,Spot,Displacement Delta,9,1000069455,244734,
-3.10208,0.631317,0.181557,µm,Spot,Displacement Delta,9,1000130081,244994,
-1.53011,1.76306,0.0713463,µm,Spot,Displacement Delta,9,1000014633,245823,
-1.18887,0.440552,-0.981991,µm,Spot,Displacement Delta,9,1000014915,246314,
-0.789398,2.12778,0.821056,µm,Spot,Displacement Delta,9,1000074239,246863,
-2.43962,-0.728516,1.56037,µm,Spot,Displacement Delta,9,1000218062,246918,
-1.93762,0.806091,-0.435638,µm,Spot,Displacement Delta,9,1000018381,249362,
-0.346649,2.52035,0.0914764,µm,Spot,Displacement Delta,9,1000221333,249997,
-1.59448,1.3272,0.36676,µm,Spot,Displacement Delta,9,1000019405,250348,
-1.81546,0.636963,-0.670021,µm,Spot,Displacement Delta,9,1000165097,251399,
-1.20589,1.50974,0.669807,µm,Spot,Displacement Delta,9,1000136105,251464,
-3.60968,1.05745,0.191246,µm,Spot,Displacement Delta,9,1000224234,252909,
-3.30893,0.44664,-0.892143,µm,Spot,Displacement Delta,9,1000224241,252913,
