
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
30,,Spot,2,Image 1,44,1001236985,1267758,
0,,Spot,2,Image 1,44,1001115718,1268355,
0,,Spot,2,Image 1,44,1001087121,1270164,
27,,Spot,2,Image 1,44,1001148839,1271205,
66,,Spot,2,Image 1,44,1001028919,1272081,
0,,Spot,2,Image 1,44,1001088762,1272212,
0,,Spot,2,Image 1,44,1001244289,1275333,
0,,Spot,2,Image 1,44,1001183631,1275723,
28,,Spot,2,Image 1,44,1000946144,1277259,
0,,Spot,2,Image 1,44,1000976176,1280342,
61,,Spot,2,Image 1,44,1001007366,1281162,
31,,Spot,2,Image 1,44,1001128302,1281446,
0,,Spot,2,Image 1,44,1001128779,1282001,
0,,Spot,2,Image 1,44,1001132092,1282364,
29,,Spot,2,Image 1,44,1001190228,1282392,
53,,Spot,2,Image 1,44,1000686553,1283128,
0,,Spot,2,Image 1,44,1001129977,1283142,
251,,Spot,2,Image 1,44,1001222072,1283694,
0,,Spot,2,Image 1,44,1000860289,1283779,
135,,Spot,2,Image 1,44,1001070831,1284657,
11,,Spot,2,Image 1,44,1001162429,1284989,
0,,Spot,2,Image 1,44,1001223904,1285621,
0,,Spot,2,Image 1,44,1001132873,1285970,
23,,Spot,2,Image 1,44,1000454057,1286485,
0,,Spot,2,Image 1,44,1001045764,1287682,
0,,Spot,2,Image 1,44,1001104072,1287730,
26,,Spot,2,Image 1,44,1001074979,1288447,
0,,Spot,2,Image 1,44,1000689377,1288651,
0,,Spot,2,Image 1,44,1001046137,1289801,
0,,Spot,2,Image 1,44,1001290709,1290709,
26,,Spot,2,Image 1,44,1001138880,1291793,
78,,Spot,2,Image 1,44,1001078337,1291862,
19,,Spot,2,Image 1,44,1001261153,1292280,
252,,Spot,2,Image 1,44,1000606742,1292589,
105,,Spot,2,Image 1,44,1001020468,1294533,
0,,Spot,2,Image 1,44,1001265495,1295993,
42,,Spot,2,Image 1,45,1001205984,1297820,
0,,Spot,2,Image 1,45,1001298039,1298039,
53,,Spot,2,Image 1,45,1001236985,1298820,
0,,Spot,2,Image 1,45,1001115718,1299377,
43,,Spot,2,Image 1,45,1001148839,1302319,
0,,Spot,2,Image 1,45,1001028919,1303234,
0,,Spot,2,Image 1,45,1001088762,1303374,
0,,Spot,2,Image 1,45,1001304416,1304416,
0,,Spot,2,Image 1,45,1001244289,1306562,
0,,Spot,2,Image 1,45,1001183631,1306986,
0,,Spot,2,Image 1,45,1001307011,1307011,
17,,Spot,2,Image 1,45,1000946144,1308497,
0,,Spot,2,Image 1,45,1001310725,1310725,
0,,Spot,2,Image 1,45,1000976176,1311582,
0,,Spot,2,Image 1,45,1001128302,1312347,
4,,Spot,2,Image 1,45,1001007366,1312391,
0,,Spot,2,Image 1,45,1001128779,1313270,
0,,Spot,2,Image 1,45,1001132092,1313620,
0,,Spot,2,Image 1,45,1001190228,1313655,
82,,Spot,2,Image 1,45,1000686553,1314399,
0,,Spot,2,Image 1,45,1001129977,1314413,
251,,Spot,2,Image 1,45,1001222072,1314946,
0,,Spot,2,Image 1,45,1000860289,1315022,
143,,Spot,2,Image 1,45,1001070831,1315906,
22,,Spot,2,Image 1,45,1001162429,1316245,
0,,Spot,2,Image 1,45,1001223904,1316844,
0,,Spot,2,Image 1,45,1001132873,1317228,
0,,Spot,2,Image 1,45,1000454057,1317742,
0,,Spot,2,Image 1,45,1001045764,1318943,
0,,Spot,2,Image 1,45,1001104072,1318996,
0,,Spot,2,Image 1,45,1001074979,1319705,
0,,Spot,2,Image 1,45,1001046137,1321094,
0,,Spot,2,Image 1,45,1001290709,1321665,
15,,Spot,2,Image 1,45,1001138880,1323104,
86,,Spot,2,Image 1,45,1001078337,1323149,
18,,Spot,2,Image 1,45,1001261153,1323555,
251,,Spot,2,Image 1,45,1000606742,1323864,
0,,Spot,2,Image 1,45,1001020468,1325882,
0,,Spot,2,Image 1,45,1001265495,1327880,
30,,Spot,2,Image 1,46,1001298039,1329342,
251,,Spot,2,Image 1,46,1001205984,1329532,
0,,Spot,2,Image 1,46,1001236985,1330116,
0,,Spot,2,Image 1,46,1001115718,1330740,
18,,Spot,2,Image 1,46,1001148839,1333589,
0,,Spot,2,Image 1,46,1001088762,1334316,
13,,Spot,2,Image 1,46,1001028919,1334489,
0,,Spot,2,Image 1,46,1001304416,1335655,
0,,Spot,2,Image 1,46,1001244289,1337852,
0,,Spot,2,Image 1,46,1001307011,1337984,
0,,Spot,2,Image 1,46,1001183631,1338237,
0,,Spot,2,Image 1,46,1000976176,1339540,
31,,Spot,2,Image 1,46,1000946144,1339654,
0,,Spot,2,Image 1,46,1001310725,1341926,
7,,Spot,2,Image 1,46,1001128302,1343603,
0,,Spot,2,Image 1,46,1001132092,1344876,
0,,Spot,2,Image 1,46,1001190228,1344911,
0,,Spot,2,Image 1,46,1001129977,1345281,
54,,Spot,2,Image 1,46,1000686553,1345650,
0,,Spot,2,Image 1,46,1000860289,1346281,
100,,Spot,2,Image 1,46,1001070831,1347129,
0,,Spot,2,Image 1,46,1001162429,1347431,
26,,Spot,2,Image 1,46,1001347654,1347654,
0,,Spot,2,Image 1,46,1001223904,1348106,
0,,Spot,2,Image 1,46,1000454057,1348922,
201,,Spot,2,Image 1,46,1001222072,1349046,
0,,Spot,2,Image 1,46,1001349662,1349662,
0,,Spot,2,Image 1,46,1001045764,1350137,
32,,Spot,2,Image 1,46,1001074979,1350890,
119,,Spot,2,Image 1,46,1001351185,1351185,
0,,Spot,2,Image 1,46,1001290709,1352832,
0,,Spot,2,Image 1,46,1001138880,1354277,
47,,Spot,2,Image 1,46,1001078337,1354335,
0,,Spot,2,Image 1,46,1001261153,1354756,
252,,Spot,2,Image 1,46,1000606742,1355031,
68,,Spot,2,Image 1,46,1001020468,1356809,
0,,Spot,2,Image 1,46,1001265495,1358572,
0,,Spot,2,Image 1,47,1001298039,1360459,
173,,Spot,2,Image 1,47,1001205984,1360665,
8,,Spot,2,Image 1,47,1001236985,1361243,
0,,Spot,2,Image 1,47,1001115718,1361846,
88,,Spot,2,Image 1,47,1001148839,1364801,
0,,Spot,2,Image 1,47,1001088762,1365559,
21,,Spot,2,Image 1,47,1001028919,1365740,
0,,Spot,2,Image 1,47,1001304416,1366929,
0,,Spot,2,Image 1,47,1001244289,1369102,
0,,Spot,2,Image 1,47,1001307011,1369565,
12,,Spot,2,Image 1,47,1000946144,1371030,
0,,Spot,2,Image 1,47,1001373018,1373018,
0,,Spot,2,Image 1,47,1001310725,1373262,
0,,Spot,2,Image 1,47,1000976176,1374124,
84,,Spot,2,Image 1,47,1001374929,1374929,
44,,Spot,2,Image 1,47,1001128302,1375199,
0,,Spot,2,Image 1,47,1001132092,1375775,
1,,Spot,2,Image 1,47,1001190228,1376204,
8,,Spot,2,Image 1,47,1001129977,1376581,
70,,Spot,2,Image 1,47,1000686553,1376945,
34,,Spot,2,Image 1,47,1001376957,1376957,
251,,Spot,2,Image 1,47,1001222072,1377499,
0,,Spot,2,Image 1,47,1000860289,1377570,
63,,Spot,2,Image 1,47,1001070831,1378421,
9,,Spot,2,Image 1,47,1001162429,1378724,
0,,Spot,2,Image 1,47,1001223904,1378985,
10,,Spot,2,Image 1,47,1001347654,1379002,
0,,Spot,2,Image 1,47,1001349662,1380961,
0,,Spot,2,Image 1,47,1001045764,1381405,
220,,Spot,2,Image 1,47,1001351185,1382419,
63,,Spot,2,Image 1,47,1001382680,1382680,
0,,Spot,2,Image 1,47,1001290709,1384057,
251,,Spot,2,Image 1,47,1000606742,1384350,
32,,Spot,2,Image 1,47,1001138880,1385496,
9,,Spot,2,Image 1,47,1001078337,1385564,
0,,Spot,2,Image 1,47,1001261153,1385949,
54,,Spot,2,Image 1,47,1001020468,1388201,
0,,Spot,2,Image 1,47,1001265495,1389648,
35,,Spot,2,Image 1,47,1001390095,1390095,
22,,Spot,2,Image 1,48,1001205984,1391359,
24,,Spot,2,Image 1,48,1001298039,1391559,
80,,Spot,2,Image 1,48,1001236985,1392324,
0,,Spot,2,Image 1,48,1001115718,1392915,
28,,Spot,2,Image 1,48,1001148839,1395754,
0,,Spot,2,Image 1,48,1001088762,1396453,
2,,Spot,2,Image 1,48,1001028919,1396607,
0,,Spot,2,Image 1,48,1001304416,1397972,
0,,Spot,2,Image 1,48,1001399631,1399631,
0,,Spot,2,Image 1,48,1001244289,1399940,
0,,Spot,2,Image 1,48,1001307011,1400370,
6,,Spot,2,Image 1,48,1000946144,1401783,
0,,Spot,2,Image 1,48,1001310725,1401813,
0,,Spot,2,Image 1,48,1001373018,1403879,
0,,Spot,2,Image 1,48,1000976176,1404975,
14,,Spot,2,Image 1,48,1001128302,1405780,
24,,Spot,2,Image 1,48,1001374929,1405823,
0,,Spot,2,Image 1,48,1001132092,1406603,
30,,Spot,2,Image 1,48,1001190228,1407027,
98,,Spot,2,Image 1,48,1000686553,1407783,
9,,Spot,2,Image 1,48,1001376957,1407791,
245,,Spot,2,Image 1,48,1001222072,1408316,
0,,Spot,2,Image 1,48,1000860289,1408390,
12,,Spot,2,Image 1,48,1001070831,1409247,
18,,Spot,2,Image 1,48,1001162429,1409591,
0,,Spot,2,Image 1,48,1001347654,1409837,
0,,Spot,2,Image 1,48,1001223904,1410566,
0,,Spot,2,Image 1,48,1000454057,1411037,
0,,Spot,2,Image 1,48,1001349662,1411797,
0,,Spot,2,Image 1,48,1001045764,1412257,
174,,Spot,2,Image 1,48,1001351185,1413266,
44,,Spot,2,Image 1,48,1001382680,1413505,
0,,Spot,2,Image 1,48,1001414282,1414282,
0,,Spot,2,Image 1,48,1001290709,1414851,
253,,Spot,2,Image 1,48,1000606742,1415135,
18,,Spot,2,Image 1,48,1001138880,1415922,
37,,Spot,2,Image 1,48,1001078337,1416259,
29,,Spot,2,Image 1,48,1001261153,1416651,
57,,Spot,2,Image 1,48,1001020468,1418964,
0,,Spot,2,Image 1,48,1001265495,1420370,
117,,Spot,2,Image 1,48,1001390095,1420842,
116,,Spot,2,Image 1,49,1001205984,1422171,
0,,Spot,2,Image 1,49,1001298039,1422384,
2,,Spot,2,Image 1,49,1001236985,1423114,
0,,Spot,2,Image 1,49,1001115718,1423733,
25,,Spot,2,Image 1,49,1001148839,1426585,
0,,Spot,2,Image 1,49,1001028919,1427497,
0,,Spot,2,Image 1,49,1001088762,1427630,
0,,Spot,2,Image 1,49,1001304416,1428940,
0,,Spot,2,Image 1,49,1001399631,1430859,
0,,Spot,2,Image 1,49,1001307011,1431288,
22,,Spot,2,Image 1,49,1001432525,1432525,
96,,Spot,2,Image 1,49,1000946144,1432730,
0,,Spot,2,Image 1,49,1001310725,1432758,
0,,Spot,2,Image 1,49,1001373018,1434792,
0,,Spot,2,Image 1,49,1000976176,1435854,
41,,Spot,2,Image 1,49,1001128302,1436607,
121,,Spot,2,Image 1,49,1001374929,1436645,
27,,Spot,2,Image 1,49,1001190228,1437899,
0,,Spot,2,Image 1,49,1001376957,1438300,
0,,Spot,2,Image 1,49,1000686553,1438674,
210,,Spot,2,Image 1,49,1001222072,1439190,
18,,Spot,2,Image 1,49,1001070831,1440122,
35,,Spot,2,Image 1,49,1001162429,1440397,
12,,Spot,2,Image 1,49,1001347654,1440626,
0,,Spot,2,Image 1,49,1001223904,1441354,
0,,Spot,2,Image 1,49,1001349662,1442613,
0,,Spot,2,Image 1,49,1001045764,1443068,
0,,Spot,2,Image 1,49,1001443126,1443126,
203,,Spot,2,Image 1,49,1001351185,1444061,
27,,Spot,2,Image 1,49,1001382680,1444263,
0,,Spot,2,Image 1,49,1001444551,1444551,
0,,Spot,2,Image 1,49,1001414282,1445444,
0,,Spot,2,Image 1,49,1001290709,1445655,
252,,Spot,2,Image 1,49,1000606742,1445959,
7,,Spot,2,Image 1,49,1001138880,1447090,
49,,Spot,2,Image 1,49,1001078337,1447129,
0,,Spot,2,Image 1,49,1001447832,1447832,
25,,Spot,2,Image 1,49,1001390095,1451627,
3,,Spot,2,Image 1,50,1001298039,1453227,
0,,Spot,2,Image 1,50,1001115718,1454610,
0,,Spot,2,Image 1,50,1001088762,1458299,
29,,Spot,2,Image 1,50,1001028919,1458460,
0,,Spot,2,Image 1,50,1001304416,1459832,
0,,Spot,2,Image 1,50,1001459999,1459999,
0,,Spot,2,Image 1,50,1001399631,1461486,
0,,Spot,2,Image 1,50,1001307011,1462177,
0,,Spot,2,Image 1,50,1001432525,1463402,
0,,Spot,2,Image 1,50,1000976176,1463449,
0,,Spot,2,Image 1,50,1001463577,1463577,
0,,Spot,2,Image 1,50,1001373018,1465584,
0,,Spot,2,Image 1,50,1001310725,1465814,
21,,Spot,2,Image 1,50,1001128302,1467529,
33,,Spot,2,Image 1,50,1001374929,1467578,
0,,Spot,2,Image 1,50,1001190228,1468815,
23,,Spot,2,Image 1,50,1001376957,1469228,
26,,Spot,2,Image 1,50,1000686553,1469600,
241,,Spot,2,Image 1,50,1001222072,1470128,
0,,Spot,2,Image 1,50,1001470670,1470670,
97,,Spot,2,Image 1,50,1001162429,1471321,
0,,Spot,2,Image 1,50,1001347654,1471573,
0,,Spot,2,Image 1,50,1001223904,1471970,
0,,Spot,2,Image 1,50,1001349662,1473599,
0,,Spot,2,Image 1,50,1001045764,1474075,
0,,Spot,2,Image 1,50,1001443126,1474122,
251,,Spot,2,Image 1,50,1001351185,1475097,
89,,Spot,2,Image 1,50,1001382680,1475332,
7,,Spot,2,Image 1,50,1001444551,1475337,
0,,Spot,2,Image 1,50,1001414282,1476127,
0,,Spot,2,Image 1,50,1001290709,1476741,
251,,Spot,2,Image 1,50,1000606742,1477066,
138,,Spot,2,Image 1,50,1001138880,1478203,
0,,Spot,2,Image 1,50,1001447832,1478992,
22,,Spot,2,Image 1,50,1001390095,1482812,
0,,Spot,2,Image 1,51,1001298039,1484348,
29,,Spot,2,Image 1,51,1001484970,1484970,
0,,Spot,2,Image 1,51,1001115718,1485755,
0,,Spot,2,Image 1,51,1001088762,1489493,
0,,Spot,2,Image 1,51,1001028919,1489645,
0,,Spot,2,Image 1,51,1001459999,1491250,
30,,Spot,2,Image 1,51,1001432525,1494808,
0,,Spot,2,Image 1,51,1000976176,1494857,
0,,Spot,2,Image 1,51,1001463577,1494987,
0,,Spot,2,Image 1,51,1001373018,1496994,
251,,Spot,2,Image 1,51,1001498754,1498754,
9,,Spot,2,Image 1,51,1001128302,1498800,
97,,Spot,2,Image 1,51,1001374929,1498876,
0,,Spot,2,Image 1,51,1001347654,1500091,
7,,Spot,2,Image 1,51,1001376957,1500577,
16,,Spot,2,Image 1,51,1000686553,1500964,
0,,Spot,2,Image 1,51,1001470670,1502045,
75,,Spot,2,Image 1,51,1001162429,1502692,
0,,Spot,2,Image 1,51,1001223904,1503389,
0,,Spot,2,Image 1,51,1001349662,1505034,
0,,Spot,2,Image 1,51,1001443126,1505216,
251,,Spot,2,Image 1,51,1001351185,1506103,
3,,Spot,2,Image 1,51,1001382680,1506666,
0,,Spot,2,Image 1,51,1001444551,1506673,
0,,Spot,2,Image 1,51,1001414282,1507530,
0,,Spot,2,Image 1,51,1001290709,1508051,
252,,Spot,2,Image 1,51,1000606742,1508340,
13,,Spot,2,Image 1,51,1001138880,1509126,
0,,Spot,2,Image 1,51,1001510065,1510065,
0,,Spot,2,Image 1,51,1001447832,1510116,
153,,Spot,2,Image 1,51,1001511880,1511880,
0,,Spot,2,Image 1,51,1001390095,1513982,
0,,Spot,2,Image 1,52,1001298039,1515569,
32,,Spot,2,Image 1,52,1001484970,1516154,
0,,Spot,2,Image 1,52,1001115718,1516896,
0,,Spot,2,Image 1,52,1001088762,1520789,
6,,Spot,2,Image 1,52,1001028919,1520975,
0,,Spot,2,Image 1,52,1001459999,1522710,
0,,Spot,2,Image 1,52,1001524529,1524529,
0,,Spot,2,Image 1,52,1001524797,1524797,
127,,Spot,2,Image 1,52,1001432525,1526046,
0,,Spot,2,Image 1,52,1000976176,1526096,
0,,Spot,2,Image 1,52,1001463577,1526235,
0,,Spot,2,Image 1,52,1001373018,1528326,
251,,Spot,2,Image 1,52,1001498754,1530094,
24,,Spot,2,Image 1,52,1001128302,1530119,
43,,Spot,2,Image 1,52,1001374929,1530178,
0,,Spot,2,Image 1,52,1001531007,1531007,
28,,Spot,2,Image 1,52,1001376957,1531877,
0,,Spot,2,Image 1,52,1000686553,1532219,
0,,Spot,2,Image 1,52,1001470670,1533302,
30,,Spot,2,Image 1,52,1001162429,1533907,
8,,Spot,2,Image 1,52,1001347654,1534121,
0,,Spot,2,Image 1,52,1001535243,1535243,
0,,Spot,2,Image 1,52,1001349662,1535740,
0,,Spot,2,Image 1,52,1001536213,1536213,
0,,Spot,2,Image 1,52,1001443126,1536559,
96,,Spot,2,Image 1,52,1001382680,1537634,
46,,Spot,2,Image 1,52,1001444551,1537643,
0,,Spot,2,Image 1,52,1001414282,1538430,
0,,Spot,2,Image 1,52,1001290709,1538950,
252,,Spot,2,Image 1,52,1000606742,1539245,
0,,Spot,2,Image 1,52,1001510065,1539278,
38,,Spot,2,Image 1,52,1001138880,1540086,
0,,Spot,2,Image 1,52,1001447832,1541044,
83,,Spot,2,Image 1,52,1001511880,1542806,
0,,Spot,2,Image 1,52,1001390095,1544865,
122,,Spot,2,Image 1,53,1001515348,1546274,
0,,Spot,2,Image 1,53,1001298039,1546513,
126,,Spot,2,Image 1,53,1001484970,1547125,
0,,Spot,2,Image 1,53,1001115718,1547863,
255,,Spot,2,Image 1,53,1001549656,1549656,
0,,Spot,2,Image 1,53,1001088762,1551700,
0,,Spot,2,Image 1,53,1001459999,1553723,
0,,Spot,2,Image 1,53,1001399631,1555276,
0,,Spot,2,Image 1,53,1001524529,1555410,
0,,Spot,2,Image 1,53,1001524797,1555689,
58,,Spot,2,Image 1,53,1001432525,1556892,
0,,Spot,2,Image 1,53,1000976176,1556935,
4,,Spot,2,Image 1,53,1001463577,1557080,
0,,Spot,2,Image 1,53,1001373018,1559193,
251,,Spot,2,Image 1,53,1001498754,1561000,
9,,Spot,2,Image 1,53,1001128302,1561048,
23,,Spot,2,Image 1,53,1001374929,1561104,
0,,Spot,2,Image 1,53,1001531007,1561578,
14,,Spot,2,Image 1,53,1001347654,1562370,
33,,Spot,2,Image 1,53,1000686553,1562805,
24,,Spot,2,Image 1,53,1001376957,1562816,
0,,Spot,2,Image 1,53,1001470670,1564189,
22,,Spot,2,Image 1,53,1001162429,1564822,
0,,Spot,2,Image 1,53,1001535243,1566145,
0,,Spot,2,Image 1,53,1001443126,1567129,
0,,Spot,2,Image 1,53,1001536213,1567384,
33,,Spot,2,Image 1,53,1001382680,1568481,
0,,Spot,2,Image 1,53,1001444551,1568492,
0,,Spot,2,Image 1,53,1001414282,1569302,
0,,Spot,2,Image 1,53,1001290709,1569494,
252,,Spot,2,Image 1,53,1000606742,1570165,
0,,Spot,2,Image 1,53,1001510065,1570201,
36,,Spot,2,Image 1,53,1001138880,1571012,
0,,Spot,2,Image 1,53,1001571482,1571482,
0,,Spot,2,Image 1,53,1001447832,1572025,
103,,Spot,2,Image 1,53,1001511880,1573743,
85,,Spot,2,Image 1,53,1001390095,1575289,
188,,Spot,2,Image 1,54,1001515348,1577651,
8,,Spot,2,Image 1,54,1001484970,1578065,
0,,Spot,2,Image 1,54,1001115718,1578846,
253,,Spot,2,Image 1,54,1001549656,1580664,
0,,Spot,2,Image 1,54,1001088762,1582802,
0,,Spot,2,Image 1,54,1001459999,1584715,
4,,Spot,2,Image 1,54,1001585322,1585322,
0,,Spot,2,Image 1,54,1001524529,1586089,
0,,Spot,2,Image 1,54,1001399631,1586255,
0,,Spot,2,Image 1,54,1001524797,1586640,
28,,Spot,2,Image 1,54,1001432525,1587870,
0,,Spot,2,Image 1,54,1000976176,1587910,
0,,Spot,2,Image 1,54,1001463577,1588044,
65,,Spot,2,Image 1,54,1001374929,1589167,
38,,Spot,2,Image 1,54,1001128302,1591914,
251,,Spot,2,Image 1,54,1001498754,1592202,
0,,Spot,2,Image 1,54,1001531007,1592479,
4,,Spot,2,Image 1,54,1001347654,1593263,
0,,Spot,2,Image 1,54,1001376957,1593756,
11,,Spot,2,Image 1,54,1000686553,1594106,
0,,Spot,2,Image 1,54,1001470670,1595187,
12,,Spot,2,Image 1,54,1001162429,1595802,
0,,Spot,2,Image 1,54,1001535243,1596782,
0,,Spot,2,Image 1,54,1001597972,1597972,
0,,Spot,2,Image 1,54,1001536213,1598082,
4,,Spot,2,Image 1,54,1001443126,1598124,
74,,Spot,2,Image 1,54,1001444551,1599450,
0,,Spot,2,Image 1,54,1001414282,1600217,
0,,Spot,2,Image 1,54,1001290709,1600745,
252,,Spot,2,Image 1,54,1000606742,1601023,
5,,Spot,2,Image 1,54,1001510065,1601065,
0,,Spot,2,Image 1,54,1001447832,1601105,
15,,Spot,2,Image 1,54,1001138880,1601830,
0,,Spot,2,Image 1,54,1001571482,1602328,
43,,Spot,2,Image 1,54,1001511880,1604565,
21,,Spot,2,Image 1,54,1001390095,1606107,
143,,Spot,2,Image 1,55,1001515348,1608022,
10,,Spot,2,Image 1,55,1001484970,1608870,
0,,Spot,2,Image 1,55,1001115718,1609646,
253,,Spot,2,Image 1,55,1001549656,1611532,
0,,Spot,2,Image 1,55,1001088762,1613567,
0,,Spot,2,Image 1,55,1001459999,1615466,
0,,Spot,2,Image 1,55,1001585322,1616161,
0,,Spot,2,Image 1,55,1001524529,1617011,
0,,Spot,2,Image 1,55,1001399631,1617197,
0,,Spot,2,Image 1,55,1001524797,1617612,
6,,Spot,2,Image 1,55,1001432525,1618861,
0,,Spot,2,Image 1,55,1000976176,1618904,
12,,Spot,2,Image 1,55,1001463577,1619037,
0,,Spot,2,Image 1,55,1001374929,1620123,
251,,Spot,2,Image 1,55,1001498754,1622903,
29,,Spot,2,Image 1,55,1001128302,1622948,
0,,Spot,2,Image 1,55,1001531007,1623484,
39,,Spot,2,Image 1,55,1000686553,1624675,
0,,Spot,2,Image 1,55,1001376957,1624684,
0,,Spot,2,Image 1,55,1001470670,1626077,
20,,Spot,2,Image 1,55,1001162429,1626677,
0,,Spot,2,Image 1,55,1001535243,1627736,
0,,Spot,2,Image 1,55,1001597972,1628520,
0,,Spot,2,Image 1,55,1001536213,1628964,
33,,Spot,2,Image 1,55,1001444551,1630370,
0,,Spot,2,Image 1,55,1001414282,1631233,
0,,Spot,2,Image 1,55,1001290709,1631419,
252,,Spot,2,Image 1,55,1000606742,1631742,
90,,Spot,2,Image 1,55,1001510065,1632078,
0,,Spot,2,Image 1,55,1001447832,1632112,
41,,Spot,2,Image 1,55,1001138880,1632970,
15,,Spot,2,Image 1,55,1001571482,1633150,
0,,Spot,2,Image 1,55,1001634186,1634186,
45,,Spot,2,Image 1,55,1001511880,1635612,
251,,Spot,2,Image 1,56,1001515348,1639607,
16,,Spot,2,Image 1,56,1001484970,1640054,
0,,Spot,2,Image 1,56,1001115718,1640848,
22,,Spot,2,Image 1,56,1001641521,1641521,
252,,Spot,2,Image 1,56,1001549656,1642624,
0,,Spot,2,Image 1,56,1001459999,1646565,
25,,Spot,2,Image 1,56,1001585322,1647216,
0,,Spot,2,Image 1,56,1001399631,1648219,
0,,Spot,2,Image 1,56,1001524797,1648642,
17,,Spot,2,Image 1,56,1001649683,1649683,
32,,Spot,2,Image 1,56,1001432525,1649869,
0,,Spot,2,Image 1,56,1000976176,1649912,
0,,Spot,2,Image 1,56,1001463577,1650041,
161,,Spot,2,Image 1,56,1001374929,1651158,
251,,Spot,2,Image 1,56,1001498754,1653917,
61,,Spot,2,Image 1,56,1001128302,1653968,
0,,Spot,2,Image 1,56,1001531007,1654872,
0,,Spot,2,Image 1,56,1000686553,1655712,
0,,Spot,2,Image 1,56,1001376957,1655728,
62,,Spot,2,Image 1,56,1001162429,1657658,
0,,Spot,2,Image 1,56,1001535243,1658727,
0,,Spot,2,Image 1,56,1001597972,1659863,
0,,Spot,2,Image 1,56,1001536213,1659997,
0,,Spot,2,Image 1,56,1001660310,1660310,
64,,Spot,2,Image 1,56,1001444551,1661304,
0,,Spot,2,Image 1,56,1001414282,1662163,
0,,Spot,2,Image 1,56,1001290709,1662336,
252,,Spot,2,Image 1,56,1001662631,1662631,
25,,Spot,2,Image 1,56,1001662802,1662802,
251,,Spot,2,Image 1,56,1000606742,1662932,
74,,Spot,2,Image 1,56,1001510065,1662972,
15,,Spot,2,Image 1,56,1001138880,1663802,
19,,Spot,2,Image 1,56,1001571482,1663942,
0,,Spot,2,Image 1,56,1001634186,1664646,
0,,Spot,2,Image 1,56,1001447832,1664655,
17,,Spot,2,Image 1,56,1001511880,1666384,
86,,Spot,2,Image 1,57,1001515348,1669829,
14,,Spot,2,Image 1,57,1001484970,1670666,
0,,Spot,2,Image 1,57,1001115718,1671438,
0,,Spot,2,Image 1,57,1001641521,1672124,
253,,Spot,2,Image 1,57,1001549656,1673224,
28,,Spot,2,Image 1,57,1001585322,1677916,
0,,Spot,2,Image 1,57,1001524529,1678478,
0,,Spot,2,Image 1,57,1001399631,1678959,
0,,Spot,2,Image 1,57,1001524797,1679064,
23,,Spot,2,Image 1,57,1001649683,1680098,
45,,Spot,2,Image 1,57,1001432525,1680283,
0,,Spot,2,Image 1,57,1001463577,1680294,
0,,Spot,2,Image 1,57,1000976176,1680326,
6,,Spot,2,Image 1,57,1001374929,1681524,
243,,Spot,2,Image 1,57,1001498754,1684125,
79,,Spot,2,Image 1,57,1001128302,1684168,
0,,Spot,2,Image 1,57,1001531007,1685141,
5,,Spot,2,Image 1,57,1001162429,1685336,
21,,Spot,2,Image 1,57,1000686553,1686014,
37,,Spot,2,Image 1,57,1001376957,1686032,
0,,Spot,2,Image 1,57,1001535243,1688862,
0,,Spot,2,Image 1,57,1001597972,1689608,
0,,Spot,2,Image 1,57,1001536213,1690031,
0,,Spot,2,Image 1,57,1001660310,1690070,
0,,Spot,2,Image 1,57,1001444551,1691032,
0,,Spot,2,Image 1,57,1001414282,1692066,
0,,Spot,2,Image 1,57,1001290709,1692239,
0,,Spot,2,Image 1,57,1001692264,1692264,
251,,Spot,2,Image 1,57,1001662631,1692573,
0,,Spot,2,Image 1,57,1001662802,1692748,
50,,Spot,2,Image 1,57,1001510065,1692919,
69,,Spot,2,Image 1,57,1001138880,1693778,
29,,Spot,2,Image 1,57,1001571482,1693956,
63,,Spot,2,Image 1,57,1001634186,1694595,
0,,Spot,2,Image 1,57,1001696991,1696991,
251,,Spot,2,Image 1,58,1001515348,1699878,
129,,Spot,2,Image 1,58,1001484970,1700703,
0,,Spot,2,Image 1,58,1001115718,1701466,
65,,Spot,2,Image 1,58,1001641521,1702148,
253,,Spot,2,Image 1,58,1001549656,1703250,
0,,Spot,2,Image 1,58,1001705575,1705575,
0,,Spot,2,Image 1,58,1001585322,1707746,
0,,Spot,2,Image 1,58,1001708522,1708522,
0,,Spot,2,Image 1,58,1001524529,1708568,
0,,Spot,2,Image 1,58,1001399631,1708762,
0,,Spot,2,Image 1,58,1001524797,1709170,
31,,Spot,2,Image 1,58,1001649683,1710249,
61,,Spot,2,Image 1,58,1001432525,1710411,
0,,Spot,2,Image 1,58,1000976176,1710447,
0,,Spot,2,Image 1,58,1001463577,1710573,
168,,Spot,2,Image 1,58,1001498754,1714358,
18,,Spot,2,Image 1,58,1001374929,1714460,
0,,Spot,2,Image 1,58,1001531007,1714931,
73,,Spot,2,Image 1,58,1001376957,1716139,
37,,Spot,2,Image 1,58,1000686553,1716483,
0,,Spot,2,Image 1,58,1001717292,1717292,
0,,Spot,2,Image 1,58,1001535243,1719020,
0,,Spot,2,Image 1,58,1001597972,1719897,
0,,Spot,2,Image 1,58,1001660310,1720688,
160,,Spot,2,Image 1,58,1001721190,1721190,
5,,Spot,2,Image 1,58,1001444551,1721453,
