
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
253,,Spot,6,Image 1,14,1000373068,399716,
252,,Spot,6,Image 1,14,1000312915,399918,
253,,Spot,6,Image 1,14,1000111173,399990,
253,,Spot,6,Image 1,14,1000371442,400244,
252,,Spot,6,Image 1,14,1000027048,400915,
251,,Spot,6,Image 1,14,1000401657,401657,
251,,Spot,6,Image 1,14,1000026374,402334,
251,,Spot,6,Image 1,14,1000402605,402605,
251,,Spot,6,Image 1,14,1000199932,402701,
251,,Spot,6,Image 1,14,1000257305,402717,
252,,Spot,6,Image 1,14,1000024512,402891,
251,,Spot,6,Image 1,14,1000405139,405139,
252,,Spot,6,Image 1,14,1000260417,405314,
238,,Spot,6,Image 1,14,1000260594,405853,
252,,Spot,6,Image 1,14,1000145899,406550,
253,,Spot,6,Image 1,14,1000232501,406554,
252,,Spot,6,Image 1,14,1000290426,406557,
251,,Spot,6,Image 1,15,1000290900,407107,
251,,Spot,6,Image 1,15,1000320447,407345,
251,,Spot,6,Image 1,15,1000178867,408709,
251,,Spot,6,Image 1,15,1000409035,409035,
251,,Spot,6,Image 1,15,1000354480,412263,
252,,Spot,6,Image 1,15,1000354440,412471,
238,,Spot,6,Image 1,15,1000327258,414040,
