
Track Intensity StdDev Ch=1 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
43.4655,,Track,1,Image 1,1000016235,
40.6127,,Track,1,Image 1,1000016250,
3.89519,,Track,1,Image 1,1000016259,
9.28705,,Track,1,Image 1,1000016275,
16.9273,,Track,1,Image 1,1000016281,
86.2414,,Track,1,Image 1,1000016292,
4.16096,,Track,1,Image 1,1000016299,
1.53985,,Track,1,Image 1,1000016304,
14.6162,,Track,1,Image 1,1000016316,
13.5199,,Track,1,Image 1,1000016320,
4.79666,,Track,1,Image 1,1000016332,
24.206,,Track,1,Image 1,1000016337,
28.3687,,Track,1,Image 1,1000016338,
3.81009,,Track,1,Image 1,1000016342,
11.4653,,Track,1,Image 1,1000016354,
4.50648,,Track,1,Image 1,1000016357,
21.8531,,Track,1,Image 1,1000016360,
0.420153,,Track,1,Image 1,1000016381,
9.5977,,Track,1,Image 1,1000016386,
0,,Track,1,Image 1,1000016390,
12.0169,,Track,1,Image 1,1000016397,
1.77361,,Track,1,Image 1,1000016402,
31.1301,,Track,1,Image 1,1000016404,
13.0597,,Track,1,Image 1,1000016415,
0.109756,,Track,1,Image 1,1000016419,
2.11265,,Track,1,Image 1,1000016423,
5.48452,,Track,1,Image 1,1000016426,
10.8041,,Track,1,Image 1,1000016430,
1.57127,,Track,1,Image 1,1000016436,
2.69634,,Track,1,Image 1,1000016453,
2.1756,,Track,1,Image 1,1000016466,
4.02099,,Track,1,Image 1,1000016468,
0,,Track,1,Image 1,1000016474,
10.8971,,Track,1,Image 1,1000016475,
1.25596,,Track,1,Image 1,1000016485,
7.47738,,Track,1,Image 1,1000016504,
0.640095,,Track,1,Image 1,1000016508,
1.78378,,Track,1,Image 1,1000016512,
5.15601,,Track,1,Image 1,1000016521,
20.1071,,Track,1,Image 1,1000016531,
14.5489,,Track,1,Image 1,1000016534,
15.6764,,Track,1,Image 1,1000016542,
9.74679,,Track,1,Image 1,1000016585,
6.77512,,Track,1,Image 1,1000016590,
1.00499,,Track,1,Image 1,1000016591,
1.6523,,Track,1,Image 1,1000016603,
0,,Track,1,Image 1,1000016609,
0,,Track,1,Image 1,1000016611,
4.92697,,Track,1,Image 1,1000016612,
1.25974,,Track,1,Image 1,1000016623,
12.429,,Track,1,Image 1,1000016626,
0,,Track,1,Image 1,1000016639,
7.7529,,Track,1,Image 1,1000016641,
7.07391,,Track,1,Image 1,1000016643,
7.74642,,Track,1,Image 1,1000016665,
7.69828,,Track,1,Image 1,1000016666,
15.2935,,Track,1,Image 1,1000016674,
2.08871,,Track,1,Image 1,1000016677,
6.70014,,Track,1,Image 1,1000016700,
2.5099,,Track,1,Image 1,1000016703,
0.4496,,Track,1,Image 1,1000016708,
