
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
83.6355,126.001,36.7366,°,Surface,Velocity Angle,21,1000014780,14817,
70.2693,104.033,155.444,°,Surface,Velocity Angle,21,1000014659,14818,
139.442,114.639,60.0617,°,Surface,Velocity Angle,21,1000014748,14819,
45.0011,135.004,90.0027,°,Surface,Velocity Angle,21,1000014661,14820,
150.64,84.3509,61.2924,°,Surface,Velocity Angle,21,1000014783,14821,
177.507,92.5008,90.0027,°,Surface,Velocity Angle,21,1000014822,14822,
132.44,42.4373,90.0027,°,Surface,Velocity Angle,21,1000014750,14823,
139.903,49.9008,90.0027,°,Surface,Velocity Angle,21,1000014752,14824,
107.235,129.41,135.534,°,Surface,Velocity Angle,21,1000014353,14825,
129.748,98.928,41.1426,°,Surface,Velocity Angle,21,1000014786,14826,
159.449,109.602,84.0472,°,Surface,Velocity Angle,21,1000014756,14827,
168.585,79.6257,85.287,°,Surface,Velocity Angle,21,1000014607,14828,
147.999,57.9962,90.0027,°,Surface,Velocity Angle,21,1000014668,14829,
154.372,78.7142,67.3097,°,Surface,Velocity Angle,21,1000014199,14830,
166.463,76.5616,88.3803,°,Surface,Velocity Angle,21,1000014198,14831,
172.88,97.1278,90.0027,°,Surface,Velocity Angle,21,1000014762,14832,
155.596,68.3424,100.713,°,Surface,Velocity Angle,21,1000014732,14833,
166.068,76.0658,90.0027,°,Surface,Velocity Angle,21,1000014764,14834,
126.908,101.631,140.702,°,Surface,Velocity Angle,22,1000014800,14835,
94.202,171.309,97.6046,°,Surface,Velocity Angle,22,1000014765,14836,
56.9627,146.056,96.9448,°,Surface,Velocity Angle,22,1000014185,14837,
80.4527,148.244,119.973,°,Surface,Velocity Angle,22,1000014394,14838,
125.781,120.698,129.097,°,Surface,Velocity Angle,22,1000014798,14839,
82.8204,83.4762,9.72785,°,Surface,Velocity Angle,22,1000014804,14840,
120.037,106.8,144.699,°,Surface,Velocity Angle,22,1000014803,14841,
156.111,110.979,79.0795,°,Surface,Velocity Angle,22,1000014676,14842,
106.266,149.934,65.4512,°,Surface,Velocity Angle,22,1000014648,14843,
89.3849,130.739,139.262,°,Surface,Velocity Angle,22,1000014591,14844,
137.609,132.23,93.1101,°,Surface,Velocity Angle,22,1000014710,14845,
77.5644,116.609,150.206,°,Surface,Velocity Angle,22,1000014846,14846,
163.247,90.0027,73.2446,°,Surface,Velocity Angle,22,1000014809,14847,
80.0882,96.9493,167.859,°,Surface,Velocity Angle,22,1000014848,14848,
135.07,104.551,131.312,°,Surface,Velocity Angle,22,1000014683,14849,
70.5813,139.68,123.725,°,Surface,Velocity Angle,22,1000014501,14850,
63.9725,26.0302,90.0027,°,Surface,Velocity Angle,22,1000014686,14851,
143.123,76.6994,56.3398,°,Surface,Velocity Angle,22,1000014852,14852,
75.6477,152.093,113.398,°,Surface,Velocity Angle,22,1000014775,14853,
97.0808,133.222,135.915,°,Surface,Velocity Angle,22,1000014776,14854,
72.1081,90.0022,17.8946,°,Surface,Velocity Angle,22,1000014470,14855,
25.7664,73.5115,70.7812,°,Surface,Velocity Angle,22,1000014659,14856,
83.6627,173.665,90.0027,°,Surface,Velocity Angle,22,1000014780,14857,
128.548,139.376,79.1074,°,Surface,Velocity Angle,22,1000014748,14858,
46.5149,135.681,83.0669,°,Surface,Velocity Angle,22,1000014859,14859,
124.899,116.423,46.4482,°,Surface,Velocity Angle,22,1000014783,14860,
104.039,165.969,90.0027,°,Surface,Velocity Angle,22,1000014822,14861,
152.75,117.258,90.0027,°,Surface,Velocity Angle,22,1000014750,14862,
90.0027,180.005,90.0027,°,Surface,Velocity Angle,22,1000014752,14863,
106.476,118.39,33.6124,°,Surface,Velocity Angle,22,1000014786,14864,
132.898,94.34,136.782,°,Surface,Velocity Angle,22,1000014353,14865,
168.57,96.978,80.9865,°,Surface,Velocity Angle,22,1000014756,14866,
63.6571,144.708,111.721,°,Surface,Velocity Angle,22,1000014607,14867,
104.575,114.067,28.6293,°,Surface,Velocity Angle,22,1000014199,14868,
131.494,117.459,126.186,°,Surface,Velocity Angle,22,1000014198,14869,
50.5886,140.591,90.0027,°,Surface,Velocity Angle,22,1000014762,14870,
66.9782,154.906,99.4532,°,Surface,Velocity Angle,22,1000014732,14871,
169.924,79.9218,90.0027,°,Surface,Velocity Angle,22,1000014764,14872,
111.416,85.9103,158.166,°,Surface,Velocity Angle,23,1000014803,14873,
119.056,98.4803,149.508,°,Surface,Velocity Angle,23,1000014798,14874,
77.5318,18.8948,76.0381,°,Surface,Velocity Angle,23,1000014804,14875,
122.999,51.5115,124.212,°,Surface,Velocity Angle,23,1000014800,14876,
56.6432,141.775,73.5127,°,Surface,Velocity Angle,23,1000014765,14877,
36.0665,115.257,113.936,°,Surface,Velocity Angle,23,1000014185,14878,
40.8638,129.225,99.6742,°,Surface,Velocity Angle,23,1000014676,14879,
33.2986,123.297,89.5343,°,Surface,Velocity Angle,23,1000014648,14880,
31.798,112.136,111.618,°,Surface,Velocity Angle,23,1000014591,14881,
27.1371,116.752,94.242,°,Surface,Velocity Angle,23,1000014809,14882,
66.828,146.745,112.46,°,Surface,Velocity Angle,23,1000014846,14883,
70.0938,101.739,156.636,°,Surface,Velocity Angle,23,1000014848,14884,
39.6672,127.531,101.001,°,Surface,Velocity Angle,23,1000014501,14885,
10.2359,98.6915,95.3721,°,Surface,Velocity Angle,23,1000014686,14886,
46.5703,131.567,107.179,°,Surface,Velocity Angle,23,1000014887,14887,
145.951,93.3166,56.1554,°,Surface,Velocity Angle,23,1000014852,14888,
10.0778,100.08,90.0027,°,Surface,Velocity Angle,23,1000014775,14889,
76.0227,113.746,152,°,Surface,Velocity Angle,23,1000014776,14890,
15.0773,77.127,82.2907,°,Surface,Velocity Angle,23,1000014470,14891,
7.48353,88.8829,82.6043,°,Surface,Velocity Angle,23,1000014659,14892,
152.24,67.0885,104.823,°,Surface,Velocity Angle,23,1000014780,14893,
58.1836,148.186,90.0027,°,Surface,Velocity Angle,23,1000014859,14894,
21.4433,94.0355,111.026,°,Surface,Velocity Angle,23,1000014783,14895,
58.8067,148.809,90.0027,°,Surface,Velocity Angle,23,1000014822,14896,
62.3564,152.359,90.0027,°,Surface,Velocity Angle,23,1000014750,14897,
42.6153,132.618,90.0027,°,Surface,Velocity Angle,23,1000014752,14898,
82.1914,113.475,24.8885,°,Surface,Velocity Angle,23,1000014786,14899,
4.32512,94.3277,90.0027,°,Surface,Velocity Angle,23,1000014353,14900,
35.3514,118.643,108.913,°,Surface,Velocity Angle,23,1000014607,14901,
49.7481,99.4989,41.8293,°,Surface,Velocity Angle,23,1000014199,14902,
40.9976,117.165,118.111,°,Surface,Velocity Angle,23,1000014198,14903,
25.8671,115.87,90.0027,°,Surface,Velocity Angle,23,1000014762,14904,
36.9751,126.734,86.3392,°,Surface,Velocity Angle,23,1000014732,14905,
93.8493,29.3016,119.001,°,Surface,Velocity Angle,24,1000014804,14906,
119.348,29.3987,88.392,°,Surface,Velocity Angle,24,1000014800,14907,
38.4147,94.8879,52.0154,°,Surface,Velocity Angle,24,1000014185,14908,
140.136,91.7764,50.1892,°,Surface,Velocity Angle,24,1000014909,14909,
71.067,38.6741,122.281,°,Surface,Velocity Angle,24,1000014803,14910,
151.394,61.3914,90.0027,°,Surface,Velocity Angle,24,1000014798,14911,
23.5556,113.348,92.9693,°,Surface,Velocity Angle,24,1000014676,14912,
26.1046,111.338,104.33,°,Surface,Velocity Angle,24,1000014648,14913,
23.7754,106.369,73.2448,°,Surface,Velocity Angle,24,1000014591,14914,
38.6263,102.082,126.026,°,Surface,Velocity Angle,24,1000014809,14915,
43.2064,133.005,86.5809,°,Surface,Velocity Angle,24,1000014846,14916,
102.492,74.929,160.236,°,Surface,Velocity Angle,24,1000014848,14917,
98.8123,59.7472,31.7772,°,Surface,Velocity Angle,24,1000014918,14918,
49.771,138.899,97.0581,°,Surface,Velocity Angle,24,1000014686,14919,
41.9437,111.037,55.6797,°,Surface,Velocity Angle,24,1000014887,14920,
56.328,91.8012,146.27,°,Surface,Velocity Angle,24,1000014852,14921,
9.85476,80.1479,90.0027,°,Surface,Velocity Angle,24,1000014775,14922,
27.3592,66.445,103.115,°,Surface,Velocity Angle,24,1000014776,14923,
108.088,18.4595,86.4297,°,Surface,Velocity Angle,24,1000014470,14924,
65.3739,50.8647,130.862,°,Surface,Velocity Angle,24,1000014659,14925,
109.291,29.8827,111.902,°,Surface,Velocity Angle,24,1000014926,14926,
14.086,100.942,81.2377,°,Surface,Velocity Angle,24,1000014783,14927,
53.5917,136.738,69.9601,°,Surface,Velocity Angle,24,1000014859,14928,
81.5311,171.534,90.0027,°,Surface,Velocity Angle,24,1000014822,14929,
22.1668,112.169,90.0027,°,Surface,Velocity Angle,24,1000014752,14930,
53.3087,80.6232,38.2698,°,Surface,Velocity Angle,24,1000014353,14931,
40.0189,126.287,104.573,°,Surface,Velocity Angle,24,1000014607,14932,
50.5666,83.9253,40.0891,°,Surface,Velocity Angle,24,1000014199,14933,
36.6527,97.0427,125.752,°,Surface,Velocity Angle,24,1000014198,14934,
153.439,116.568,90.0027,°,Surface,Velocity Angle,24,1000014762,14935,
50.4237,140.364,91.8776,°,Surface,Velocity Angle,24,1000014732,14936,
38.1762,65.4255,62.7956,°,Surface,Velocity Angle,25,1000014909,14937,
74.6901,20.3162,103.029,°,Surface,Velocity Angle,25,1000014938,14938,
149.609,59.6066,90.0027,°,Surface,Velocity Angle,25,1000014939,14939,
76.3795,47.3124,45.8714,°,Surface,Velocity Angle,25,1000014185,14940,
43.9284,51.3199,107.527,°,Surface,Velocity Angle,25,1000014803,14941,
83.5992,18.2416,107.009,°,Surface,Velocity Angle,25,1000014676,14942,
112.503,157.263,93.1427,°,Surface,Velocity Angle,25,1000014943,14943,
55.8617,99.4791,144.211,°,Surface,Velocity Angle,25,1000014648,14944,
49.4512,84.3706,138.896,°,Surface,Velocity Angle,25,1000014591,14945,
74.2141,20.4227,102.622,°,Surface,Velocity Angle,25,1000014809,14946,
79.2483,65.4,152.861,°,Surface,Velocity Angle,25,1000014846,14947,
41.1858,63.6663,119.122,°,Surface,Velocity Angle,25,1000014948,14948,
123.026,61.7503,133.798,°,Surface,Velocity Angle,25,1000014848,14949,
34.7433,112.785,114.72,°,Surface,Velocity Angle,25,1000014950,14950,
101.935,61.2847,31.5401,°,Surface,Velocity Angle,25,1000014918,14951,
109.056,19.0933,91.1884,°,Surface,Velocity Angle,25,1000014686,14952,
101.091,56.223,36.0382,°,Surface,Velocity Angle,25,1000014887,14953,
61.6363,82.2942,150.423,°,Surface,Velocity Angle,25,1000014852,14954,
73.3518,16.6509,90.0027,°,Surface,Velocity Angle,25,1000014775,14955,
53.3353,36.6674,90.0027,°,Surface,Velocity Angle,25,1000014956,14956,
131.237,45.7431,73.7307,°,Surface,Velocity Angle,25,1000014470,14957,
108.26,51.2044,135.535,°,Surface,Velocity Angle,25,1000014659,14958,
148.859,59.104,93.5487,°,Surface,Velocity Angle,25,1000014926,14959,
55.0846,76.8736,38.0119,°,Surface,Velocity Angle,25,1000014783,14960,
45.4778,121.278,60.7475,°,Surface,Velocity Angle,25,1000014859,14961,
85.3603,41.527,131.151,°,Surface,Velocity Angle,25,1000014752,14962,
115.37,34.0811,68.8286,°,Surface,Velocity Angle,25,1000014353,14963,
54.8602,65.2775,134.646,°,Surface,Velocity Angle,25,1000014964,14964,
37.8756,127.878,90.0027,°,Surface,Velocity Angle,25,1000014607,14965,
115.827,59.7117,41.7943,°,Surface,Velocity Angle,25,1000014966,14966,
70.93,88.1301,160.834,°,Surface,Velocity Angle,25,1000014199,14967,
131.797,43.0745,98.581,°,Surface,Velocity Angle,25,1000014198,14968,
49.9672,87.2247,139.833,°,Surface,Velocity Angle,25,1000014732,14969,
98.8777,50.8677,139.484,°,Surface,Velocity Angle,26,1000014185,14970,
120.2,149.808,90.0027,°,Surface,Velocity Angle,26,1000014939,14971,
86.9067,30.6308,59.5628,°,Surface,Velocity Angle,26,1000014938,14972,
60.4884,85.919,29.8519,°,Surface,Velocity Angle,26,1000014909,14973,
75.4864,98.0384,16.6784,°,Surface,Velocity Angle,26,1000014676,14974,
110.213,119.729,37.1808,°,Surface,Velocity Angle,26,1000014943,14975,
129.148,39.1453,90.0027,°,Surface,Velocity Angle,26,1000014648,14976,
95.5426,110.735,21.5267,°,Surface,Velocity Angle,26,1000014591,14977,
95.2445,84.0094,7.97485,°,Surface,Velocity Angle,26,1000014809,14978,
95.0878,33.1169,57.3795,°,Surface,Velocity Angle,26,1000014948,14979,
102.869,63.8383,150.403,°,Surface,Velocity Angle,26,1000014846,14980,
113.904,98.9677,25.7276,°,Surface,Velocity Angle,26,1000014981,14981,
53.572,115.897,47.4881,°,Surface,Velocity Angle,26,1000014950,14982,
81.1658,20.1529,72.041,°,Surface,Velocity Angle,26,1000014918,14983,
103.338,22.0945,107.288,°,Surface,Velocity Angle,26,1000014686,14984,
88.9463,87.8888,2.3633,°,Surface,Velocity Angle,26,1000014887,14985,
72.2093,61.6634,145.634,°,Surface,Velocity Angle,26,1000014852,14986,
115.474,25.4713,90.0027,°,Surface,Velocity Angle,26,1000014775,14987,
92.5165,48.1332,41.9803,°,Surface,Velocity Angle,26,1000014956,14988,
105.149,152.669,67.8152,°,Surface,Velocity Angle,26,1000014470,14989,
59.8046,107.364,35.7915,°,Surface,Velocity Angle,26,1000014659,14990,
101.232,78.2556,16.3636,°,Surface,Velocity Angle,26,1000014991,14991,
118.74,86.0144,29.065,°,Surface,Velocity Angle,26,1000014926,14992,
119.102,49.5798,54.1473,°,Surface,Velocity Angle,26,1000014783,14993,
126.031,143.977,90.0027,°,Surface,Velocity Angle,26,1000014752,14994,
96.3116,8.51599,95.6996,°,Surface,Velocity Angle,26,1000014353,14995,
69.2262,84.6057,158.476,°,Surface,Velocity Angle,26,1000014964,14996,
87.5665,27.5621,117.438,°,Surface,Velocity Angle,26,1000014966,14997,
75.0976,128.123,41.9713,°,Surface,Velocity Angle,26,1000014199,14998,
105.392,82.7256,17.1008,°,Surface,Velocity Angle,26,1000014198,14999,
49.6504,91.9836,40.4216,°,Surface,Velocity Angle,26,1000015000,15000,
53.0607,78.8641,39.1453,°,Surface,Velocity Angle,26,1000014732,15001,
91.3071,145.963,55.992,°,Surface,Velocity Angle,27,1000014943,15002,
103.266,116.943,30.5199,°,Surface,Velocity Angle,27,1000014676,15003,
106.841,94.4929,17.4613,°,Surface,Velocity Angle,27,1000014909,15004,
77.1339,75.417,19.6446,°,Surface,Velocity Angle,27,1000014938,15005,
77.1785,167.181,90.0027,°,Surface,Velocity Angle,27,1000014939,15006,
98.6683,131.128,42.4348,°,Surface,Velocity Angle,27,1000015007,15007,
87.278,148.84,58.9839,°,Surface,Velocity Angle,27,1000014591,15008,
108.203,110.973,151.645,°,Surface,Velocity Angle,27,1000015009,15009,
108.909,114.357,31.6311,°,Surface,Velocity Angle,27,1000014809,15010,
162.555,74.7087,81.7998,°,Surface,Velocity Angle,27,1000014948,15011,
176.638,86.6356,90.0027,°,Surface,Velocity Angle,27,1000015012,15012,
103.425,110.938,25.22,°,Surface,Velocity Angle,27,1000014981,15013,
87.227,16.506,73.7449,°,Surface,Velocity Angle,27,1000014918,15014,
80.5255,122.693,34.3768,°,Surface,Velocity Angle,27,1000014950,15015,
81.5697,98.4354,11.9697,°,Surface,Velocity Angle,27,1000014887,15016,
123.695,35.4763,99.8247,°,Surface,Velocity Angle,27,1000014852,15017,
78.3926,50.4273,41.9223,°,Surface,Velocity Angle,27,1000014956,15018,
104.747,165.261,90.0027,°,Surface,Velocity Angle,27,1000014470,15019,
87.1356,150.085,60.248,°,Surface,Velocity Angle,27,1000014659,15020,
125.73,105.394,140.108,°,Surface,Velocity Angle,27,1000015021,15021,
39.9253,126.621,103.703,°,Surface,Velocity Angle,27,1000015022,15022,
95.6719,78.0824,13.2357,°,Surface,Velocity Angle,27,1000014991,15023,
62.5325,102.926,30.8401,°,Surface,Velocity Angle,27,1000014926,15024,
114.597,72.7081,30.7613,°,Surface,Velocity Angle,27,1000014783,15025,
124.601,111.313,42.3888,°,Surface,Velocity Angle,27,1000014752,15026,
65.1174,151.027,103.894,°,Surface,Velocity Angle,27,1000015027,15027,
72.3004,109.37,153.266,°,Surface,Velocity Angle,27,1000014964,15028,
13.638,90.997,103.603,°,Surface,Velocity Angle,27,1000015029,15029,
156.806,66.8034,90.0027,°,Surface,Velocity Angle,27,1000015030,15030,
95.8098,41.131,130.541,°,Surface,Velocity Angle,27,1000014966,15031,
119.988,107.452,35.6501,°,Surface,Velocity Angle,27,1000014199,15032,
56.5128,115.624,44.5101,°,Surface,Velocity Angle,27,1000014198,15033,
40.3849,95.9675,50.2457,°,Surface,Velocity Angle,27,1000015000,15034,
65.6479,108.909,31.6313,°,Surface,Velocity Angle,27,1000014732,15035,
82.7034,82.7034,169.654,°,Surface,Velocity Angle,28,1000014809,15036,
78.283,91.9428,168.122,°,Surface,Velocity Angle,28,1000014591,15037,
149.331,104.917,63.8682,°,Surface,Velocity Angle,28,1000015007,15038,
77.325,136.969,130.259,°,Surface,Velocity Angle,28,1000014943,15039,
92.6959,96.4365,173.026,°,Surface,Velocity Angle,28,1000014676,15040,
58.0869,113.722,138.376,°,Surface,Velocity Angle,28,1000014909,15041,
26.9969,115.187,80.909,°,Surface,Velocity Angle,28,1000014938,15042,
30.2571,120.26,90.0027,°,Surface,Velocity Angle,28,1000014939,15043,
106.389,97.1103,162.063,°,Surface,Velocity Angle,28,1000015009,15044,
151.931,88.6362,118.038,°,Surface,Velocity Angle,28,1000014948,15045,
90.0027,74.5326,164.535,°,Surface,Velocity Angle,28,1000014981,15046,
101.668,110.724,155.956,°,Surface,Velocity Angle,28,1000015012,15047,
72.1256,92.5164,161.941,°,Surface,Velocity Angle,28,1000014918,15048,
70.6743,121.291,141.992,°,Surface,Velocity Angle,28,1000014950,15049,
94.7553,85.934,173.743,°,Surface,Velocity Angle,28,1000014852,15050,
39.011,56.2388,72.8119,°,Surface,Velocity Angle,28,1000014956,15051,
91.1621,102.862,167.092,°,Surface,Velocity Angle,28,1000015021,15052,
64.2032,102.572,150.888,°,Surface,Velocity Angle,28,1000015022,15053,
86.0504,131.388,138.346,°,Surface,Velocity Angle,28,1000014659,15054,
99.1523,46.4505,135.004,°,Surface,Velocity Angle,28,1000015055,15055,
82.1241,90.0027,172.127,°,Surface,Velocity Angle,28,1000014991,15056,
89.675,82.4484,172.444,°,Surface,Velocity Angle,28,1000014926,15057,
75.286,107.752,156.626,°,Surface,Velocity Angle,28,1000014783,15058,
90.0027,90.0027,90.0027,°,Surface,Velocity Angle,28,1000014752,15059,
67.2615,81.2117,155.443,°,Surface,Velocity Angle,28,1000015027,15060,
62.6913,108.284,146.239,°,Surface,Velocity Angle,28,1000014964,15061,
64.1652,91.1098,154.141,°,Surface,Velocity Angle,28,1000015029,15062,
154.098,64.0955,90.0027,°,Surface,Velocity Angle,28,1000014966,15063,
117.169,72.1655,146.651,°,Surface,Velocity Angle,28,1000015030,15064,
80.7162,117.21,151.002,°,Surface,Velocity Angle,28,1000014199,15065,
44.506,61.4719,120.872,°,Surface,Velocity Angle,28,1000014198,15066,
69.116,76.6314,154.857,°,Surface,Velocity Angle,28,1000015000,15067,
76.9978,78.718,162.655,°,Surface,Velocity Angle,29,1000014676,15068,
92.9971,109.059,19.3083,°,Surface,Velocity Angle,29,1000015069,15069,
48.4921,98.6738,137.186,°,Surface,Velocity Angle,29,1000014909,15070,
7.19491,96.9805,91.748,°,Surface,Velocity Angle,29,1000014938,15071,
91.4181,129.328,39.3609,°,Surface,Velocity Angle,29,1000015072,15072,
111.507,21.5044,90.0027,°,Surface,Velocity Angle,29,1000015073,15073,
105.334,82.406,162.812,°,Surface,Velocity Angle,29,1000014943,15074,
128.344,40.3465,100.678,°,Surface,Velocity Angle,29,1000015007,15075,
86.9714,73.0946,162.811,°,Surface,Velocity Angle,29,1000014591,15076,
80.9101,74.7319,162.118,°,Surface,Velocity Angle,29,1000014809,15077,
105.965,76.2476,158.687,°,Surface,Velocity Angle,29,1000015009,15078,
94.1766,64.7696,154.381,°,Surface,Velocity Angle,29,1000014981,15079,
66.9348,125.999,135.065,°,Surface,Velocity Angle,29,1000015012,15080,
61.924,103.615,148.253,°,Surface,Velocity Angle,29,1000014918,15081,
86.0074,62.0521,151.72,°,Surface,Velocity Angle,29,1000014950,15082,
88.2659,99.598,170.251,°,Surface,Velocity Angle,29,1000014852,15083,
85.3433,94.6622,173.409,°,Surface,Velocity Angle,29,1000015022,15084,
61.7924,53.9186,130.962,°,Surface,Velocity Angle,29,1000015055,15085,
57.7397,74.6623,143.438,°,Surface,Velocity Angle,29,1000015021,15086,
60.5633,110.151,143.122,°,Surface,Velocity Angle,29,1000014659,15087,
112.357,82.7194,156.371,°,Surface,Velocity Angle,29,1000014926,15088,
82.4059,105.334,162.812,°,Surface,Velocity Angle,29,1000014991,15089,
80.0254,107.281,159.893,°,Surface,Velocity Angle,29,1000014783,15090,
84.4957,71.9079,161.035,°,Surface,Velocity Angle,29,1000015027,15091,
87.8736,86.29,175.724,°,Surface,Velocity Angle,29,1000015029,15092,
106.409,97.9311,161.685,°,Surface,Velocity Angle,29,1000015030,15093,
32.0551,61.7386,103.87,°,Surface,Velocity Angle,29,1000014198,15094,
60.2022,90.576,150.198,°,Surface,Velocity Angle,29,1000014199,15095,
97.1279,7.12521,90.0027,°,Surface,Velocity Angle,29,1000015096,15096,
109.622,113.453,148.627,°,Surface,Velocity Angle,29,1000015097,15097,
127.566,66.7339,133.417,°,Surface,Velocity Angle,29,1000015000,15098,
144.149,54.1461,90.0027,°,Surface,Velocity Angle,29,1000015099,15099,
157.525,67.5224,90.0027,°,Surface,Velocity Angle,29,1000015100,15100,
133.132,48.5144,72.1677,°,Surface,Velocity Angle,30,1000014943,15101,
93.1364,175.943,92.5849,°,Surface,Velocity Angle,30,1000015102,15102,
96.4949,124.429,35.2074,°,Surface,Velocity Angle,30,1000015069,15103,
156.368,110.875,100.6,°,Surface,Velocity Angle,30,1000014909,15104,
78.0144,148.122,60.949,°,Surface,Velocity Angle,30,1000015072,15105,
27.1237,117.126,90.0027,°,Surface,Velocity Angle,30,1000015073,15106,
92.8195,103.229,13.5332,°,Surface,Velocity Angle,30,1000015007,15107,
153.225,92.4735,63.3549,°,Surface,Velocity Angle,30,1000015108,15108,
115.349,25.3465,90.0027,°,Surface,Velocity Angle,30,1000015009,15109,
45.0011,135.004,90.0027,°,Surface,Velocity Angle,30,1000014918,15110,
58.5134,65.2441,137.977,°,Surface,Velocity Angle,30,1000014950,15111,
85.132,138.901,130.69,°,Surface,Velocity Angle,30,1000015012,15112,
14.0861,96.0913,77.3493,°,Surface,Velocity Angle,30,1000014852,15113,
36.0387,56.7489,77.6936,°,Surface,Velocity Angle,30,1000015021,15114,
73.2053,147.816,116.587,°,Surface,Velocity Angle,30,1000015022,15115,
35.3372,78.5541,122.909,°,Surface,Velocity Angle,30,1000014659,15116,
38.4043,54.9816,103.761,°,Surface,Velocity Angle,30,1000015055,15117,
53.3319,143.071,93.8097,°,Surface,Velocity Angle,30,1000015118,15118,
47.7815,136.057,99.9904,°,Surface,Velocity Angle,30,1000014991,15119,
49.1614,139.164,90.0027,°,Surface,Velocity Angle,30,1000014926,15120,
46.4067,131.756,73.4583,°,Surface,Velocity Angle,30,1000014783,15121,
144.691,68.947,63.0759,°,Surface,Velocity Angle,30,1000015122,15122,
94.0506,169.391,99.7983,°,Surface,Velocity Angle,30,1000015123,15123,
74.3001,142.472,56.9229,°,Surface,Velocity Angle,30,1000015027,15124,
51.0657,111.57,133.28,°,Surface,Velocity Angle,30,1000015029,15125,
71.5672,161.57,90.0027,°,Surface,Velocity Angle,30,1000015030,15126,
3.63319,93.6358,90.0027,°,Surface,Velocity Angle,30,1000014198,15127,
83.2664,6.7363,90.0027,°,Surface,Velocity Angle,30,1000014199,15128,
90.0027,85.4815,4.52121,°,Surface,Velocity Angle,30,1000015096,15129,
38.5612,125.261,103.607,°,Surface,Velocity Angle,30,1000015097,15130,
167.866,77.8631,90.0027,°,Surface,Velocity Angle,30,1000015000,15131,
44.1992,66.124,124.585,°,Surface,Velocity Angle,30,1000015099,15132,
152.392,98.4353,63.9186,°,Surface,Velocity Angle,30,1000015100,15133,
97.1768,169.665,82.595,°,Surface,Velocity Angle,31,1000015069,15134,
26.5572,98.8569,114.822,°,Surface,Velocity Angle,31,1000014909,15135,
15.597,104.361,84.0394,°,Surface,Velocity Angle,31,1000015072,15136,
50.0778,140.08,90.0027,°,Surface,Velocity Angle,31,1000015073,15137,
62.9929,148.213,105.492,°,Surface,Velocity Angle,31,1000015102,15138,
87.5876,85.0752,174.515,°,Surface,Velocity Angle,31,1000014943,15139,
73.6885,62.7593,32.4854,°,Surface,Velocity Angle,31,1000015007,15140,
135.169,61.442,58.7882,°,Surface,Velocity Angle,31,1000015108,15141,
61.8362,143.464,111.281,°,Surface,Velocity Angle,31,1000015142,15142,
45.0011,135.004,90.0027,°,Surface,Velocity Angle,31,1000014918,15143,
124.176,34.1735,90.0027,°,Surface,Velocity Angle,31,1000014950,15144,
100.885,12.7318,96.531,°,Surface,Velocity Angle,31,1000015145,15145,
44.4351,48.9935,104.13,°,Surface,Velocity Angle,31,1000015055,15146,
13.3567,83.3846,78.4534,°,Surface,Velocity Angle,31,1000015021,15147,
35.5894,92.1562,125.507,°,Surface,Velocity Angle,31,1000014659,15148,
127.387,79.7158,140.743,°,Surface,Velocity Angle,31,1000015022,15149,
59.7453,149.748,90.0027,°,Surface,Velocity Angle,31,1000015118,15150,
7.69631,97.699,90.0027,°,Surface,Velocity Angle,31,1000014926,15151,
33.6911,56.3116,90.0027,°,Surface,Velocity Angle,31,1000014991,15152,
74.5261,59.3064,35.1712,°,Surface,Velocity Angle,31,1000014783,15153,
26.6445,63.6756,86.1889,°,Surface,Velocity Angle,31,1000015154,15154,
141.513,51.5105,90.0027,°,Surface,Velocity Angle,31,1000015122,15155,
13.7154,102.651,84.7849,°,Surface,Velocity Angle,31,1000015123,15156,
6.46251,90.2376,96.4609,°,Surface,Velocity Angle,31,1000015027,15157,
3.06666,86.936,90.0027,°,Surface,Velocity Angle,31,1000015158,15158,
15.2558,104.875,93.3256,°,Surface,Velocity Angle,31,1000015029,15159,
24.6616,65.3411,90.0027,°,Surface,Velocity Angle,31,1000015030,15160,
114.899,53.0324,47.2313,°,Surface,Velocity Angle,31,1000015161,15161,
36.0288,126.031,90.0027,°,Surface,Velocity Angle,31,1000014198,15162,
82.8366,41.9935,48.9073,°,Surface,Velocity Angle,31,1000015096,15163,
30.4603,120.439,88.9152,°,Surface,Velocity Angle,31,1000015097,15164,
76.3177,62.4933,148.743,°,Surface,Velocity Angle,31,1000015099,15165,
129.692,39.6898,90.0027,°,Surface,Velocity Angle,31,1000015100,15166,
48.5916,41.6318,86.4572,°,Surface,Velocity Angle,32,1000015007,15167,
123.168,88.3118,146.785,°,Surface,Velocity Angle,32,1000014943,15168,
70.5622,35.0311,117.887,°,Surface,Velocity Angle,32,1000015102,15169,
116.568,153.439,90.0027,°,Surface,Velocity Angle,32,1000015069,15170,
39.8585,57.1037,109.891,°,Surface,Velocity Angle,32,1000014909,15171,
18.257,71.8848,92.1781,°,Surface,Velocity Angle,32,1000015072,15172,
19.2631,109.266,90.0027,°,Surface,Velocity Angle,32,1000015073,15173,
137.746,47.7437,90.0027,°,Surface,Velocity Angle,32,1000015174,15174,
40.0688,59.7669,66.3628,°,Surface,Velocity Angle,32,1000015108,15175,
81.3222,154.896,113.369,°,Surface,Velocity Angle,32,1000015142,15176,
