
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
8.33861,um^3,Surface,47,1000015021,15802,
18.7781,um^3,Surface,47,1000015622,15803,
2.40592,um^3,Surface,47,1000015541,15804,
8.95464,um^3,Surface,47,1000015727,15805,
1.91717,um^3,Surface,47,1000015724,15806,
24.4082,um^3,Surface,47,1000015726,15807,
5.84076,um^3,Surface,47,1000015808,15808,
4.57889,um^3,Surface,47,1000015767,15809,
15.9566,um^3,Surface,47,1000015810,15810,
4.80838,um^3,Surface,47,1000015768,15811,
34.2808,um^3,Surface,47,1000015279,15812,
9.76114,um^3,Surface,47,1000015630,15813,
79.1898,um^3,Surface,47,1000015591,15814,
14.5205,um^3,Surface,47,1000015772,15815,
8.82584,um^3,Surface,47,1000015732,15816,
6.68537,um^3,Surface,47,1000015240,15817,
1.68375,um^3,Surface,47,1000015557,15818,
13.8158,um^3,Surface,47,1000015700,15819,
9.51451,um^3,Surface,47,1000015096,15820,
5.37469,um^3,Surface,47,1000015293,15821,
33.5684,um^3,Surface,47,1000015097,15822,
48.9121,um^3,Surface,47,1000015674,15823,
13.9768,um^3,Surface,48,1000015744,15824,
26.1369,um^3,Surface,48,1000015072,15825,
3.55862,um^3,Surface,48,1000015706,15826,
1.25331,um^3,Surface,48,1000015782,15827,
29.8599,um^3,Surface,48,1000015781,15828,
102.923,um^3,Surface,48,1000015251,15829,
22.6438,um^3,Surface,48,1000015682,15830,
4.21885,um^3,Surface,48,1000015750,15831,
2.61206,um^3,Surface,48,1000015650,15832,
22.1843,um^3,Surface,48,1000015752,15833,
6.41852,um^3,Surface,48,1000015753,15834,
11.1866,um^3,Surface,48,1000015145,15835,
2.89744,um^3,Surface,48,1000015756,15836,
37.7368,um^3,Surface,48,1000015719,15837,
8.66531,um^3,Surface,48,1000015758,15838,
3.51215,um^3,Surface,48,1000015021,15839,
37.3747,um^3,Surface,48,1000015622,15840,
26.5005,um^3,Surface,48,1000015727,15841,
2.85376,um^3,Surface,48,1000015541,15842,
2.61961,um^3,Surface,48,1000015724,15843,
