
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
28.1352,um^2,Surface,38,1000015370,15462,
11.1251,um^2,Surface,38,1000015415,15463,
28.9026,um^2,Surface,38,1000015279,15464,
41.9141,um^2,Surface,38,1000015280,15465,
23.1097,um^2,Surface,38,1000015190,15466,
100.032,um^2,Surface,38,1000015123,15467,
38.4737,um^2,Surface,38,1000015421,15468,
108.001,um^2,Surface,38,1000015237,15469,
20.612,um^2,Surface,38,1000015377,15470,
32.3301,um^2,Surface,38,1000015029,15471,
19.6694,um^2,Surface,38,1000015240,15472,
30.4168,um^2,Surface,38,1000015096,15473,
26.1766,um^2,Surface,38,1000015290,15474,
24.7071,um^2,Surface,38,1000015293,15475,
44.2347,um^2,Surface,38,1000015097,15476,
101.371,um^2,Surface,38,1000015477,15477,
118.308,um^2,Surface,38,1000015432,15478,
17.6044,um^2,Surface,39,1000015174,15479,
8.85436,um^2,Surface,39,1000015400,15480,
43.0614,um^2,Surface,39,1000015251,15481,
23.5472,um^2,Surface,39,1000015353,15482,
18.6072,um^2,Surface,39,1000015352,15483,
19.3714,um^2,Surface,39,1000015394,15484,
15.7998,um^2,Surface,39,1000015206,15485,
11.0913,um^2,Surface,39,1000015443,15486,
55.6372,um^2,Surface,39,1000015388,15487,
53.8423,um^2,Surface,39,1000015348,15488,
52.8334,um^2,Surface,39,1000015072,15489,
81.232,um^2,Surface,39,1000015213,15490,
79.817,um^2,Surface,39,1000015450,15491,
27.7495,um^2,Surface,39,1000015219,15492,
65.9042,um^2,Surface,39,1000015145,15493,
14.2911,um^2,Surface,39,1000015267,15494,
59.888,um^2,Surface,39,1000015455,15495,
88.3818,um^2,Surface,39,1000015407,15496,
20.9637,um^2,Surface,39,1000015497,15497,
14.7967,um^2,Surface,39,1000015362,15498,
12.1716,um^2,Surface,39,1000015021,15499,
84.332,um^2,Surface,39,1000014659,15500,
16.5179,um^2,Surface,39,1000015274,15501,
64.6984,um^2,Surface,39,1000015502,15502,
16.5383,um^2,Surface,39,1000015503,15503,
24.0853,um^2,Surface,39,1000015461,15504,
33.1038,um^2,Surface,39,1000015370,15505,
32.6331,um^2,Surface,39,1000015415,15506,
20.9651,um^2,Surface,39,1000015279,15507,
18.2951,um^2,Surface,39,1000015508,15508,
45.6745,um^2,Surface,39,1000015280,15509,
70.902,um^2,Surface,39,1000015123,15510,
27.8293,um^2,Surface,39,1000015421,15511,
58.167,um^2,Surface,39,1000015237,15512,
30.3304,um^2,Surface,39,1000015377,15513,
