
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
172.944,um,Surface,Image 1,14,1000014189,14598,
152.976,um,Surface,Image 1,14,1000014470,14599,
94.9271,um,Surface,Image 1,14,1000014440,14600,
131.625,um,Surface,Image 1,14,1000014438,14601,
86.7129,um,Surface,Image 1,14,1000014545,14602,
93.405,um,Surface,Image 1,14,1000014353,14603,
94.8993,um,Surface,Image 1,14,1000014414,14604,
96.7259,um,Surface,Image 1,14,1000014605,14605,
82.6115,um,Surface,Image 1,14,1000014197,14606,
108.35,um,Surface,Image 1,14,1000014607,14607,
74.2257,um,Surface,Image 1,14,1000014199,14608,
97.3901,um,Surface,Image 1,14,1000014198,14609,
84.0803,um,Surface,Image 1,14,1000014200,14610,
79.479,um,Surface,Image 1,14,1000014453,14611,
47.0077,um,Surface,Image 1,14,1000014582,14612,
34.5252,um,Surface,Image 1,14,1000014583,14613,
47.7402,um,Surface,Image 1,14,1000014584,14614,
46.0797,um,Surface,Image 1,14,1000014521,14615,
13.6036,um,Surface,Image 1,15,1000014185,14616,
137.71,um,Surface,Image 1,15,1000014556,14617,
168.219,um,Surface,Image 1,15,1000014394,14618,
188.993,um,Surface,Image 1,15,1000014586,14619,
189.633,um,Surface,Image 1,15,1000014493,14620,
179.561,um,Surface,Image 1,15,1000014591,14621,
44.2276,um,Surface,Image 1,15,1000014400,14622,
89.9454,um,Surface,Image 1,15,1000014501,14623,
80.1206,um,Surface,Image 1,15,1000014536,14624,
171.45,um,Surface,Image 1,15,1000014189,14625,
183.252,um,Surface,Image 1,15,1000014626,14626,
143.514,um,Surface,Image 1,15,1000014627,14627,
154.014,um,Surface,Image 1,15,1000014470,14628,
97.0522,um,Surface,Image 1,15,1000014440,14629,
84.5625,um,Surface,Image 1,15,1000014545,14630,
93.4427,um,Surface,Image 1,15,1000014353,14631,
93.4048,um,Surface,Image 1,15,1000014605,14632,
84.2167,um,Surface,Image 1,15,1000014197,14633,
107.544,um,Surface,Image 1,15,1000014607,14634,
74.3087,um,Surface,Image 1,15,1000014199,14635,
85.1022,um,Surface,Image 1,15,1000014200,14636,
97.0488,um,Surface,Image 1,15,1000014198,14637,
78.7474,um,Surface,Image 1,15,1000014453,14638,
46.9833,um,Surface,Image 1,15,1000014582,14639,
31.7179,um,Surface,Image 1,15,1000014583,14640,
49.3177,um,Surface,Image 1,15,1000014584,14641,
45.2175,um,Surface,Image 1,15,1000014521,14642,
138.299,um,Surface,Image 1,16,1000014556,14643,
15.3599,um,Surface,Image 1,16,1000014185,14644,
169.757,um,Surface,Image 1,16,1000014394,14645,
191.238,um,Surface,Image 1,16,1000014586,14646,
109.014,um,Surface,Image 1,16,1000014647,14647,
142.391,um,Surface,Image 1,16,1000014648,14648,
178.867,um,Surface,Image 1,16,1000014591,14649,
189.093,um,Surface,Image 1,16,1000014493,14650,
42.8625,um,Surface,Image 1,16,1000014400,14651,
89.4072,um,Surface,Image 1,16,1000014501,14652,
79.4682,um,Surface,Image 1,16,1000014536,14653,
169.789,um,Surface,Image 1,16,1000014189,14654,
183.117,um,Surface,Image 1,16,1000014626,14655,
178.791,um,Surface,Image 1,16,1000014656,14656,
142.964,um,Surface,Image 1,16,1000014627,14657,
101.569,um,Surface,Image 1,16,1000014658,14658,
127.408,um,Surface,Image 1,16,1000014659,14659,
151.606,um,Surface,Image 1,16,1000014470,14660,
88.4035,um,Surface,Image 1,16,1000014661,14661,
86.6243,um,Surface,Image 1,16,1000014545,14662,
73.5822,um,Surface,Image 1,16,1000014663,14663,
98.7602,um,Surface,Image 1,16,1000014353,14664,
95.8956,um,Surface,Image 1,16,1000014605,14665,
85.2061,um,Surface,Image 1,16,1000014197,14666,
106.591,um,Surface,Image 1,16,1000014607,14667,
108.35,um,Surface,Image 1,16,1000014668,14668,
73.7091,um,Surface,Image 1,16,1000014199,14669,
97.9713,um,Surface,Image 1,16,1000014198,14670,
77.7053,um,Surface,Image 1,16,1000014453,14671,
48.5706,um,Surface,Image 1,16,1000014582,14672,
31.3564,um,Surface,Image 1,16,1000014583,14673,
47.8786,um,Surface,Image 1,16,1000014584,14674,
46.91,um,Surface,Image 1,16,1000014521,14675,
164.891,um,Surface,Image 1,17,1000014676,14676,
192.961,um,Surface,Image 1,17,1000014586,14677,
168.881,um,Surface,Image 1,17,1000014394,14678,
12.7134,um,Surface,Image 1,17,1000014185,14679,
139.983,um,Surface,Image 1,17,1000014648,14680,
106.995,um,Surface,Image 1,17,1000014647,14681,
177.601,um,Surface,Image 1,17,1000014591,14682,
130.813,um,Surface,Image 1,17,1000014683,14683,
88.4707,um,Surface,Image 1,17,1000014501,14684,
78.6261,um,Surface,Image 1,17,1000014536,14685,
169.706,um,Surface,Image 1,17,1000014686,14686,
182.295,um,Surface,Image 1,17,1000014626,14687,
141.652,um,Surface,Image 1,17,1000014627,14688,
179.488,um,Surface,Image 1,17,1000014656,14689,
