
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
4.09946,,Surface,4,Image 1,11,1000014189,14503,
8.76071,,Surface,4,Image 1,11,1000014436,14504,
23.9513,,Surface,4,Image 1,11,1000014470,14505,
14.5667,,Surface,4,Image 1,11,1000014407,14506,
17.9891,,Surface,4,Image 1,11,1000014438,14507,
0.898384,,Surface,4,Image 1,11,1000014439,14508,
53.8572,,Surface,4,Image 1,11,1000014440,14509,
18.8957,,Surface,4,Image 1,11,1000014193,14510,
18.2616,,Surface,4,Image 1,11,1000014350,14511,
6.78233,,Surface,4,Image 1,11,1000014412,14512,
4.19913,,Surface,4,Image 1,11,1000014353,14513,
26.1641,,Surface,4,Image 1,11,1000014414,14514,
11.3688,,Surface,4,Image 1,11,1000014197,14515,
77.3562,,Surface,4,Image 1,11,1000014199,14516,
22.6623,,Surface,4,Image 1,11,1000014198,14517,
45.8383,,Surface,4,Image 1,11,1000014447,14518,
5.46092,,Surface,4,Image 1,11,1000014200,14519,
48.7395,,Surface,4,Image 1,11,1000014453,14520,
0,,Surface,4,Image 1,11,1000014521,14521,
19.4391,,Surface,4,Image 1,12,1000014394,14522,
1.89905,,Surface,4,Image 1,12,1000014331,14523,
15.8299,,Surface,4,Image 1,12,1000014185,14524,
2.04764,,Surface,4,Image 1,12,1000014459,14525,
12.8962,,Surface,4,Image 1,12,1000014397,14526,
0,,Surface,4,Image 1,12,1000014493,14527,
27.5867,,Surface,4,Image 1,12,1000014422,14528,
39.8936,,Surface,4,Image 1,12,1000014430,14529,
10.3746,,Surface,4,Image 1,12,1000014299,14530,
7.87795,,Surface,4,Image 1,12,1000014400,14531,
10.8509,,Surface,4,Image 1,12,1000014465,14532,
24.5303,,Surface,4,Image 1,12,1000014402,14533,
4.93559,,Surface,4,Image 1,12,1000014433,14534,
42.862,,Surface,4,Image 1,12,1000014501,14535,
11.0707,,Surface,4,Image 1,12,1000014536,14536,
7.03474,,Surface,4,Image 1,12,1000014189,14537,
13.026,,Surface,4,Image 1,12,1000014436,14538,
23.6897,,Surface,4,Image 1,12,1000014470,14539,
30.1206,,Surface,4,Image 1,12,1000014407,14540,
0,,Surface,4,Image 1,12,1000014439,14541,
53.0094,,Surface,4,Image 1,12,1000014440,14542,
34.3442,,Surface,4,Image 1,12,1000014438,14543,
2.5,,Surface,4,Image 1,12,1000014193,14544,
7.84574,,Surface,4,Image 1,12,1000014545,14545,
11.9896,,Surface,4,Image 1,12,1000014353,14546,
9.77381,,Surface,4,Image 1,12,1000014412,14547,
16.694,,Surface,4,Image 1,12,1000014414,14548,
2.16506,,Surface,4,Image 1,12,1000014197,14549,
89.0224,,Surface,4,Image 1,12,1000014199,14550,
18.1435,,Surface,4,Image 1,12,1000014447,14551,
14.2808,,Surface,4,Image 1,12,1000014198,14552,
6.82768,,Surface,4,Image 1,12,1000014200,14553,
5.76493,,Surface,4,Image 1,12,1000014453,14554,
0,,Surface,4,Image 1,12,1000014521,14555,
2.09956,,Surface,4,Image 1,13,1000014556,14556,
5.73058,,Surface,4,Image 1,13,1000014185,14557,
3.2,,Surface,4,Image 1,13,1000014331,14558,
20.5132,,Surface,4,Image 1,13,1000014394,14559,
5.19615,,Surface,4,Image 1,13,1000014459,14560,
10.7344,,Surface,4,Image 1,13,1000014397,14561,
1.49939,,Surface,4,Image 1,13,1000014493,14562,
16.6167,,Surface,4,Image 1,13,1000014299,14563,
4.95953,,Surface,4,Image 1,13,1000014400,14564,
6.65047,,Surface,4,Image 1,13,1000014465,14565,
35.4963,,Surface,4,Image 1,13,1000014402,14566,
33.2169,,Surface,4,Image 1,13,1000014501,14567,
4.94975,,Surface,4,Image 1,13,1000014536,14568,
4.42825,,Surface,4,Image 1,13,1000014189,14569,
32.0222,,Surface,4,Image 1,13,1000014470,14570,
77.8935,,Surface,4,Image 1,13,1000014440,14571,
28.7801,,Surface,4,Image 1,13,1000014438,14572,
13.772,,Surface,4,Image 1,13,1000014545,14573,
2.43099,,Surface,4,Image 1,13,1000014412,14574,
16.2822,,Surface,4,Image 1,13,1000014353,14575,
20.9732,,Surface,4,Image 1,13,1000014414,14576,
17.2248,,Surface,4,Image 1,13,1000014197,14577,
89.4904,,Surface,4,Image 1,13,1000014199,14578,
17.1389,,Surface,4,Image 1,13,1000014198,14579,
7.90394,,Surface,4,Image 1,13,1000014200,14580,
4.52019,,Surface,4,Image 1,13,1000014453,14581,
68.667,,Surface,4,Image 1,13,1000014582,14582,
3.75278,,Surface,4,Image 1,13,1000014583,14583,
