
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.0894165,0.0426636,-1.90909,um,Surface,Displacement Delta,58,1000016100,16131,
-0.498154,-1.68982,1.41177,um,Surface,Displacement Delta,58,1000016102,16132,
-3.24823,2.26744,0,um,Surface,Displacement Delta,58,1000016024,16133,
0.332108,-1.63681,-2.31429,um,Surface,Displacement Delta,58,1000015872,16134,
0.266876,-0.912628,-2.90476,um,Surface,Displacement Delta,58,1000016073,16135,
0.632278,-2.11398,0,um,Surface,Displacement Delta,58,1000016051,16136,
2.10501,-1.33347,0,um,Surface,Displacement Delta,58,1000016107,16137,
-1.93152,-3.05008,0.708332,um,Surface,Displacement Delta,58,1000016077,16138,
-0.837814,4.43059,0.3,um,Surface,Displacement Delta,58,1000016109,16139,
1.95705,0.0592957,-0.42857,um,Surface,Displacement Delta,58,1000016052,16140,
1.37447,-0.96283,-0.554623,um,Surface,Displacement Delta,58,1000015622,16141,
0.625633,-0.135864,1.73333,um,Surface,Displacement Delta,58,1000015881,16142,
0,0,0,um,Surface,Displacement Delta,58,1000016143,16143,
-0.0321808,-1.12311,-0.837209,um,Surface,Displacement Delta,58,1000015975,16144,
1.2454,-0.415115,3,um,Surface,Displacement Delta,58,1000016083,16145,
0.561371,0.0094347,0.426136,um,Surface,Displacement Delta,58,1000015591,16146,
1.94936,-1.4814,0.32,um,Surface,Displacement Delta,58,1000016031,16147,
0.499649,-0.601097,0.190045,um,Surface,Displacement Delta,58,1000016117,16148,
-0.0184479,-0.738022,-0.316667,um,Surface,Displacement Delta,58,1000015732,16149,
0.415146,-0.207566,0,um,Surface,Displacement Delta,58,1000016009,16150,
0.581184,0.485382,-1.01538,um,Surface,Displacement Delta,58,1000015096,16151,
0.77874,-1.52883,0.331034,um,Surface,Displacement Delta,58,1000015097,16152,
0.237217,-1.3047,-0.428572,um,Surface,Displacement Delta,58,1000015960,16153,
0,-0.830261,0,um,Surface,Displacement Delta,59,1000016017,16154,
-1.4892,-1.52216,0.595238,um,Surface,Displacement Delta,59,1000015782,16155,
-0.166046,-0.415131,-1.8,um,Surface,Displacement Delta,59,1000016095,16156,
-1.85393,-0.627167,-1.3538,um,Surface,Displacement Delta,59,1000015964,16157,
1.88116,0.71994,1.61539,um,Surface,Displacement Delta,59,1000015750,16158,
-0.206131,-0.572601,0.00689507,um,Surface,Displacement Delta,59,1000015937,16159,
1.67657,-1.09097,0,um,Surface,Displacement Delta,59,1000016100,16160,
-0.443451,-0.244385,0.622808,um,Surface,Displacement Delta,59,1000015996,16161,
0.830261,0.195374,-1.41177,um,Surface,Displacement Delta,59,1000016102,16162,
2.57382,-0.9133,-2.4,um,Surface,Displacement Delta,59,1000015872,16163,
-1.46725,-1.08237,0,um,Surface,Displacement Delta,59,1000016024,16164,
-1.53532,-1.04773,-0.595239,um,Surface,Displacement Delta,59,1000016073,16165,
1.52874,-0.553528,0,um,Surface,Displacement Delta,59,1000016107,16166,
0,0,0,um,Surface,Displacement Delta,59,1000016167,16167,
1.39026,1.09702,1.74255,um,Surface,Displacement Delta,59,1000016109,16168,
-0.663681,-1.12796,-1.71711,um,Surface,Displacement Delta,59,1000016077,16169,
1.59499,-0.677322,-0.473682,um,Surface,Displacement Delta,59,1000016052,16170,
0.237228,1.30472,-0.857143,um,Surface,Displacement Delta,59,1000015622,16171,
2.29169,-0.9384,-0.407752,um,Surface,Displacement Delta,59,1000015881,16172,
-0.691895,0.691879,0,um,Surface,Displacement Delta,59,1000016143,16173,
1.35304,1.98341,0,um,Surface,Displacement Delta,59,1000015975,16174,
1.34918,1.7643,0,um,Surface,Displacement Delta,59,1000016083,16175,
-0.0519104,-0.0518923,-2.625,um,Surface,Displacement Delta,59,1000015591,16176,
1.01108,0.252777,-0.32,um,Surface,Displacement Delta,59,1000016031,16177,
4.62448,0.165527,0.631083,um,Surface,Displacement Delta,59,1000016117,16178,
1.3388,-0.882156,0.15,um,Surface,Displacement Delta,59,1000015732,16179,
0.415146,0.415133,0,um,Surface,Displacement Delta,59,1000016009,16180,
-0.069191,-0.042572,-0.134615,um,Surface,Displacement Delta,59,1000015096,16181,
0.715744,-0.768242,0.235633,um,Surface,Displacement Delta,59,1000015097,16182,
0.79073,-0.593056,0.428572,um,Surface,Displacement Delta,59,1000015960,16183,
1.74356,-1.07935,0,um,Surface,Displacement Delta,60,1000016017,16184,
-0.438858,0.249069,-0.128571,um,Surface,Displacement Delta,60,1000015782,16185,
-0.373627,2.15869,0,um,Surface,Displacement Delta,60,1000016095,16186,
-0.418213,2.13159,0.597683,um,Surface,Displacement Delta,60,1000015964,16187,
0,0,0,um,Surface,Displacement Delta,60,1000016188,16188,
-1.35861,2.26434,0,um,Surface,Displacement Delta,60,1000015750,16189,
-0.304428,1.79889,1.2,um,Surface,Displacement Delta,60,1000015937,16190,
-1.40223,1.61438,0,um,Surface,Displacement Delta,60,1000016100,16191,
0.440781,0.811264,0.0583515,um,Surface,Displacement Delta,60,1000015996,16192,
1.16236,0.166046,0,um,Surface,Displacement Delta,60,1000016102,16193,
-0.68602,0.526352,0,um,Surface,Displacement Delta,60,1000016024,16194,
0,0,0,um,Surface,Displacement Delta,60,1000016195,16195,
0.731422,0.899475,0,um,Surface,Displacement Delta,60,1000016107,16196,
-0.312572,1.49124,0,um,Surface,Displacement Delta,60,1000016167,16197,
-1.20345,1.33153,-1.66755,um,Surface,Displacement Delta,60,1000016109,16198,
0.536301,1.48177,-3.15789,um,Surface,Displacement Delta,60,1000016077,16199,
0,0,0,um,Surface,Displacement Delta,60,1000016200,16200,
-0.154236,1.28781,-0.232201,um,Surface,Displacement Delta,60,1000016052,16201,
-0.415138,0.593033,1.28571,um,Surface,Displacement Delta,60,1000015622,16202,
0.249084,0.9133,-1.2,um,Surface,Displacement Delta,60,1000016143,16203,
1.55675,3.45451,0,um,Surface,Displacement Delta,60,1000016083,16204,
-0.49295,0.596754,2.34375,um,Surface,Displacement Delta,60,1000015591,16205,
-0.408546,1.58804,-1,um,Surface,Displacement Delta,60,1000016031,16206,
-0.596527,0.936172,0.879407,um,Surface,Displacement Delta,60,1000016117,16207,
-1.40107,1.19351,-0.75,um,Surface,Displacement Delta,60,1000015732,16208,
1.66052,-0.652351,0,um,Surface,Displacement Delta,60,1000016009,16209,
0.816422,0.0553513,0.549999,um,Surface,Displacement Delta,60,1000015096,16210,
-0.0922546,0.322891,-0.277778,um,Surface,Displacement Delta,60,1000015097,16211,
0.984322,0.175873,0.162561,um,Surface,Displacement Delta,60,1000015960,16212,
-1.38377,0.553497,0,um,Surface,Displacement Delta,61,1000016017,16213,
0,0,0,um,Surface,Displacement Delta,61,1000016214,16214,
-2.61534,0.996338,1.2,um,Surface,Displacement Delta,61,1000015782,16215,
-0.622696,-0.415131,0,um,Surface,Displacement Delta,61,1000016095,16216,
-0.759102,-1.24539,0,um,Surface,Displacement Delta,61,1000016188,16217,
0,0,0,um,Surface,Displacement Delta,61,1000016218,16218,
1.07766,-2.56207,0.666666,um,Surface,Displacement Delta,61,1000015750,16219,
-1.32842,-0.581177,0,um,Surface,Displacement Delta,61,1000016100,16220,
-0.252686,-1.37175,-0.130434,um,Surface,Displacement Delta,61,1000015996,16221,
-0.401291,-0.511993,1,um,Surface,Displacement Delta,61,1000016102,16222,
0,0,0,um,Surface,Displacement Delta,61,1000016223,16223,
-0.687103,-0.296906,0,um,Surface,Displacement Delta,61,1000016024,16224,
-1.09714,-1.0576,1.09821,um,Surface,Displacement Delta,61,1000016195,16225,
-1.20586,0.286652,0,um,Surface,Displacement Delta,61,1000016107,16226,
-0.932827,1.55307,0,um,Surface,Displacement Delta,61,1000016167,16227,
-0.754791,3.43428,0,um,Surface,Displacement Delta,61,1000016077,16228,
-1.79892,0.968636,0,um,Surface,Displacement Delta,61,1000016200,16229,
-5.46858,-0.00799561,-0.375,um,Surface,Displacement Delta,61,1000016109,16230,
-1.1861,0.0593109,-0.214283,um,Surface,Displacement Delta,61,1000015622,16231,
0,0,0,um,Surface,Displacement Delta,61,1000016232,16232,
0,0,0,um,Surface,Displacement Delta,61,1000016233,16233,
-1.35611,0.0553589,-0.8,um,Surface,Displacement Delta,61,1000016143,16234,
0,0,0,um,Surface,Displacement Delta,61,1000016235,16235,
-0.726486,-0.341003,0,um,Surface,Displacement Delta,61,1000016083,16236,
1.11566,-0.579456,-0.114582,um,Surface,Displacement Delta,61,1000015591,16237,
-1.70238,-1.00468,1.76471,um,Surface,Displacement Delta,61,1000016031,16238,
0,0.415131,-0.75,um,Surface,Displacement Delta,61,1000015732,16239,
-0.664215,0.569325,0,um,Surface,Displacement Delta,61,1000016009,16240,
-0.555634,-0.332108,-0.646152,um,Surface,Displacement Delta,61,1000015096,16241,
-1.11298,-0.184502,-0.405018,um,Surface,Displacement Delta,61,1000015097,16242,
-1.45876,0.773018,-0.876847,um,Surface,Displacement Delta,61,1000015960,16243,
0.20224,1.39444,-4.38461,um,Surface,Displacement Delta,62,1000016017,16244,
-0.0691833,1.93729,-3,um,Surface,Displacement Delta,62,1000015782,16245,
-0.675751,2.75801,-3.06044,um,Surface,Displacement Delta,62,1000016214,16246,
1.07935,0.996323,-3,um,Surface,Displacement Delta,62,1000016095,16247,
1.14655,2.85983,-3,um,Surface,Displacement Delta,62,1000016188,16248,
2.62917,-2.76755,-3,um,Surface,Displacement Delta,62,1000016218,16249,
0,0,0,um,Surface,Displacement Delta,62,1000016250,16250,
2.11996,0.564453,-2.76285,um,Surface,Displacement Delta,62,1000015996,16251,
2.06183,0.179871,-4,um,Surface,Displacement Delta,62,1000016102,16252,
-0.759109,0.853973,-1.71429,um,Surface,Displacement Delta,62,1000016223,16253,
-3.77771,-3.61165,1.6875,um,Surface,Displacement Delta,62,1000016195,16254,
-0.17791,2.13498,-3,um,Surface,Displacement Delta,62,1000016107,16255,
1.28691,2.47006,-3,um,Surface,Displacement Delta,62,1000016167,16256,
1.79164,2.42526,-1.73684,um,Surface,Displacement Delta,62,1000016077,16257,
0.968658,0.691902,-3,um,Surface,Displacement Delta,62,1000016200,16258,
0,0,0,um,Surface,Displacement Delta,62,1000016259,16259,
-6.53568,1.70311,0,um,Surface,Displacement Delta,62,1000016109,16260,
1.00817,1.83844,-4.07143,um,Surface,Displacement Delta,62,1000015622,16261,
0.138367,0.968643,-3,um,Surface,Displacement Delta,62,1000016233,16262,
-1.01476,1.0609,-2.83333,um,Surface,Displacement Delta,62,1000016232,16263,
1.40107,2.01266,-3.25446,um,Surface,Displacement Delta,62,1000016235,16264,
0.31134,-1.14162,-3,um,Surface,Displacement Delta,62,1000016083,16265,
-1.87296,1.13277,-3.62016,um,Surface,Displacement Delta,62,1000015591,16266,
-0.195358,1.25439,-3.50155,um,Surface,Displacement Delta,62,1000016031,16267,
0.273605,1.00952,-1.90909,um,Surface,Displacement Delta,62,1000015732,16268,
1.0538,1.16237,-3.25385,um,Surface,Displacement Delta,62,1000015096,16269,
1.55481,1.50758,-4.43124,um,Surface,Displacement Delta,62,1000015097,16270,
-0.063858,0.720795,4.38461,um,Surface,Displacement Delta,63,1000016017,16271,
-0.138382,2.62917,3,um,Surface,Displacement Delta,63,1000015782,16272,
-1.90129,1.88666,-0.410572,um,Surface,Displacement Delta,63,1000016214,16273,
-1.49449,0.249084,3,um,Surface,Displacement Delta,63,1000016095,16274,
0,0,0,um,Surface,Displacement Delta,63,1000016275,16275,
-1.19926,0.184509,3,um,Surface,Displacement Delta,63,1000016188,16276,
-0.0261688,-1.2267,2.43243,um,Surface,Displacement Delta,63,1000016218,16277,
-1.00224,0.51001,3.9,um,Surface,Displacement Delta,63,1000016250,16278,
-1.03433,0.240417,2.43434,um,Surface,Displacement Delta,63,1000015996,16279,
-0.812012,-0.419708,1.71429,um,Surface,Displacement Delta,63,1000016223,16280,
0,0,0,um,Surface,Displacement Delta,63,1000016281,16281,
0.939507,-0.393311,3,um,Surface,Displacement Delta,63,1000016107,16282,
-1.31564,0.306549,2.76923,um,Surface,Displacement Delta,63,1000016195,16283,
0.353226,2.41795,3.11184,um,Surface,Displacement Delta,63,1000016077,16284,
4.10875,3.78943,-3,um,Surface,Displacement Delta,63,1000016109,16285,
0.0218506,0.327728,0.157894,um,Surface,Displacement Delta,63,1000016259,16286,
-0.652359,0.415131,3,um,Surface,Displacement Delta,63,1000016200,16287,
-0.237213,0.830261,3,um,Surface,Displacement Delta,63,1000015622,16288,
-2.4908,4.84322,0,um,Surface,Displacement Delta,63,1000016233,16289,
0.165077,-1.05605,2.83333,um,Surface,Displacement Delta,63,1000016232,16290,
-0.493574,0.0271301,3.41642,um,Surface,Displacement Delta,63,1000016235,16291,
0,0,0,um,Surface,Displacement Delta,63,1000016292,16292,
-1.66051,1.66052,3,um,Surface,Displacement Delta,63,1000016083,16293,
1.45782,-0.147516,2.55349,um,Surface,Displacement Delta,63,1000015591,16294,
0.118614,0.580551,3.02256,um,Surface,Displacement Delta,63,1000016031,16295,
-0.963455,1.04782,1.90909,um,Surface,Displacement Delta,63,1000015732,16296,
1.09444,-1.46429,4.00909,um,Surface,Displacement Delta,63,1000015096,16297,
-1.36436,1.29072,4.2807,um,Surface,Displacement Delta,63,1000015097,16298,
0,0,0,um,Surface,Displacement Delta,64,1000016299,16299,
-1.34686,1.05167,-5.63333,um,Surface,Displacement Delta,64,1000016214,16300,
0.518921,0.726471,-3,um,Surface,Displacement Delta,64,1000016095,16301,
0.345947,1.31458,-3.25,um,Surface,Displacement Delta,64,1000016275,16302,
0.349236,0.75119,-4.71429,um,Surface,Displacement Delta,64,1000016188,16303,
0,0,0,um,Surface,Displacement Delta,64,1000016304,16304,
-0.823868,0.673187,-1.57529,um,Surface,Displacement Delta,64,1000016218,16305,
-0.0355835,0.237213,-3.6,um,Surface,Displacement Delta,64,1000016250,16306,
-1.6913,0.70726,-3.05556,um,Surface,Displacement Delta,64,1000015996,16307,
0.0212936,0.617401,-3,um,Surface,Displacement Delta,64,1000016223,16308,
2.21608,0.873001,-2.51471,um,Surface,Displacement Delta,64,1000016281,16309,
-0.123558,1.76752,-3,um,Surface,Displacement Delta,64,1000016107,16310,
0.576569,0.59964,-3.375,um,Surface,Displacement Delta,64,1000016077,16311,
-4.66225,2.82356,-0.31579,um,Surface,Displacement Delta,64,1000016109,16312,
-1.66054,-2.4908,-3,um,Surface,Displacement Delta,64,1000016259,16313,
0.0754776,0.301926,-3,um,Surface,Displacement Delta,64,1000015622,16314,
-0.177902,1.38379,-3,um,Surface,Displacement Delta,64,1000016233,16315,
0,0,0,um,Surface,Displacement Delta,64,1000016316,16316,
-1.57056,2.72472,-3,um,Surface,Displacement Delta,64,1000016232,16317,
-0.324547,1.17908,-3.12321,um,Surface,Displacement Delta,64,1000016235,16318,
-2.86903,1.6882,2.2,um,Surface,Displacement Delta,64,1000016292,16319,
0,0,0,um,Surface,Displacement Delta,64,1000016320,16320,
-2.57383,-1.41145,-4.2,um,Surface,Displacement Delta,64,1000016083,16321,
-1.78162,1.1769,-2.9125,um,Surface,Displacement Delta,64,1000015591,16322,
0.143257,1.14609,-2.2,um,Surface,Displacement Delta,64,1000015732,16323,
-1.0567,2.79272,-6,um,Surface,Displacement Delta,64,1000015096,16324,
0.257767,0.815788,-3.77451,um,Surface,Displacement Delta,64,1000015097,16325,
0.248886,-1.17987,3.30206,um,Surface,Displacement Delta,65,1000016299,16326,
1.97188,-2.38702,3,um,Surface,Displacement Delta,65,1000016095,16327,
2.97513,0.138397,4.75,um,Surface,Displacement Delta,65,1000016275,16328,
1.46778,-1.2009,2.57143,um,Surface,Displacement Delta,65,1000016304,16329,
-0.347198,0.0377502,2.50909,um,Surface,Displacement Delta,65,1000016250,16330,
-0.253143,0.107269,2.84109,um,Surface,Displacement Delta,65,1000015996,16331,
0,0,0,um,Surface,Displacement Delta,65,1000016332,16332,
1.38377,-0.968658,3,um,Surface,Displacement Delta,65,1000016223,16333,
0.447693,-0.930656,3.26471,um,Surface,Displacement Delta,65,1000016281,16334,
1.91206,-2.35275,3,um,Surface,Displacement Delta,65,1000016107,16335,
4.79048,-1.35083,3.42857,um,Surface,Displacement Delta,65,1000016077,16336,
0,0,0,um,Surface,Displacement Delta,65,1000016337,16337,
0,0,0,um,Surface,Displacement Delta,65,1000016338,16338,
0.830261,-0.830261,3,um,Surface,Displacement Delta,65,1000016259,16339,
2.31154,-1.85867,3,um,Surface,Displacement Delta,65,1000015622,16340,
-0.56459,-4.60928,3.31579,um,Surface,Displacement Delta,65,1000016109,16341,
0,0,0,um,Surface,Displacement Delta,65,1000016342,16342,
-0.0807266,-1.03784,2.95833,um,Surface,Displacement Delta,65,1000016316,16343,
2.94081,-0.976776,3.42857,um,Surface,Displacement Delta,65,1000016232,16344,
2.62257,-3.29033,4.66667,um,Surface,Displacement Delta,65,1000016233,16345,
0.294365,0.460434,1.8,um,Surface,Displacement Delta,65,1000016292,16346,
4.31301,-1.84407,3,um,Surface,Displacement Delta,65,1000016320,16347,
1.24539,0.332108,2.4,um,Surface,Displacement Delta,65,1000016083,16348,
1.31616,-1.02997,3.85796,um,Surface,Displacement Delta,65,1000015591,16349,
1.72013,-1.82231,3.12308,um,Surface,Displacement Delta,65,1000015732,16350,
1.02975,0.830269,2.59091,um,Surface,Displacement Delta,65,1000015096,16351,
0.826202,-0.950325,3.81618,um,Surface,Displacement Delta,65,1000015097,16352,
1.13434,-0.351257,-0.180599,um,Surface,Displacement Delta,66,1000016299,16353,
0,0,0,um,Surface,Displacement Delta,66,1000016354,16354,
1.66052,-2.28323,-3,um,Surface,Displacement Delta,66,1000016275,16355,
-0.256981,0.301483,-2.69643,um,Surface,Displacement Delta,66,1000016304,16356,
0,0,0,um,Surface,Displacement Delta,66,1000016357,16357,
2.22662,-1.43408,-0.681818,um,Surface,Displacement Delta,66,1000016250,16358,
2.41753,-1.45557,0.017889,um,Surface,Displacement Delta,66,1000015996,16359,
0,0,0,um,Surface,Displacement Delta,66,1000016360,16360,
-1.68208,0.771606,0,um,Surface,Displacement Delta,66,1000016332,16361,
0.593056,-0.266876,0,um,Surface,Displacement Delta,66,1000016107,16362,
-1.82407,0.557701,0.40909,um,Surface,Displacement Delta,66,1000016281,16363,
-0.620712,0.557465,-0.0785713,um,Surface,Displacement Delta,66,1000016077,16364,
-0.276749,1.21773,0,um,Surface,Displacement Delta,66,1000016337,16365,
-0.474457,0.770961,0,um,Surface,Displacement Delta,66,1000016338,16366,
3.52863,-2.38701,1.5,um,Surface,Displacement Delta,66,1000016259,16367,
-1.44412,1.51376,-0.580645,um,Surface,Displacement Delta,66,1000016109,16368,
-1.75211,1.55675,-1.58823,um,Surface,Displacement Delta,66,1000015622,16369,
4.7325,-1.05167,0.4,um,Surface,Displacement Delta,66,1000016342,16370,
2.26018,0,-0.333333,um,Surface,Displacement Delta,66,1000016316,16371,
1.55989,-2.31468,0,um,Surface,Displacement Delta,66,1000016292,16372,
-0.0786667,-0.895813,0,um,Surface,Displacement Delta,66,1000016320,16373,
0.332115,0.332108,1.2,um,Surface,Displacement Delta,66,1000016083,16374,
2.41812,-0.0559101,0.676765,um,Surface,Displacement Delta,66,1000015591,16375,
0.1987,0.383194,0.24359,um,Surface,Displacement Delta,66,1000015732,16376,
1.96618,-1.27734,0.346153,um,Surface,Displacement Delta,66,1000015096,16377,
-0.922523,0.057663,-1.20833,um,Surface,Displacement Delta,66,1000015097,16378,
-1.44801,1.06702,0.0636597,um,Surface,Displacement Delta,67,1000016299,16379,
-2.49078,3.4169,-1.84615,um,Surface,Displacement Delta,67,1000016354,16380,
0,0,0,um,Surface,Displacement Delta,67,1000016381,16381,
-3.73621,2.35242,-1,um,Surface,Displacement Delta,67,1000016275,16382,
1.21772,-0.325195,-2.875,um,Surface,Displacement Delta,67,1000016304,16383,
-1.29823,2.83548,0.572727,um,Surface,Displacement Delta,67,1000016250,16384,
-0.415131,0.332108,0,um,Surface,Displacement Delta,67,1000016357,16385,
0,0,0,um,Surface,Displacement Delta,67,1000016386,16386,
-1.85605,2.05717,-0.271255,um,Surface,Displacement Delta,67,1000015996,16387,
-1.13469,-1.42529,0.299999,um,Surface,Displacement Delta,67,1000016360,16388,
-1.50667,0.236496,0,um,Surface,Displacement Delta,67,1000016332,16389,
0,0,0,um,Surface,Displacement Delta,67,1000016390,16390,
-1.66053,1.24539,0,um,Surface,Displacement Delta,67,1000016107,16391,
0.249084,2.32475,-0.75,um,Surface,Displacement Delta,67,1000016077,16392,
-2.08754,0.830261,0,um,Surface,Displacement Delta,67,1000016337,16393,
-1.89777,1.93333,-0.771427,um,Surface,Displacement Delta,67,1000016338,16394,
-0.634911,0,1.58823,um,Surface,Displacement Delta,67,1000015622,16395,
1.95113,0.698807,1.1,um,Surface,Displacement Delta,67,1000016342,16396,
0,0,0,um,Surface,Displacement Delta,67,1000016397,16397,
-1.52216,0.276764,0,um,Surface,Displacement Delta,67,1000016316,16398,
-1.10701,2.68452,0,um,Surface,Displacement Delta,67,1000016292,16399,
-0.764847,1.01897,0,um,Surface,Displacement Delta,67,1000016320,16400,
-0.0830307,-1.24541,0,um,Surface,Displacement Delta,67,1000016083,16401,
0,0,0,um,Surface,Displacement Delta,67,1000016402,16402,
-3.06418,1.91447,-1.25448,um,Surface,Displacement Delta,67,1000015591,16403,
0,0,0,um,Surface,Displacement Delta,67,1000016404,16404,
-1.47602,0.934036,0.145833,um,Surface,Displacement Delta,67,1000015732,16405,
-1.97986,0.894135,-0.461538,um,Surface,Displacement Delta,67,1000015096,16406,
-0.44091,1.57641,-0.313725,um,Surface,Displacement Delta,67,1000015097,16407,
2.37129,-1.40161,-0.0134926,um,Surface,Displacement Delta,68,1000016299,16408,
1.14162,0.630676,0.346153,um,Surface,Displacement Delta,68,1000016354,16409,
1.07243,-0.0345917,0,um,Surface,Displacement Delta,68,1000016381,16410,
0.996323,-1.02399,0,um,Surface,Displacement Delta,68,1000016304,16411,
-0.70253,-0.108582,-0.692307,um,Surface,Displacement Delta,68,1000016357,16412,
0.745972,0.365189,-0.242481,um,Surface,Displacement Delta,68,1000015996,16413,
1.02716,-4.37721,-2.54545,um,Surface,Displacement Delta,68,1000016386,16414,
0,0,0,um,Surface,Displacement Delta,68,1000016415,16415,
2.65659,-0.0892792,0,um,Surface,Displacement Delta,68,1000016332,16416,
0.166054,-0.996307,1.2,um,Surface,Displacement Delta,68,1000016360,16417,
-0.266861,2.84662,-0.696428,um,Surface,Displacement Delta,68,1000016390,16418,
0,0,0,um,Surface,Displacement Delta,68,1000016419,16419,
2.6094,-0.444763,0,um,Surface,Displacement Delta,68,1000016107,16420,
3.23802,0.498154,-2.1,um,Surface,Displacement Delta,68,1000016077,16421,
3.38577,-0.07547,0,um,Surface,Displacement Delta,68,1000016337,16422,
0,0,0,um,Surface,Displacement Delta,68,1000016423,16423,
1.36032,-0.0837679,0.771427,um,Surface,Displacement Delta,68,1000016338,16424,
2.62918,0.138382,-1.75,um,Surface,Displacement Delta,68,1000015622,16425,
0,0,0,um,Surface,Displacement Delta,68,1000016426,16426,
1.45296,0.10379,-1.5,um,Surface,Displacement Delta,68,1000016342,16427,
0.339722,1.30814,-0.12275,um,Surface,Displacement Delta,68,1000016397,16428,
0.691895,1.79889,0,um,Surface,Displacement Delta,68,1000016316,16429,
0,0,0,um,Surface,Displacement Delta,68,1000016430,16430,
2.00221,-1.94296,0,um,Surface,Displacement Delta,68,1000016320,16431,
-0.166054,2.40779,0.599998,um,Surface,Displacement Delta,68,1000016083,16432,
3.26175,-3.08385,0.857142,um,Surface,Displacement Delta,68,1000016402,16433,
1.84598,-0.169968,0.763027,um,Surface,Displacement Delta,68,1000015591,16434,
1.90171,-0.790741,0,um,Surface,Displacement Delta,68,1000016404,16435,
0,0,0,um,Surface,Displacement Delta,68,1000016436,16436,
2.2002,0.311356,0.1875,um,Surface,Displacement Delta,68,1000015732,16437,
2.6824,0.549255,-0.484615,um,Surface,Displacement Delta,68,1000015096,16438,
1.42534,0.0719757,1.14706,um,Surface,Displacement Delta,68,1000015097,16439,
-1.64905,0.233002,-0.343876,um,Surface,Displacement Delta,69,1000016299,16440,
0.199585,-2.86603,-0.576923,um,Surface,Displacement Delta,69,1000016354,16441,
-1.17128,-3.54346,0,um,Surface,Displacement Delta,69,1000016381,16442,
0.498154,-1.71591,0.299999,um,Surface,Displacement Delta,69,1000016304,16443,
-2.12036,-0.47261,0.192307,um,Surface,Displacement Delta,69,1000016357,16444,
0.296738,-2.13559,-1.14,um,Surface,Displacement Delta,69,1000016386,16445,
-0.0741272,-2.13496,0.446428,um,Surface,Displacement Delta,69,1000015996,16446,
1.916,-2.45886,-1.15385,um,Surface,Displacement Delta,69,1000016415,16447,
-2.88615,1.10703,0,um,Surface,Displacement Delta,69,1000016332,16448,
-0.968643,-1.70667,1.66667,um,Surface,Displacement Delta,69,1000016360,16449,
1.84505,3.59784,1.33333,um,Surface,Displacement Delta,69,1000016419,16450,
0.682007,-2.63907,-0.428572,um,Surface,Displacement Delta,69,1000016390,16451,
-0.749001,-1.06201,0,um,Surface,Displacement Delta,69,1000016107,16452,
0,0,0,um,Surface,Displacement Delta,69,1000016453,16453,
-1.20334,-1.01573,0,um,Surface,Displacement Delta,69,1000016337,16454,
-2.5966,-6.04791,1.41177,um,Surface,Displacement Delta,69,1000016423,16455,
-1.69512,-1.07242,-1.25,um,Surface,Displacement Delta,69,1000015622,16456,
-0.830292,-2.21404,-0.5,um,Surface,Displacement Delta,69,1000016426,16457,
0.415131,-3.88716,-1.09091,um,Surface,Displacement Delta,69,1000016342,16458,
0.70253,-2.19481,-1.92804,um,Surface,Displacement Delta,69,1000016397,16459,
-0.340164,-2.75026,-0.75,um,Surface,Displacement Delta,69,1000016430,16460,
-1.1052,-2.20221,0.367347,um,Surface,Displacement Delta,69,1000016320,16461,
-1.49744,0.0741272,1.39286,um,Surface,Displacement Delta,69,1000016402,16462,
-0.399689,-0.365687,-0.279156,um,Surface,Displacement Delta,69,1000015591,16463,
-2.19823,-1.58145,0,um,Surface,Displacement Delta,69,1000016404,16464,
-1.67914,-3.25155,0.126851,um,Surface,Displacement Delta,69,1000016436,16465,
0,0,0,um,Surface,Displacement Delta,69,1000016466,16466,
1.41389,-2.56406,0.264706,um,Surface,Displacement Delta,69,1000015732,16467,
0,0,0,um,Surface,Displacement Delta,69,1000016468,16468,
-0.249084,-1.57751,0.300001,um,Surface,Displacement Delta,69,1000015096,16469,
-0.186447,-2.10043,0,um,Surface,Displacement Delta,69,1000015097,16470,
-2.75172,0.326187,-2.85,um,Surface,Displacement Delta,70,1000016381,16471,
-0.649323,0.40979,-4.42308,um,Surface,Displacement Delta,70,1000016354,16472,
1.01317,-0.249664,-2.93706,um,Surface,Displacement Delta,70,1000016299,16473,
0,0,0,um,Surface,Displacement Delta,70,1000016474,16474,
0,0,0,um,Surface,Displacement Delta,70,1000016475,16475,
0.843033,-1.2326,-3.3,um,Surface,Displacement Delta,70,1000016304,16476,
2.61176,-3.5654,-4.86,um,Surface,Displacement Delta,70,1000016386,16477,
1.14163,-0.553513,-3.125,um,Surface,Displacement Delta,70,1000015996,16478,
-0.808975,1.0751,-3.84615,um,Surface,Displacement Delta,70,1000016415,16479,
0.685715,-1.16757,-0.09375,um,Surface,Displacement Delta,70,1000016332,16480,
1.10702,-0.738007,-3,um,Surface,Displacement Delta,70,1000016360,16481,
2.64859,0.670029,-1.09649,um,Surface,Displacement Delta,70,1000016419,16482,
-1.26138,0.750443,-1.84615,um,Surface,Displacement Delta,70,1000016390,16483,
0.682281,-0.542938,-3,um,Surface,Displacement Delta,70,1000016107,16484,
0,0,0,um,Surface,Displacement Delta,70,1000016485,16485,
