
Shortest Distance to Surfaces Surfaces=Surfaces 2
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,TrackID,ID,
13.6282,um,Surface,Surfaces 2,11,1000014331,14498,
47.7659,um,Surface,Surfaces 2,11,1000014185,14499,
5.93777,um,Surface,Surfaces 2,11,1000014402,14500,
5.68794,um,Surface,Surfaces 2,11,1000014501,14501,
11.8025,um,Surface,Surfaces 2,11,1000014433,14502,
16.7129,um,Surface,Surfaces 2,11,1000014189,14503,
32.3517,um,Surface,Surfaces 2,11,1000014436,14504,
4.75569,um,Surface,Surfaces 2,11,1000014470,14505,
8.26433,um,Surface,Surfaces 2,11,1000014407,14506,
4.26164,um,Surface,Surfaces 2,11,1000014438,14507,
12.6612,um,Surface,Surfaces 2,11,1000014439,14508,
9.15198,um,Surface,Surfaces 2,11,1000014440,14509,
8.86542,um,Surface,Surfaces 2,11,1000014193,14510,
20.2995,um,Surface,Surfaces 2,11,1000014350,14511,
29.6915,um,Surface,Surfaces 2,11,1000014412,14512,
17.0165,um,Surface,Surfaces 2,11,1000014353,14513,
21.7951,um,Surface,Surfaces 2,11,1000014414,14514,
10.5979,um,Surface,Surfaces 2,11,1000014197,14515,
20.6624,um,Surface,Surfaces 2,11,1000014199,14516,
10.4088,um,Surface,Surfaces 2,11,1000014198,14517,
7.62675,um,Surface,Surfaces 2,11,1000014447,14518,
13.1492,um,Surface,Surfaces 2,11,1000014200,14519,
8.35772,um,Surface,Surfaces 2,11,1000014453,14520,
3.69321,um,Surface,Surfaces 2,11,1000014521,14521,
4.71337,um,Surface,Surfaces 2,12,1000014394,14522,
10.7851,um,Surface,Surfaces 2,12,1000014331,14523,
48.342,um,Surface,Surfaces 2,12,1000014185,14524,
11.6274,um,Surface,Surfaces 2,12,1000014459,14525,
5.54606,um,Surface,Surfaces 2,12,1000014397,14526,
13.8865,um,Surface,Surfaces 2,12,1000014493,14527,
5.08958,um,Surface,Surfaces 2,12,1000014422,14528,
4.69777,um,Surface,Surfaces 2,12,1000014430,14529,
7.93358,um,Surface,Surfaces 2,12,1000014299,14530,
18.9673,um,Surface,Surfaces 2,12,1000014400,14531,
6.6443,um,Surface,Surfaces 2,12,1000014465,14532,
6.13598,um,Surface,Surfaces 2,12,1000014402,14533,
14.898,um,Surface,Surfaces 2,12,1000014433,14534,
6.00299,um,Surface,Surfaces 2,12,1000014501,14535,
5.54565,um,Surface,Surfaces 2,12,1000014536,14536,
15.1313,um,Surface,Surfaces 2,12,1000014189,14537,
34.6257,um,Surface,Surfaces 2,12,1000014436,14538,
8.24912,um,Surface,Surfaces 2,12,1000014470,14539,
8.83116,um,Surface,Surfaces 2,12,1000014407,14540,
3.55318,um,Surface,Surfaces 2,12,1000014439,14541,
11.5484,um,Surface,Surfaces 2,12,1000014440,14542,
3.01606,um,Surface,Surfaces 2,12,1000014438,14543,
10.2217,um,Surface,Surfaces 2,12,1000014193,14544,
9.16581,um,Surface,Surfaces 2,12,1000014545,14545,
16.2905,um,Surface,Surfaces 2,12,1000014353,14546,
26.5515,um,Surface,Surfaces 2,12,1000014412,14547,
18.7892,um,Surface,Surfaces 2,12,1000014414,14548,
12.5341,um,Surface,Surfaces 2,12,1000014197,14549,
21.831,um,Surface,Surfaces 2,12,1000014199,14550,
10.3153,um,Surface,Surfaces 2,12,1000014447,14551,
8.65304,um,Surface,Surfaces 2,12,1000014198,14552,
12.5068,um,Surface,Surfaces 2,12,1000014200,14553,
