
Number of Disconnected Components
 ==================== 
Number of Disconnected Components,Unit,Category,Time,TrackID,ID,
1,,Surface,58,1000020709,21062,
1,,Surface,58,1000019114,21063,
1,,Surface,58,1000020710,21064,
1,,Surface,58,1000020533,21065,
1,,Surface,58,1000019216,21066,
1,,Surface,58,1000020536,21067,
1,,Surface,58,1000020644,21068,
1,,Surface,58,1000020917,21069,
1,,Surface,58,1000020287,21070,
1,,Surface,58,1000020919,21071,
1,,Surface,58,1000020331,21072,
1,,Surface,58,1000020924,21073,
1,,Surface,58,1000020845,21074,
1,,Surface,58,1000020293,21075,
1,,Surface,58,1000020967,21076,
1,,Surface,58,1000020690,21077,
1,,Surface,58,1000020929,21078,
1,,Surface,58,1000020890,21079,
1,,Surface,58,1000020475,21080,
1,,Surface,58,1000020974,21081,
1,,Surface,58,1000020737,21082,
1,,Surface,58,1000018776,21083,
1,,Surface,58,1000020516,21084,
1,,Surface,58,1000020087,21085,
1,,Surface,58,1000020662,21086,
1,,Surface,59,1000020962,21087,
1,,Surface,59,1000019491,21088,
1,,Surface,59,1000020942,21089,
1,,Surface,59,1000020521,21090,
1,,Surface,59,1000020823,21091,
1,,Surface,59,1000020788,21092,
1,,Surface,59,1000020869,21093,
1,,Surface,59,1000020709,21094,
1,,Surface,59,1000019114,21095,
1,,Surface,59,1000020533,21096,
1,,Surface,59,1000019216,21097,
1,,Surface,59,1000020536,21098,
1,,Surface,59,1000020917,21099,
1,,Surface,59,1000020287,21100,
1,,Surface,59,1000020919,21101,
1,,Surface,59,1000020331,21102,
1,,Surface,59,1000020924,21103,
1,,Surface,59,1000020845,21104,
1,,Surface,59,1000020293,21105,
1,,Surface,59,1000020967,21106,
1,,Surface,59,1000020690,21107,
1,,Surface,59,1000020929,21108,
1,,Surface,59,1000020890,21109,
1,,Surface,59,1000020475,21110,
1,,Surface,59,1000020974,21111,
1,,Surface,59,1000020737,21112,
1,,Surface,59,1000018776,21113,
1,,Surface,59,1000020087,21114,
1,,Surface,59,1000020662,21115,
1,,Surface,60,1000019491,21116,
1,,Surface,60,1000020942,21117,
1,,Surface,60,1000020521,21118,
1,,Surface,60,1000020823,21119,
1,,Surface,60,1000020788,21120,
1,,Surface,60,1000020869,21121,
1,,Surface,60,1000019114,21122,
1,,Surface,60,1000020533,21123,
1,,Surface,60,1000020536,21124,
1,,Surface,60,1000020917,21125,
1,,Surface,60,1000020287,21126,
1,,Surface,60,1000020919,21127,
1,,Surface,60,1000020331,21128,
1,,Surface,60,1000020962,21129,
1,,Surface,60,1000020924,21130,
1,,Surface,60,1000020845,21131,
1,,Surface,60,1000020293,21132,
1,,Surface,60,1000020967,21133,
1,,Surface,60,1000020690,21134,
1,,Surface,60,1000020890,21135,
1,,Surface,60,1000020475,21136,
1,,Surface,60,1000020974,21137,
1,,Surface,60,1000020737,21138,
1,,Surface,60,1000018776,21139,
1,,Surface,60,1000020087,21140,
1,,Surface,60,1000020662,21141,
