
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
79.2904,um,Surface,Image 1,13,1000018773,19269,
117.483,um,Surface,Image 1,13,1000019003,19270,
117.407,um,Surface,Image 1,13,1000019271,19271,
99.2167,um,Surface,Image 1,13,1000019004,19272,
136.717,um,Surface,Image 1,13,1000018774,19273,
124.747,um,Surface,Image 1,13,1000019049,19274,
134.411,um,Surface,Image 1,13,1000019007,19275,
135.697,um,Surface,Image 1,13,1000019191,19276,
148.011,um,Surface,Image 1,13,1000018776,19277,
16.8821,um,Surface,Image 1,13,1000018779,19278,
92.456,um,Surface,Image 1,14,1000018812,19279,
96.6222,um,Surface,Image 1,14,1000018947,19280,
73.7553,um,Surface,Image 1,14,1000018755,19281,
82.6944,um,Surface,Image 1,14,1000019064,19282,
63.5746,um,Surface,Image 1,14,1000019109,19283,
118.906,um,Surface,Image 1,14,1000019284,19284,
77.8645,um,Surface,Image 1,14,1000019108,19285,
71.6519,um,Surface,Image 1,14,1000018759,19286,
119.973,um,Surface,Image 1,14,1000018816,19287,
87.3163,um,Surface,Image 1,14,1000018760,19288,
110.757,um,Surface,Image 1,14,1000019114,19289,
84.0941,um,Surface,Image 1,14,1000018930,19290,
141.389,um,Surface,Image 1,14,1000018970,19291,
135.831,um,Surface,Image 1,14,1000018761,19292,
128.039,um,Surface,Image 1,14,1000018762,19293,
38.5125,um,Surface,Image 1,14,1000019216,19294,
41.2578,um,Surface,Image 1,14,1000018764,19295,
44.3673,um,Surface,Image 1,14,1000018978,19296,
66.0852,um,Surface,Image 1,14,1000019297,19297,
37.8748,um,Surface,Image 1,14,1000018766,19298,
27.2113,um,Surface,Image 1,14,1000018799,19299,
35.2863,um,Surface,Image 1,14,1000018904,19300,
126.616,um,Surface,Image 1,14,1000019240,19301,
188.406,um,Surface,Image 1,14,1000019152,19302,
41.0023,um,Surface,Image 1,14,1000018770,19303,
193.388,um,Surface,Image 1,14,1000019150,19304,
127.446,um,Surface,Image 1,14,1000019180,19305,
151.227,um,Surface,Image 1,14,1000019133,19306,
110.01,um,Surface,Image 1,14,1000019087,19307,
79.2904,um,Surface,Image 1,14,1000018773,19308,
117.416,um,Surface,Image 1,14,1000019271,19309,
135.61,um,Surface,Image 1,14,1000019310,19310,
137.409,um,Surface,Image 1,14,1000018774,19311,
124.194,um,Surface,Image 1,14,1000019049,19312,
135.281,um,Surface,Image 1,14,1000019007,19313,
133.998,um,Surface,Image 1,14,1000019191,19314,
148.202,um,Surface,Image 1,14,1000018776,19315,
17.8507,um,Surface,Image 1,14,1000018779,19316,
83.5109,um,Surface,Image 1,15,1000019064,19317,
97.5562,um,Surface,Image 1,15,1000018947,19318,
75.2221,um,Surface,Image 1,15,1000018755,19319,
122.464,um,Surface,Image 1,15,1000019284,19320,
72.4973,um,Surface,Image 1,15,1000018759,19321,
65.2351,um,Surface,Image 1,15,1000019109,19322,
77.5883,um,Surface,Image 1,15,1000019108,19323,
121.463,um,Surface,Image 1,15,1000019324,19324,
112.125,um,Surface,Image 1,15,1000019114,19325,
143.221,um,Surface,Image 1,15,1000018970,19326,
136.403,um,Surface,Image 1,15,1000018761,19327,
128.862,um,Surface,Image 1,15,1000018762,19328,
39.3155,um,Surface,Image 1,15,1000019216,19329,
42.8242,um,Surface,Image 1,15,1000018764,19330,
45.065,um,Surface,Image 1,15,1000018978,19331,
67.5137,um,Surface,Image 1,15,1000019297,19332,
38.5797,um,Surface,Image 1,15,1000018766,19333,
28.2046,um,Surface,Image 1,15,1000018799,19334,
36.3656,um,Surface,Image 1,15,1000018904,19335,
127.446,um,Surface,Image 1,15,1000019240,19336,
188.332,um,Surface,Image 1,15,1000019152,19337,
42.047,um,Surface,Image 1,15,1000018770,19338,
193.655,um,Surface,Image 1,15,1000019150,19339,
97.5562,um,Surface,Image 1,15,1000019340,19340,
128.11,um,Surface,Image 1,15,1000019180,19341,
152.031,um,Surface,Image 1,15,1000019133,19342,
110.84,um,Surface,Image 1,15,1000019087,19343,
78.1487,um,Surface,Image 1,15,1000018773,19344,
116.099,um,Surface,Image 1,15,1000019271,19345,
136.579,um,Surface,Image 1,15,1000019310,19346,
135.748,um,Surface,Image 1,15,1000018774,19347,
123.486,um,Surface,Image 1,15,1000019049,19348,
133.732,um,Surface,Image 1,15,1000019007,19349,
3.832,um,Surface,Image 1,15,1000019350,19350,
134.994,um,Surface,Image 1,15,1000019191,19351,
147.206,um,Surface,Image 1,15,1000018776,19352,
118.431,um,Surface,Image 1,15,1000019353,19353,
125.785,um,Surface,Image 1,15,1000019354,19354,
16.1902,um,Surface,Image 1,15,1000018779,19355,
119.973,um,Surface,Image 1,16,1000019284,19356,
71.8557,um,Surface,Image 1,16,1000018759,19357,
65.1759,um,Surface,Image 1,16,1000019109,19358,
77.6963,um,Surface,Image 1,16,1000019108,19359,
121.442,um,Surface,Image 1,16,1000019324,19360,
141.457,um,Surface,Image 1,16,1000019361,19361,
111.809,um,Surface,Image 1,16,1000019114,19362,
143.387,um,Surface,Image 1,16,1000018970,19363,
137.128,um,Surface,Image 1,16,1000018761,19364,
129.023,um,Surface,Image 1,16,1000018762,19365,
42.567,um,Surface,Image 1,16,1000018764,19366,
39.4164,um,Surface,Image 1,16,1000019216,19367,
44.2682,um,Surface,Image 1,16,1000018978,19368,
67.067,um,Surface,Image 1,16,1000019297,19369,
38.8149,um,Surface,Image 1,16,1000018766,19370,
27.7249,um,Surface,Image 1,16,1000018799,19371,
97.3902,um,Surface,Image 1,16,1000018947,19372,
84.1889,um,Surface,Image 1,16,1000019064,19373,
128.276,um,Surface,Image 1,16,1000019240,19374,
188.861,um,Surface,Image 1,16,1000019152,19375,
41.4026,um,Surface,Image 1,16,1000018770,19376,
193.805,um,Surface,Image 1,16,1000019150,19377,
97.5562,um,Surface,Image 1,16,1000019340,19378,
127.446,um,Surface,Image 1,16,1000019180,19379,
152.188,um,Surface,Image 1,16,1000019133,19380,
109.18,um,Surface,Image 1,16,1000019087,19381,
78.4601,um,Surface,Image 1,16,1000018773,19382,
118.693,um,Surface,Image 1,16,1000019271,19383,
135.914,um,Surface,Image 1,16,1000019310,19384,
134.918,um,Surface,Image 1,16,1000018774,19385,
122.653,um,Surface,Image 1,16,1000019049,19386,
1.34424,um,Surface,Image 1,16,1000019350,19387,
148.825,um,Surface,Image 1,16,1000018776,19388,
135.155,um,Surface,Image 1,16,1000019191,19389,
118.313,um,Surface,Image 1,16,1000019353,19390,
126.616,um,Surface,Image 1,16,1000019354,19391,
16.1902,um,Surface,Image 1,16,1000018779,19392,
81.3879,um,Surface,Image 1,17,1000019064,19393,
97.6946,um,Surface,Image 1,17,1000018947,19394,
91.7444,um,Surface,Image 1,17,1000019395,19395,
50.3497,um,Surface,Image 1,17,1000019396,19396,
119.181,um,Surface,Image 1,17,1000019284,19397,
122.238,um,Surface,Image 1,17,1000019324,19398,
77.8144,um,Surface,Image 1,17,1000019108,19399,
141.099,um,Surface,Image 1,17,1000019361,19400,
71.9217,um,Surface,Image 1,17,1000018759,19401,
109.536,um,Surface,Image 1,17,1000019114,19402,
144.881,um,Surface,Image 1,17,1000018970,19403,
136.579,um,Surface,Image 1,17,1000018761,19404,
114.826,um,Surface,Image 1,17,1000019405,19405,
128.189,um,Surface,Image 1,17,1000018762,19406,
39.3783,um,Surface,Image 1,17,1000019216,19407,
42.6549,um,Surface,Image 1,17,1000018764,19408,
66.2137,um,Surface,Image 1,17,1000019297,19409,
37.6585,um,Surface,Image 1,17,1000018766,19410,
28.6442,um,Surface,Image 1,17,1000018799,19411,
145.665,um,Surface,Image 1,17,1000019412,19412,
186.978,um,Surface,Image 1,17,1000019152,19413,
127.446,um,Surface,Image 1,17,1000019240,19414,
41.8362,um,Surface,Image 1,17,1000018770,19415,
193.112,um,Surface,Image 1,17,1000019150,19416,
97.464,um,Surface,Image 1,17,1000019340,19417,
128.276,um,Surface,Image 1,17,1000019180,19418,
151.642,um,Surface,Image 1,17,1000019133,19419,
110.176,um,Surface,Image 1,17,1000019087,19420,
77.3926,um,Surface,Image 1,17,1000018773,19421,
121.53,um,Surface,Image 1,17,1000019271,19422,
138.793,um,Surface,Image 1,17,1000019310,19423,
136.44,um,Surface,Image 1,17,1000018774,19424,
125.508,um,Surface,Image 1,17,1000019049,19425,
0,um,Surface,Image 1,17,1000019350,19426,
135.217,um,Surface,Image 1,17,1000019191,19427,
148.143,um,Surface,Image 1,17,1000018776,19428,
120.804,um,Surface,Image 1,17,1000019353,19429,
125.619,um,Surface,Image 1,17,1000019354,19430,
14.7561,um,Surface,Image 1,17,1000018779,19431,
81.517,um,Surface,Image 1,18,1000019064,19432,
92.3374,um,Surface,Image 1,18,1000019395,19433,
50.1388,um,Surface,Image 1,18,1000019396,19434,
121.575,um,Surface,Image 1,18,1000019284,19435,
153.239,um,Surface,Image 1,18,1000019436,19436,
123.46,um,Surface,Image 1,18,1000019324,19437,
80.8679,um,Surface,Image 1,18,1000019108,19438,
141.27,um,Surface,Image 1,18,1000019361,19439,
70.8493,um,Surface,Image 1,18,1000018759,19440,
144.881,um,Surface,Image 1,18,1000018970,19441,
105.942,um,Surface,Image 1,18,1000019114,19442,
114.058,um,Surface,Image 1,18,1000019405,19443,
127.55,um,Surface,Image 1,18,1000018762,19444,
38.8221,um,Surface,Image 1,18,1000019216,19445,
42.0668,um,Surface,Image 1,18,1000018764,19446,
65.0162,um,Surface,Image 1,18,1000019297,19447,
37.016,um,Surface,Image 1,18,1000018766,19448,
28.0907,um,Surface,Image 1,18,1000018799,19449,
35.2863,um,Surface,Image 1,18,1000019450,19450,
145.771,um,Surface,Image 1,18,1000019412,19451,
187.249,um,Surface,Image 1,18,1000019152,19452,
126.616,um,Surface,Image 1,18,1000019240,19453,
40.0188,um,Surface,Image 1,18,1000018770,19454,
193.016,um,Surface,Image 1,18,1000019150,19455,
99.1337,um,Surface,Image 1,18,1000019340,19456,
128.276,um,Surface,Image 1,18,1000019180,19457,
151.523,um,Surface,Image 1,18,1000019133,19458,
110.722,um,Surface,Image 1,18,1000019087,19459,
78.4601,um,Surface,Image 1,18,1000018773,19460,
122.464,um,Surface,Image 1,18,1000019271,19461,
140.73,um,Surface,Image 1,18,1000019310,19462,
137.201,um,Surface,Image 1,18,1000018774,19463,
125.785,um,Surface,Image 1,18,1000019049,19464,
172.142,um,Surface,Image 1,18,1000019465,19465,
0,um,Surface,Image 1,18,1000019350,19466,
136.361,um,Surface,Image 1,18,1000019191,19467,
147.372,um,Surface,Image 1,18,1000018776,19468,
120.804,um,Surface,Image 1,18,1000019353,19469,
126.616,um,Surface,Image 1,18,1000019354,19470,
82.7037,um,Surface,Image 1,19,1000019064,19471,
169.789,um,Surface,Image 1,19,1000019472,19472,
91.5071,um,Surface,Image 1,19,1000019395,19473,
49.5669,um,Surface,Image 1,19,1000019396,19474,
120.665,um,Surface,Image 1,19,1000019284,19475,
156.401,um,Surface,Image 1,19,1000019436,19476,
64.484,um,Surface,Image 1,19,1000019477,19477,
122.603,um,Surface,Image 1,19,1000019324,19478,
140.453,um,Surface,Image 1,19,1000019361,19479,
71.818,um,Surface,Image 1,19,1000018759,19480,
106.772,um,Surface,Image 1,19,1000019114,19481,
113.213,um,Surface,Image 1,19,1000019405,19482,
129.014,um,Surface,Image 1,19,1000018762,19483,
39.945,um,Surface,Image 1,19,1000019216,19484,
40.9516,um,Surface,Image 1,19,1000018764,19485,
55.0589,um,Surface,Image 1,19,1000019486,19486,
38.6828,um,Surface,Image 1,19,1000018766,19487,
65.2945,um,Surface,Image 1,19,1000019297,19488,
27.9271,um,Surface,Image 1,19,1000018799,19489,
35.2863,um,Surface,Image 1,19,1000019450,19490,
152.492,um,Surface,Image 1,19,1000019491,19491,
146.483,um,Surface,Image 1,19,1000019412,19492,
187.723,um,Surface,Image 1,19,1000019152,19493,
41.0982,um,Surface,Image 1,19,1000018770,19494,
193.486,um,Surface,Image 1,19,1000019150,19495,
98.5051,um,Surface,Image 1,19,1000019340,19496,
127.446,um,Surface,Image 1,19,1000019180,19497,
151.523,um,Surface,Image 1,19,1000019133,19498,
108.35,um,Surface,Image 1,19,1000019087,19499,
79.2904,um,Surface,Image 1,19,1000018773,19500,
139.07,um,Surface,Image 1,19,1000019310,19501,
135.748,um,Surface,Image 1,19,1000018774,19502,
124.125,um,Surface,Image 1,19,1000019049,19503,
173.249,um,Surface,Image 1,19,1000019465,19504,
0.415133,um,Surface,Image 1,19,1000019350,19505,
147.372,um,Surface,Image 1,19,1000018776,19506,
119.328,um,Surface,Image 1,19,1000019353,19507,
125.702,um,Surface,Image 1,19,1000019354,19508,
151.523,um,Surface,Image 1,20,1000019491,19509,
145.534,um,Surface,Image 1,20,1000019412,19510,
82.5022,um,Surface,Image 1,20,1000019064,19511,
169.928,um,Surface,Image 1,20,1000019472,19512,
92.3255,um,Surface,Image 1,20,1000019395,19513,
158.263,um,Surface,Image 1,20,1000019436,19514,
49.4008,um,Surface,Image 1,20,1000019396,19515,
146.369,um,Surface,Image 1,20,1000019516,19516,
65.0374,um,Surface,Image 1,20,1000019477,19517,
120.02,um,Surface,Image 1,20,1000019324,19518,
141.353,um,Surface,Image 1,20,1000019361,19519,
108.402,um,Surface,Image 1,20,1000019114,19520,
114.069,um,Surface,Image 1,20,1000019405,19521,
138.202,um,Surface,Image 1,20,1000019522,19522,
127.612,um,Surface,Image 1,20,1000018762,19523,
40.4388,um,Surface,Image 1,20,1000019216,19524,
40.1493,um,Surface,Image 1,20,1000018764,19525,
54.8744,um,Surface,Image 1,20,1000019486,19526,
37.7771,um,Surface,Image 1,20,1000018766,19527,
66.0951,um,Surface,Image 1,20,1000019297,19528,
27.0794,um,Surface,Image 1,20,1000018799,19529,
35.2863,um,Surface,Image 1,20,1000019450,19530,
188.723,um,Surface,Image 1,20,1000019152,19531,
41.9284,um,Surface,Image 1,20,1000018770,19532,
194.178,um,Surface,Image 1,20,1000019150,19533,
98.2268,um,Surface,Image 1,20,1000019340,19534,
152.354,um,Surface,Image 1,20,1000019133,19535,
108.896,um,Surface,Image 1,20,1000019087,19536,
79.0532,um,Surface,Image 1,20,1000018773,19537,
136.579,um,Surface,Image 1,20,1000018774,19538,
124.125,um,Surface,Image 1,20,1000019049,19539,
173.276,um,Surface,Image 1,20,1000019465,19540,
1.10702,um,Surface,Image 1,20,1000019350,19541,
148.202,um,Surface,Image 1,20,1000018776,19542,
119.445,um,Surface,Image 1,20,1000019353,19543,
126.022,um,Surface,Image 1,20,1000019354,19544,
170.723,um,Surface,Image 1,21,1000019472,19545,
94.1165,um,Surface,Image 1,21,1000019395,19546,
84.0875,um,Surface,Image 1,21,1000019064,19547,
158.996,um,Surface,Image 1,21,1000019436,19548,
50.1273,um,Surface,Image 1,21,1000019396,19549,
148.299,um,Surface,Image 1,21,1000019516,19550,
64.3456,um,Surface,Image 1,21,1000019477,19551,
120.7,um,Surface,Image 1,21,1000019324,19552,
70.9877,um,Surface,Image 1,21,1000019553,19553,
141.007,um,Surface,Image 1,21,1000019361,19554,
107.544,um,Surface,Image 1,21,1000019114,19555,
139.125,um,Surface,Image 1,21,1000019522,19556,
114.992,um,Surface,Image 1,21,1000019405,19557,
128.38,um,Surface,Image 1,21,1000018762,19558,
40.3686,um,Surface,Image 1,21,1000019216,19559,
40.3167,um,Surface,Image 1,21,1000018764,19560,
53.8999,um,Surface,Image 1,21,1000019486,19561,
38.5435,um,Surface,Image 1,21,1000018766,19562,
65.1103,um,Surface,Image 1,21,1000019297,19563,
26.9836,um,Surface,Image 1,21,1000018799,19564,
35.227,um,Surface,Image 1,21,1000019450,19565,
145.546,um,Surface,Image 1,21,1000019412,19566,
152.354,um,Surface,Image 1,21,1000019491,19567,
187.394,um,Surface,Image 1,21,1000019152,19568,
41.0151,um,Surface,Image 1,21,1000018770,19569,
194.031,um,Surface,Image 1,21,1000019150,19570,
98.6632,um,Surface,Image 1,21,1000019340,19571,
152.423,um,Surface,Image 1,21,1000019133,19572,
109.972,um,Surface,Image 1,21,1000019087,19573,
78.3217,um,Surface,Image 1,21,1000018773,19574,
135.986,um,Surface,Image 1,21,1000018774,19575,
172.246,um,Surface,Image 1,21,1000019465,19576,
0,um,Surface,Image 1,21,1000019350,19577,
147.372,um,Surface,Image 1,21,1000018776,19578,
119.392,um,Surface,Image 1,21,1000019353,19579,
95.184,um,Surface,Image 1,22,1000019395,19580,
169.552,um,Surface,Image 1,22,1000019472,19581,
83.2152,um,Surface,Image 1,22,1000019064,19582,
159.688,um,Surface,Image 1,22,1000019436,19583,
51.1997,um,Surface,Image 1,22,1000019396,19584,
150.103,um,Surface,Image 1,22,1000019516,19585,
63.6537,um,Surface,Image 1,22,1000019477,19586,
70.8839,um,Surface,Image 1,22,1000019553,19587,
141.837,um,Surface,Image 1,22,1000019361,19588,
120.942,um,Surface,Image 1,22,1000019324,19589,
108.477,um,Surface,Image 1,22,1000019114,19590,
139.131,um,Surface,Image 1,22,1000019522,19591,
114.162,um,Surface,Image 1,22,1000019405,19592,
129.699,um,Surface,Image 1,22,1000018762,19593,
40.5625,um,Surface,Image 1,22,1000019216,19594,
41.8965,um,Surface,Image 1,22,1000018764,19595,
54.6822,um,Surface,Image 1,22,1000019486,19596,
38.6904,um,Surface,Image 1,22,1000018766,19597,
65.081,um,Surface,Image 1,22,1000019297,19598,
100.398,um,Surface,Image 1,22,1000019599,19599,
17.7914,um,Surface,Image 1,22,1000019600,19600,
27.8969,um,Surface,Image 1,22,1000018799,19601,
36.1165,um,Surface,Image 1,22,1000019450,19602,
145.02,um,Surface,Image 1,22,1000019412,19603,
151.701,um,Surface,Image 1,22,1000019491,19604,
188.251,um,Surface,Image 1,22,1000019152,19605,
40.9795,um,Surface,Image 1,22,1000018770,19606,
194.049,um,Surface,Image 1,22,1000019150,19607,
98.7325,um,Surface,Image 1,22,1000019340,19608,
152.925,um,Surface,Image 1,22,1000019133,19609,
79.2904,um,Surface,Image 1,22,1000018773,19610,
134.918,um,Surface,Image 1,22,1000018774,19611,
173.027,um,Surface,Image 1,22,1000019465,19612,
0,um,Surface,Image 1,22,1000019350,19613,
84.272,um,Surface,Image 1,22,1000019614,19614,
148.306,um,Surface,Image 1,22,1000018776,19615,
118.382,um,Surface,Image 1,22,1000019353,19616,
125.785,um,Surface,Image 1,22,1000019617,19617,
159.826,um,Surface,Image 1,23,1000019436,19618,
51.8916,um,Surface,Image 1,23,1000019396,19619,
153.267,um,Surface,Image 1,23,1000019516,19620,
64.3456,um,Surface,Image 1,23,1000019477,19621,
72.5205,um,Surface,Image 1,23,1000019553,19622,
140.619,um,Surface,Image 1,23,1000019361,19623,
120.804,um,Surface,Image 1,23,1000019324,19624,
107.568,um,Surface,Image 1,23,1000019114,19625,
139.485,um,Surface,Image 1,23,1000019522,19626,
115.684,um,Surface,Image 1,23,1000019405,19627,
130.02,um,Surface,Image 1,23,1000018762,19628,
40.2218,um,Surface,Image 1,23,1000019216,19629,
43.6644,um,Surface,Image 1,23,1000018764,19630,
55.9714,um,Surface,Image 1,23,1000019486,19631,
45.2495,um,Surface,Image 1,23,1000019632,19632,
109.388,um,Surface,Image 1,23,1000019633,19633,
38.7112,um,Surface,Image 1,23,1000018766,19634,
64.2783,um,Surface,Image 1,23,1000019297,19635,
99.3445,um,Surface,Image 1,23,1000019599,19636,
18.5623,um,Surface,Image 1,23,1000019600,19637,
29.2965,um,Surface,Image 1,23,1000018799,19638,
36.8084,um,Surface,Image 1,23,1000019450,19639,
85.1022,um,Surface,Image 1,23,1000019064,19640,
94.4842,um,Surface,Image 1,23,1000019395,19641,
169.872,um,Surface,Image 1,23,1000019472,19642,
145.463,um,Surface,Image 1,23,1000019412,19643,
152.63,um,Surface,Image 1,23,1000019491,19644,
187.868,um,Surface,Image 1,23,1000019152,19645,
42.7587,um,Surface,Image 1,23,1000018770,19646,
194.811,um,Surface,Image 1,23,1000019150,19647,
100.047,um,Surface,Image 1,23,1000019340,19648,
153.138,um,Surface,Image 1,23,1000019133,19649,
78.4601,um,Surface,Image 1,23,1000018773,19650,
134.171,um,Surface,Image 1,23,1000018774,19651,
170.031,um,Surface,Image 1,23,1000019465,19652,
0,um,Surface,Image 1,23,1000019350,19653,
147.135,um,Surface,Image 1,23,1000018776,19654,
82.9133,um,Surface,Image 1,23,1000019614,19655,
117.114,um,Surface,Image 1,23,1000019353,19656,
126.616,um,Surface,Image 1,23,1000019617,19657,
15.3138,um,Surface,Image 1,23,1000019658,19658,
169.005,um,Surface,Image 1,24,1000019472,19659,
92.7407,um,Surface,Image 1,24,1000019395,19660,
51.0613,um,Surface,Image 1,24,1000019396,19661,
154.014,um,Surface,Image 1,24,1000019516,19662,
64.3456,um,Surface,Image 1,24,1000019477,19663,
71.0915,um,Surface,Image 1,24,1000019553,19664,
120.804,um,Surface,Image 1,24,1000019324,19665,
143.221,um,Surface,Image 1,24,1000019361,19666,
106.077,um,Surface,Image 1,24,1000019114,19667,
139.975,um,Surface,Image 1,24,1000019522,19668,
114.8,um,Surface,Image 1,24,1000019405,19669,
128.276,um,Surface,Image 1,24,1000018762,19670,
41.8246,um,Surface,Image 1,24,1000018764,19671,
40.1607,um,Surface,Image 1,24,1000019216,19672,
55.0379,um,Surface,Image 1,24,1000019486,19673,
44.4192,um,Surface,Image 1,24,1000019632,19674,
110.564,um,Surface,Image 1,24,1000019633,19675,
108.262,um,Surface,Image 1,24,1000019676,19676,
38.6074,um,Surface,Image 1,24,1000018766,19677,
64.3636,um,Surface,Image 1,24,1000019297,19678,
99.0691,um,Surface,Image 1,24,1000019599,19679,
19.5113,um,Surface,Image 1,24,1000019600,19680,
27.9523,um,Surface,Image 1,24,1000018799,19681,
84.272,um,Surface,Image 1,24,1000019064,19682,
144.957,um,Surface,Image 1,24,1000019412,19683,
152.165,um,Surface,Image 1,24,1000019491,19684,
41.0981,um,Surface,Image 1,24,1000018770,19685,
194.512,um,Surface,Image 1,24,1000019150,19686,
99.2168,um,Surface,Image 1,24,1000019340,19687,
154.014,um,Surface,Image 1,24,1000019133,19688,
78.4601,um,Surface,Image 1,24,1000018773,19689,
136.496,um,Surface,Image 1,24,1000018774,19690,
0,um,Surface,Image 1,24,1000019350,19691,
83.7115,um,Surface,Image 1,24,1000019614,19692,
148.202,um,Surface,Image 1,24,1000018776,19693,
119.143,um,Surface,Image 1,24,1000019353,19694,
125.785,um,Surface,Image 1,24,1000019617,19695,
16.0123,um,Surface,Image 1,24,1000019658,19696,
153.267,um,Surface,Image 1,25,1000019491,19697,
145.059,um,Surface,Image 1,25,1000019412,19698,
164.808,um,Surface,Image 1,25,1000019699,19699,
83.4417,um,Surface,Image 1,25,1000019064,19700,
91.7444,um,Surface,Image 1,25,1000019395,19701,
51.0613,um,Surface,Image 1,25,1000019396,19702,
151.616,um,Surface,Image 1,25,1000019516,19703,
63.5153,um,Surface,Image 1,25,1000019477,19704,
71.7142,um,Surface,Image 1,25,1000019553,19705,
119.724,um,Surface,Image 1,25,1000019324,19706,
105.132,um,Surface,Image 1,25,1000019114,19707,
114.992,um,Surface,Image 1,25,1000019405,19708,
141.798,um,Surface,Image 1,25,1000019522,19709,
128.238,um,Surface,Image 1,25,1000018762,19710,
41.1342,um,Surface,Image 1,25,1000018764,19711,
40.3786,um,Surface,Image 1,25,1000019216,19712,
55.6379,um,Surface,Image 1,25,1000019486,19713,
43.838,um,Surface,Image 1,25,1000019632,19714,
109.927,um,Surface,Image 1,25,1000019633,19715,
106.655,um,Surface,Image 1,25,1000019676,19716,
38.8841,um,Surface,Image 1,25,1000018766,19717,
64.9616,um,Surface,Image 1,25,1000019297,19718,
99.6022,um,Surface,Image 1,25,1000019599,19719,
22.8323,um,Surface,Image 1,25,1000019600,19720,
25.5634,um,Surface,Image 1,25,1000018799,19721,
41.0981,um,Surface,Image 1,25,1000018770,19722,
194.943,um,Surface,Image 1,25,1000019150,19723,
98.3865,um,Surface,Image 1,25,1000019340,19724,
153.945,um,Surface,Image 1,25,1000019133,19725,
143.498,um,Surface,Image 1,25,1000019726,19726,
80.2867,um,Surface,Image 1,25,1000018773,19727,
134.8,um,Surface,Image 1,25,1000018774,19728,
0,um,Surface,Image 1,25,1000019350,19729,
85.3928,um,Surface,Image 1,25,1000019614,19730,
148.905,um,Surface,Image 1,25,1000018776,19731,
117.483,um,Surface,Image 1,25,1000019353,19732,
124.955,um,Surface,Image 1,25,1000019617,19733,
18.0879,um,Surface,Image 1,25,1000019658,19734,
163.147,um,Surface,Image 1,26,1000019699,19735,
84.272,um,Surface,Image 1,26,1000019064,19736,
90.6769,um,Surface,Image 1,26,1000019395,19737,
50.923,um,Surface,Image 1,26,1000019396,19738,
62.6851,um,Surface,Image 1,26,1000019477,19739,
71.6335,um,Surface,Image 1,26,1000019553,19740,
120.033,um,Surface,Image 1,26,1000019324,19741,
138.974,um,Surface,Image 1,26,1000019742,19742,
105.67,um,Surface,Image 1,26,1000019114,19743,
141.317,um,Surface,Image 1,26,1000019522,19744,
114.992,um,Surface,Image 1,26,1000019405,19745,
41.2538,um,Surface,Image 1,26,1000019216,19746,
40.3081,um,Surface,Image 1,26,1000018764,19747,
54.3654,um,Surface,Image 1,26,1000019486,19748,
44.4192,um,Surface,Image 1,26,1000019632,19749,
110.84,um,Surface,Image 1,26,1000019633,19750,
36.9468,um,Surface,Image 1,26,1000019751,19751,
106.741,um,Surface,Image 1,26,1000019676,19752,
39.4376,um,Surface,Image 1,26,1000018766,19753,
65.9369,um,Surface,Image 1,26,1000019297,19754,
40.5872,um,Surface,Image 1,26,1000019755,19755,
97.5735,um,Surface,Image 1,26,1000019599,19756,
21.8637,um,Surface,Image 1,26,1000019600,19757,
24.058,um,Surface,Image 1,26,1000019758,19758,
25.476,um,Surface,Image 1,26,1000018799,19759,
145.85,um,Surface,Image 1,26,1000019412,19760,
152.381,um,Surface,Image 1,26,1000019491,19761,
41.2642,um,Surface,Image 1,26,1000018770,19762,
194.607,um,Surface,Image 1,26,1000019150,19763,
127.307,um,Surface,Image 1,26,1000019764,19764,
98.3034,um,Surface,Image 1,26,1000019340,19765,
154.741,um,Surface,Image 1,26,1000019133,19766,
147.464,um,Surface,Image 1,26,1000019726,19767,
80.2037,um,Surface,Image 1,26,1000018773,19768,
134.226,um,Surface,Image 1,26,1000018774,19769,
0,um,Surface,Image 1,26,1000019350,19770,
148.837,um,Surface,Image 1,26,1000018776,19771,
84.438,um,Surface,Image 1,26,1000019614,19772,
117.558,um,Surface,Image 1,26,1000019353,19773,
124.955,um,Surface,Image 1,26,1000019617,19774,
17.7123,um,Surface,Image 1,26,1000019658,19775,
150.693,um,Surface,Image 1,27,1000019491,19776,
145.712,um,Surface,Image 1,27,1000019412,19777,
164.642,um,Surface,Image 1,27,1000019699,19778,
84.8531,um,Surface,Image 1,27,1000019064,19779,
93.6421,um,Surface,Image 1,27,1000019395,19780,
50.2311,um,Surface,Image 1,27,1000019396,19781,
119.796,um,Surface,Image 1,27,1000019324,19782,
94.3948,um,Surface,Image 1,27,1000019783,19783,
71.0707,um,Surface,Image 1,27,1000019553,19784,
139.485,um,Surface,Image 1,27,1000019742,19785,
85.1022,um,Surface,Image 1,27,1000019786,19786,
106.643,um,Surface,Image 1,27,1000019114,19787,
142.126,um,Surface,Image 1,27,1000019522,19788,
114.069,um,Surface,Image 1,27,1000019405,19789,
40.278,um,Surface,Image 1,27,1000019216,19790,
42.0561,um,Surface,Image 1,27,1000018764,19791,
54.3455,um,Surface,Image 1,27,1000019486,19792,
45.1111,um,Surface,Image 1,27,1000019632,19793,
108.274,um,Surface,Image 1,27,1000019633,19794,
37,um,Surface,Image 1,27,1000019751,19795,
107.586,um,Surface,Image 1,27,1000019676,19796,
