
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
255,,Surface,3,Image 1,13,1000019109,19245,
255,,Surface,3,Image 1,13,1000019108,19246,
255,,Surface,3,Image 1,13,1000018759,19247,
255,,Surface,3,Image 1,13,1000018816,19248,
255,,Surface,3,Image 1,13,1000018760,19249,
255,,Surface,3,Image 1,13,1000019114,19250,
255,,Surface,3,Image 1,13,1000018970,19251,
255,,Surface,3,Image 1,13,1000018930,19252,
255,,Surface,3,Image 1,13,1000018761,19253,
255,,Surface,3,Image 1,13,1000018762,19254,
255,,Surface,3,Image 1,13,1000018933,19255,
255,,Surface,3,Image 1,13,1000019216,19256,
255,,Surface,3,Image 1,13,1000018764,19257,
255,,Surface,3,Image 1,13,1000018978,19258,
255,,Surface,3,Image 1,13,1000018766,19259,
255,,Surface,3,Image 1,13,1000018799,19260,
255,,Surface,3,Image 1,13,1000018904,19261,
255,,Surface,3,Image 1,13,1000018770,19262,
255,,Surface,3,Image 1,13,1000019152,19263,
255,,Surface,3,Image 1,13,1000019150,19264,
255,,Surface,3,Image 1,13,1000018996,19265,
255,,Surface,3,Image 1,13,1000019180,19266,
255,,Surface,3,Image 1,13,1000019133,19267,
255,,Surface,3,Image 1,13,1000019087,19268,
255,,Surface,3,Image 1,13,1000018773,19269,
255,,Surface,3,Image 1,13,1000019003,19270,
255,,Surface,3,Image 1,13,1000019271,19271,
218,,Surface,3,Image 1,13,1000019004,19272,
255,,Surface,3,Image 1,13,1000018774,19273,
255,,Surface,3,Image 1,13,1000019049,19274,
255,,Surface,3,Image 1,13,1000019007,19275,
249,,Surface,3,Image 1,13,1000019191,19276,
255,,Surface,3,Image 1,13,1000018776,19277,
255,,Surface,3,Image 1,13,1000018779,19278,
255,,Surface,3,Image 1,14,1000018812,19279,
255,,Surface,3,Image 1,14,1000018947,19280,
255,,Surface,3,Image 1,14,1000018755,19281,
255,,Surface,3,Image 1,14,1000019064,19282,
255,,Surface,3,Image 1,14,1000019109,19283,
255,,Surface,3,Image 1,14,1000019284,19284,
255,,Surface,3,Image 1,14,1000019108,19285,
255,,Surface,3,Image 1,14,1000018759,19286,
255,,Surface,3,Image 1,14,1000018816,19287,
255,,Surface,3,Image 1,14,1000018760,19288,
255,,Surface,3,Image 1,14,1000019114,19289,
255,,Surface,3,Image 1,14,1000018930,19290,
255,,Surface,3,Image 1,14,1000018970,19291,
255,,Surface,3,Image 1,14,1000018761,19292,
255,,Surface,3,Image 1,14,1000018762,19293,
255,,Surface,3,Image 1,14,1000019216,19294,
255,,Surface,3,Image 1,14,1000018764,19295,
255,,Surface,3,Image 1,14,1000018978,19296,
255,,Surface,3,Image 1,14,1000019297,19297,
255,,Surface,3,Image 1,14,1000018766,19298,
255,,Surface,3,Image 1,14,1000018799,19299,
255,,Surface,3,Image 1,14,1000018904,19300,
255,,Surface,3,Image 1,14,1000019240,19301,
