
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
40.1783,116.111,61.8523,°,Surface,Velocity Angle,10,1000018947,19103,
89.3589,179.362,90.0027,°,Surface,Velocity Angle,10,1000018812,19104,
36.0771,110.856,117.979,°,Surface,Velocity Angle,10,1000018755,19105,
58.1553,111.975,40.3048,°,Surface,Velocity Angle,10,1000019064,19106,
50.9546,113.035,132.139,°,Surface,Velocity Angle,10,1000018756,19107,
46.9245,130.839,109.001,°,Surface,Velocity Angle,10,1000019108,19108,
73.2676,161.098,81.455,°,Surface,Velocity Angle,10,1000019109,19109,
32.7367,57.266,90.0027,°,Surface,Velocity Angle,10,1000018759,19110,
105.654,104.432,158.459,°,Surface,Velocity Angle,10,1000018788,19111,
8.03675,98.0368,89.7975,°,Surface,Velocity Angle,10,1000018760,19112,
69.5666,100.982,156.569,°,Surface,Velocity Angle,10,1000018858,19113,
42.7188,132.165,95.6455,°,Surface,Velocity Angle,10,1000019114,19114,
16.7258,106.665,88.5892,°,Surface,Velocity Angle,10,1000018816,19115,
22.1011,97.4869,110.672,°,Surface,Velocity Angle,10,1000018970,19116,
38.486,105.742,55.9407,°,Surface,Velocity Angle,10,1000018930,19117,
21.1864,110.249,95.9839,°,Surface,Velocity Angle,10,1000018761,19118,
14.6403,104.643,90.0027,°,Surface,Velocity Angle,10,1000018762,19119,
10.3055,79.6972,90.0027,°,Surface,Velocity Angle,10,1000018933,19120,
34.9529,122.246,102.051,°,Surface,Velocity Angle,10,1000018764,19121,
33.9298,70.2447,116.373,°,Surface,Velocity Angle,10,1000018794,19122,
41.0126,129.683,98.7153,°,Surface,Velocity Angle,10,1000018978,19123,
31.5043,120.586,96.8484,°,Surface,Velocity Angle,10,1000018766,19124,
60.3361,142.368,69.0448,°,Surface,Velocity Angle,10,1000018867,19125,
90.0027,0,90.0027,°,Surface,Velocity Angle,10,1000018797,19126,
62.0531,141.799,113.804,°,Surface,Velocity Angle,10,1000018768,19127,
6.75581,89.8673,96.7571,°,Surface,Velocity Angle,10,1000018799,19128,
93.8489,150.704,119.001,°,Surface,Velocity Angle,10,1000018904,19129,
14.4645,97.3224,102.409,°,Surface,Velocity Angle,10,1000018769,19130,
50.1208,106.655,135.391,°,Surface,Velocity Angle,10,1000018770,19131,
53.8131,141.934,79.7614,°,Surface,Velocity Angle,10,1000018996,19132,
75.071,163.149,97.646,°,Surface,Velocity Angle,10,1000019133,19133,
71.1781,125.072,138.784,°,Surface,Velocity Angle,10,1000019087,19134,
33.8712,123.874,90.0027,°,Surface,Velocity Angle,10,1000018773,19135,
84.3016,50.9605,140.387,°,Surface,Velocity Angle,10,1000018912,19136,
41.1903,121.065,114.16,°,Surface,Velocity Angle,10,1000019003,19137,
69.0246,110.98,149.588,°,Surface,Velocity Angle,10,1000019002,19138,
81.5221,120.096,31.51,°,Surface,Velocity Angle,10,1000018913,19139,
75.6935,134.451,47.9531,°,Surface,Velocity Angle,10,1000019004,19140,
46.0769,103.976,132.736,°,Surface,Velocity Angle,10,1000018774,19141,
45.2727,120.502,119.816,°,Surface,Velocity Angle,10,1000019049,19142,
49.7238,115.496,129.049,°,Surface,Velocity Angle,10,1000019007,19143,
46.6763,120.027,121.879,°,Surface,Velocity Angle,10,1000018776,19144,
48.7061,138.709,90.0027,°,Surface,Velocity Angle,10,1000018777,19145,
43.6629,101.166,131.51,°,Surface,Velocity Angle,10,1000018919,19146,
68.5541,158.557,90.0027,°,Surface,Velocity Angle,10,1000018778,19147,
14.1334,104.136,90.0027,°,Surface,Velocity Angle,10,1000018964,19148,
6.92742,96.9301,90.0027,°,Surface,Velocity Angle,10,1000018779,19149,
106.571,128.677,43.3841,°,Surface,Velocity Angle,11,1000019150,19150,
20.914,90.8304,110.899,°,Surface,Velocity Angle,11,1000018770,19151,
95.7275,72.4093,18.5598,°,Surface,Velocity Angle,11,1000019152,19152,
77.5199,155.869,110.313,°,Surface,Velocity Angle,11,1000018812,19153,
14.4709,97.794,77.885,°,Surface,Velocity Angle,11,1000018947,19154,
47.5402,126.183,63.7399,°,Surface,Velocity Angle,11,1000018755,19155,
59.1987,56.7252,48.6371,°,Surface,Velocity Angle,11,1000019064,19156,
76.8071,136.722,130.28,°,Surface,Velocity Angle,11,1000018756,19157,
49.8202,41.3627,81.7963,°,Surface,Velocity Angle,11,1000019108,19158,
64.0672,136.797,58.216,°,Surface,Velocity Angle,11,1000019109,19159,
109.926,120.195,142.598,°,Surface,Velocity Angle,11,1000018788,19160,
53.131,36.8716,90.0027,°,Surface,Velocity Angle,11,1000018759,19161,
43.1953,132.496,83.6568,°,Surface,Velocity Angle,11,1000018760,19162,
61.2664,96.9059,150.298,°,Surface,Velocity Angle,11,1000018858,19163,
22.8162,77.5528,108.806,°,Surface,Velocity Angle,11,1000019114,19164,
34.5881,112.112,115.151,°,Surface,Velocity Angle,11,1000018816,19165,
63.363,153.364,90.3031,°,Surface,Velocity Angle,11,1000018970,19166,
55.8361,122.111,50.6461,°,Surface,Velocity Angle,11,1000018930,19167,
49.8422,113.768,130.498,°,Surface,Velocity Angle,11,1000018761,19168,
21.0372,111.04,90.0027,°,Surface,Velocity Angle,11,1000018762,19169,
0,90.0027,90.0027,°,Surface,Velocity Angle,11,1000018933,19170,
3.45592,90.0027,86.5467,°,Surface,Velocity Angle,11,1000018764,19171,
44.6354,87.5307,134.531,°,Surface,Velocity Angle,11,1000018794,19172,
89.5247,166.043,103.957,°,Surface,Velocity Angle,11,1000018978,19173,
25.7669,115.668,87.8673,°,Surface,Velocity Angle,11,1000018766,19174,
75.9659,165.969,90.0027,°,Surface,Velocity Angle,11,1000018867,19175,
19.5576,72.0594,97.5277,°,Surface,Velocity Angle,11,1000018768,19176,
43.9611,131.474,102.013,°,Surface,Velocity Angle,11,1000018799,19177,
5.71041,95.713,90.0027,°,Surface,Velocity Angle,11,1000018904,19178,
29.8766,119.879,90.0027,°,Surface,Velocity Angle,11,1000018996,19179,
63.4375,26.5652,90.0027,°,Surface,Velocity Angle,11,1000019180,19180,
69.3663,158.66,95.2216,°,Surface,Velocity Angle,11,1000019133,19181,
101.356,81.7714,165.917,°,Surface,Velocity Angle,11,1000019087,19182,
45.0034,44.9992,90.0027,°,Surface,Velocity Angle,11,1000018773,19183,
126.351,61.6807,130.613,°,Surface,Velocity Angle,11,1000019003,19184,
45.0029,44.9997,90.0027,°,Surface,Velocity Angle,11,1000019002,19185,
119.239,136.406,60.8693,°,Surface,Velocity Angle,11,1000018913,19186,
37.8916,121.747,108.475,°,Surface,Velocity Angle,11,1000019004,19187,
50.4365,94.3516,140.104,°,Surface,Velocity Angle,11,1000018774,19188,
25.2271,115.086,87.4822,°,Surface,Velocity Angle,11,1000019049,19189,
69.6766,159.071,94.8026,°,Surface,Velocity Angle,11,1000019007,19190,
60.0652,113.089,39.3956,°,Surface,Velocity Angle,11,1000019191,19191,
86.5965,127.878,141.922,°,Surface,Velocity Angle,11,1000018776,19192,
68.2004,158.203,90.0027,°,Surface,Velocity Angle,11,1000018777,19193,
131.825,138.183,90.0027,°,Surface,Velocity Angle,11,1000018778,19194,
66.4858,118.139,141.855,°,Surface,Velocity Angle,11,1000018964,19195,
11.6409,101.644,90.0027,°,Surface,Velocity Angle,11,1000018779,19196,
85.91,120.838,31.1663,°,Surface,Velocity Angle,12,1000019152,19197,
14.7897,94.8924,76.0795,°,Surface,Velocity Angle,12,1000018770,19198,
28.5208,103.372,114.695,°,Surface,Velocity Angle,12,1000018812,19199,
68.1255,154.222,102.97,°,Surface,Velocity Angle,12,1000018947,19200,
51.0349,140.539,95.3026,°,Surface,Velocity Angle,12,1000018755,19201,
93.9491,171.5,97.5244,°,Surface,Velocity Angle,12,1000019064,19202,
51.3343,77.9816,41.1939,°,Surface,Velocity Angle,12,1000018788,19203,
83.7126,160.426,108.466,°,Surface,Velocity Angle,12,1000019109,19204,
29.4163,87.7837,119.318,°,Surface,Velocity Angle,12,1000018759,19205,
31.0611,62.4832,76.7292,°,Surface,Velocity Angle,12,1000019108,19206,
34.4772,119.011,106.982,°,Surface,Velocity Angle,12,1000018760,19207,
90.0027,180.005,90.0027,°,Surface,Velocity Angle,12,1000018858,19208,
61.7566,97.2886,150.668,°,Surface,Velocity Angle,12,1000019114,19209,
96.3452,171.533,95.5962,°,Surface,Velocity Angle,12,1000018816,19210,
100.339,158.032,70.8336,°,Surface,Velocity Angle,12,1000018970,19211,
68.0532,120.213,141.19,°,Surface,Velocity Angle,12,1000018930,19212,
56.4853,125.408,126.841,°,Surface,Velocity Angle,12,1000018761,19213,
80.2326,170.235,90.0027,°,Surface,Velocity Angle,12,1000018762,19214,
48.8156,138.818,90.0027,°,Surface,Velocity Angle,12,1000018933,19215,
49.4956,136.017,104.234,°,Surface,Velocity Angle,12,1000019216,19216,
26.8914,82.8466,115.776,°,Surface,Velocity Angle,12,1000018764,19217,
37.705,127.596,87.5201,°,Surface,Velocity Angle,12,1000018978,19218,
52.6832,132.351,64.9942,°,Surface,Velocity Angle,12,1000018766,19219,
42.0395,49.6964,80.0322,°,Surface,Velocity Angle,12,1000018768,19220,
21.6007,98.2999,70.2066,°,Surface,Velocity Angle,12,1000018799,19221,
14.0367,75.966,90.0027,°,Surface,Velocity Angle,12,1000018904,19222,
35.0554,119.512,72.8187,°,Surface,Velocity Angle,12,1000019150,19223,
52.9448,142.947,90.0027,°,Surface,Velocity Angle,12,1000019180,19224,
23.6976,68.5162,99.5253,°,Surface,Velocity Angle,12,1000018996,19225,
54.244,129.918,60.2124,°,Surface,Velocity Angle,12,1000019133,19226,
90.0019,0,90.0027,°,Surface,Velocity Angle,12,1000019087,19227,
66.8068,156.809,90.0027,°,Surface,Velocity Angle,12,1000018773,19228,
147.533,57.5307,90.0027,°,Surface,Velocity Angle,12,1000019003,19229,
101.313,11.3106,90.0027,°,Surface,Velocity Angle,12,1000019002,19230,
173.665,83.6623,90.0027,°,Surface,Velocity Angle,12,1000018913,19231,
48.1071,137.272,96.932,°,Surface,Velocity Angle,12,1000019004,19232,
91.6393,178.369,90.0027,°,Surface,Velocity Angle,12,1000018774,19233,
43.1116,130.326,77.3037,°,Surface,Velocity Angle,12,1000019049,19234,
50.2351,133.201,69.5344,°,Surface,Velocity Angle,12,1000019007,19235,
44.7968,119.092,59.3389,°,Surface,Velocity Angle,12,1000019191,19236,
126.02,127.886,58.2337,°,Surface,Velocity Angle,12,1000018776,19237,
176.64,86.6371,90.0027,°,Surface,Velocity Angle,12,1000018964,19238,
33.5559,123.559,90.0027,°,Surface,Velocity Angle,12,1000018779,19239,
92.7192,70.6206,160.419,°,Surface,Velocity Angle,13,1000019240,19240,
60.6586,31.7986,78.8355,°,Surface,Velocity Angle,13,1000018812,19241,
55.5763,83.51,144.798,°,Surface,Velocity Angle,13,1000018947,19242,
69.6739,138.248,124.626,°,Surface,Velocity Angle,13,1000019064,19243,
43.5697,120.764,117.52,°,Surface,Velocity Angle,13,1000018755,19244,
92.4802,110.237,159.606,°,Surface,Velocity Angle,13,1000019109,19245,
71.9411,142.022,122.119,°,Surface,Velocity Angle,13,1000019108,19246,
42.0876,115.353,121.047,°,Surface,Velocity Angle,13,1000018759,19247,
99.7747,145.456,57.2425,°,Surface,Velocity Angle,13,1000018816,19248,
29.0835,62.4709,81.3541,°,Surface,Velocity Angle,13,1000018760,19249,
48.3563,128.475,114.459,°,Surface,Velocity Angle,13,1000019114,19250,
11.8052,100.748,85.1719,°,Surface,Velocity Angle,13,1000018970,19251,
82.3781,81.6811,168.682,°,Surface,Velocity Angle,13,1000018930,19252,
48.9564,59.0621,123.494,°,Surface,Velocity Angle,13,1000018761,19253,
37.0109,127.014,90.0027,°,Surface,Velocity Angle,13,1000018762,19254,
116.568,153.439,90.0027,°,Surface,Velocity Angle,13,1000018933,19255,
50.986,116.77,129.287,°,Surface,Velocity Angle,13,1000019216,19256,
102.153,93.9073,167.225,°,Surface,Velocity Angle,13,1000018764,19257,
35.997,118.226,110.429,°,Surface,Velocity Angle,13,1000018978,19258,
84.604,161.954,107.175,°,Surface,Velocity Angle,13,1000018766,19259,
17.1236,87.1906,73.1257,°,Surface,Velocity Angle,13,1000018799,19260,
11.3103,101.313,90.0027,°,Surface,Velocity Angle,13,1000018904,19261,
137.976,130.652,81.1103,°,Surface,Velocity Angle,13,1000018770,19262,
76.4823,157.299,107.891,°,Surface,Velocity Angle,13,1000019152,19263,
34.282,78.3363,121.719,°,Surface,Velocity Angle,13,1000019150,19264,
18.9879,71.0148,90.0027,°,Surface,Velocity Angle,13,1000018996,19265,
71.5672,161.57,90.0027,°,Surface,Velocity Angle,13,1000019180,19266,
69.9197,140.254,57.3568,°,Surface,Velocity Angle,13,1000019133,19267,
73.6127,163.615,90.0027,°,Surface,Velocity Angle,13,1000019087,19268,
45.0013,135.004,90.0027,°,Surface,Velocity Angle,13,1000018773,19269,
98.2198,138.619,49.7999,°,Surface,Velocity Angle,13,1000019003,19270,
79.8235,89.7745,10.1817,°,Surface,Velocity Angle,13,1000019271,19271,
56.8321,145.158,80.5201,°,Surface,Velocity Angle,13,1000019004,19272,
74.3599,164.363,90.0027,°,Surface,Velocity Angle,13,1000018774,19273,
76.6747,161.833,102.128,°,Surface,Velocity Angle,13,1000019049,19274,
38.233,127.228,82.5041,°,Surface,Velocity Angle,13,1000019007,19275,
97.7644,140.08,51.1428,°,Surface,Velocity Angle,13,1000019191,19276,
113.07,125.999,135.066,°,Surface,Velocity Angle,13,1000018776,19277,
40.6021,130.605,90.0027,°,Surface,Velocity Angle,13,1000018779,19278,
74.0659,18.4641,99.0843,°,Surface,Velocity Angle,14,1000018812,19279,
77.8167,66.1378,152.854,°,Surface,Velocity Angle,14,1000018947,19280,
90.0027,136.447,133.561,°,Surface,Velocity Angle,14,1000018755,19281,
76.7934,116.493,149.928,°,Surface,Velocity Angle,14,1000019064,19282,
143.587,126.171,86.2977,°,Surface,Velocity Angle,14,1000019109,19283,
130.014,139.842,92.9339,°,Surface,Velocity Angle,14,1000019284,19284,
141.752,77.3496,125.39,°,Surface,Velocity Angle,14,1000019108,19285,
166.465,103.412,91.8496,°,Surface,Velocity Angle,14,1000018759,19286,
110.523,90.0027,20.5206,°,Surface,Velocity Angle,14,1000018816,19287,
75.895,18.0005,79.0522,°,Surface,Velocity Angle,14,1000018760,19288,
67.6149,113.509,33.4692,°,Surface,Velocity Angle,14,1000019114,19289,
92.5119,50.587,140.478,°,Surface,Velocity Angle,14,1000018930,19290,
51.5998,116.779,129.889,°,Surface,Velocity Angle,14,1000018970,19291,
116.045,73.8259,148.675,°,Surface,Velocity Angle,14,1000018761,19292,
138.973,104.516,127.358,°,Surface,Velocity Angle,14,1000018762,19293,
121.296,147.619,82.4884,°,Surface,Velocity Angle,14,1000019216,19294,
142.419,127.269,85.7922,°,Surface,Velocity Angle,14,1000018764,19295,
105.436,130.009,135.916,°,Surface,Velocity Angle,14,1000018978,19296,
135.078,134.91,88.935,°,Surface,Velocity Angle,14,1000019297,19297,
134.93,132.688,101.782,°,Surface,Velocity Angle,14,1000018766,19298,
105.782,163.851,86.6281,°,Surface,Velocity Angle,14,1000018799,19299,
93.6133,114.167,155.538,°,Surface,Velocity Angle,14,1000018904,19300,
95.6202,158.469,110.723,°,Surface,Velocity Angle,14,1000019240,19301,
71.1036,90.7762,161.089,°,Surface,Velocity Angle,14,1000019152,19302,
130.029,138.396,99.5184,°,Surface,Velocity Angle,14,1000018770,19303,
111.002,115.721,145.757,°,Surface,Velocity Angle,14,1000019150,19304,
180.005,90.0027,90.0027,°,Surface,Velocity Angle,14,1000019180,19305,
132.123,131.686,109.187,°,Surface,Velocity Angle,14,1000019133,19306,
78.6924,168.695,90.0027,°,Surface,Velocity Angle,14,1000019087,19307,
116.921,142.408,114.144,°,Surface,Velocity Angle,14,1000018773,19308,
92.6814,99.5528,9.92555,°,Surface,Velocity Angle,14,1000019271,19309,
8.13047,98.1331,90.0027,°,Surface,Velocity Angle,14,1000019310,19310,
137.125,132.883,90.0027,°,Surface,Velocity Angle,14,1000018774,19311,
122.676,143.087,105.273,°,Surface,Velocity Angle,14,1000019049,19312,
138.441,130.815,83.4562,°,Surface,Velocity Angle,14,1000019007,19313,
102.075,132.948,45.453,°,Surface,Velocity Angle,14,1000019191,19314,
124.626,119.366,131.37,°,Surface,Velocity Angle,14,1000018776,19315,
171.875,81.8725,90.0027,°,Surface,Velocity Angle,14,1000018779,19316,
132.802,136.009,98.3062,°,Surface,Velocity Angle,15,1000019064,19317,
150.427,60.4246,90.0027,°,Surface,Velocity Angle,15,1000018947,19318,
120.783,143.906,106.978,°,Surface,Velocity Angle,15,1000018755,19319,
99.2066,156.361,111.582,°,Surface,Velocity Angle,15,1000019284,19320,
141.744,99.7323,53.4366,°,Surface,Velocity Angle,15,1000018759,19321,
106.451,160.705,99.8203,°,Surface,Velocity Angle,15,1000019109,19322,
161.194,71.2408,91.3214,°,Surface,Velocity Angle,15,1000019108,19323,
130.473,60.0976,54.9278,°,Surface,Velocity Angle,15,1000019324,19324,
104.162,95.874,15.3757,°,Surface,Velocity Angle,15,1000019114,19325,
106.021,139.261,126.265,°,Surface,Velocity Angle,15,1000018970,19326,
148.895,115.653,106.388,°,Surface,Velocity Angle,15,1000018761,19327,
125.213,126.771,123.793,°,Surface,Velocity Angle,15,1000018762,19328,
134.346,133.116,77.8363,°,Surface,Velocity Angle,15,1000019216,19329,
110.096,124.208,41.2101,°,Surface,Velocity Angle,15,1000018764,19330,
149.414,82.8388,119.567,°,Surface,Velocity Angle,15,1000018978,19331,
165.841,90.6489,75.8541,°,Surface,Velocity Angle,15,1000019297,19332,
164.566,104.502,84.812,°,Surface,Velocity Angle,15,1000018766,19333,
118.017,145.521,108.432,°,Surface,Velocity Angle,15,1000018799,19334,
101.619,121.187,146.256,°,Surface,Velocity Angle,15,1000018904,19335,
116.688,111.981,35.7744,°,Surface,Velocity Angle,15,1000019240,19336,
3.1085,89.8121,93.1052,°,Surface,Velocity Angle,15,1000019152,19337,
117.601,114.46,141.593,°,Surface,Velocity Angle,15,1000018770,19338,
115.075,126.232,46.6555,°,Surface,Velocity Angle,15,1000019150,19339,
180.005,90.0027,90.0027,°,Surface,Velocity Angle,15,1000019340,19340,
135.004,135.004,90.0027,°,Surface,Velocity Angle,15,1000019180,19341,
121.243,105.033,144.566,°,Surface,Velocity Angle,15,1000019133,19342,
90.0044,180.005,90.0027,°,Surface,Velocity Angle,15,1000019087,19343,
116.286,138.54,119.496,°,Surface,Velocity Angle,15,1000018773,19344,
126.38,51.1083,59.7358,°,Surface,Velocity Angle,15,1000019271,19345,
55.6208,145.623,90.0027,°,Surface,Velocity Angle,15,1000019310,19346,
146.314,123.694,90.0027,°,Surface,Velocity Angle,15,1000018774,19347,
154.086,111.993,103.035,°,Surface,Velocity Angle,15,1000019049,19348,
143.657,126.351,90.0027,°,Surface,Velocity Angle,15,1000019007,19349,
100.798,124.918,37.0296,°,Surface,Velocity Angle,15,1000019350,19350,
45.9698,46.5435,77.9217,°,Surface,Velocity Angle,15,1000019191,19351,
51.3353,77.9819,41.1927,°,Surface,Velocity Angle,15,1000018776,19352,
134.089,110.36,51.0649,°,Surface,Velocity Angle,15,1000019353,19353,
63.4368,153.439,90.0027,°,Surface,Velocity Angle,15,1000019354,19354,
138.017,131.991,90.0027,°,Surface,Velocity Angle,15,1000018779,19355,
50.8444,100.051,139.076,°,Surface,Velocity Angle,16,1000019284,19356,
51.0246,54.5964,121.226,°,Surface,Velocity Angle,16,1000018759,19357,
81.5585,54.0314,142.744,°,Surface,Velocity Angle,16,1000019109,19358,
97.3362,71.6311,160.126,°,Surface,Velocity Angle,16,1000019108,19359,
77.9835,97.95,165.53,°,Surface,Velocity Angle,16,1000019324,19360,
101.246,98.8464,165.628,°,Surface,Velocity Angle,16,1000019361,19361,
73.1475,36.0866,120.846,°,Surface,Velocity Angle,16,1000019114,19362,
71.0094,105.988,154.77,°,Surface,Velocity Angle,16,1000018970,19363,
73.8687,102.846,159.159,°,Surface,Velocity Angle,16,1000018761,19364,
66.0947,94.2931,155.667,°,Surface,Velocity Angle,16,1000018762,19365,
84.3603,81.9391,170.142,°,Surface,Velocity Angle,16,1000018764,19366,
83.7094,76.7012,165.24,°,Surface,Velocity Angle,16,1000019216,19367,
105.618,18.4375,80.4441,°,Surface,Velocity Angle,16,1000018978,19368,
62.8607,65.0114,141.56,°,Surface,Velocity Angle,16,1000019297,19369,
65.8009,78.3877,152.83,°,Surface,Velocity Angle,16,1000018766,19370,
32.9051,80.5735,121.198,°,Surface,Velocity Angle,16,1000018799,19371,
105.333,82.4058,162.812,°,Surface,Velocity Angle,16,1000018947,19372,
77.6996,70.2577,156.463,°,Surface,Velocity Angle,16,1000019064,19373,
97.8084,97.8075,168.932,°,Surface,Velocity Angle,16,1000019240,19374,
64.0313,82.7982,152.907,°,Surface,Velocity Angle,16,1000019152,19375,
85.7504,92.3932,175.125,°,Surface,Velocity Angle,16,1000018770,19376,
75.0463,101.383,161.048,°,Surface,Velocity Angle,16,1000019150,19377,
107.004,95.8763,161.959,°,Surface,Velocity Angle,16,1000019340,19378,
91.4372,115.191,154.77,°,Surface,Velocity Angle,16,1000019180,19379,
68.3913,75.3121,153.443,°,Surface,Velocity Angle,16,1000019133,19380,
79.2337,79.2339,164.683,°,Surface,Velocity Angle,16,1000019087,19381,
73.0964,105.36,156.843,°,Surface,Velocity Angle,16,1000018773,19382,
94.3691,17.0092,106.409,°,Surface,Velocity Angle,16,1000019271,19383,
38.165,105.197,124.03,°,Surface,Velocity Angle,16,1000019310,19384,
84.9049,75.2957,164.402,°,Surface,Velocity Angle,16,1000018774,19385,
64.5994,90.0027,154.602,°,Surface,Velocity Angle,16,1000019049,19386,
52.0909,136.539,108.024,°,Surface,Velocity Angle,16,1000019350,19387,
56.3178,81.4449,144.959,°,Surface,Velocity Angle,16,1000018776,19388,
77.8217,60.1234,147.252,°,Surface,Velocity Angle,16,1000019191,19389,
54.6329,82.3262,143.559,°,Surface,Velocity Angle,16,1000019353,19390,
85.3965,103.944,165.294,°,Surface,Velocity Angle,16,1000019354,19391,
98.805,108.534,159.35,°,Surface,Velocity Angle,16,1000018779,19392,
56.3796,69.3702,138.984,°,Surface,Velocity Angle,17,1000019064,19393,
87.9312,101.468,168.349,°,Surface,Velocity Angle,17,1000018947,19394,
67.8429,100.35,24.6939,°,Surface,Velocity Angle,17,1000019395,19395,
47.7391,75.1562,46.0295,°,Surface,Velocity Angle,17,1000019396,19396,
126.134,107.15,138.763,°,Surface,Velocity Angle,17,1000019284,19397,
72.5622,108.032,154.485,°,Surface,Velocity Angle,17,1000019324,19398,
83.8074,118.783,150.441,°,Surface,Velocity Angle,17,1000019108,19399,
61.5207,103.358,148.008,°,Surface,Velocity Angle,17,1000019361,19400,
51.7133,73.5805,137.077,°,Surface,Velocity Angle,17,1000018759,19401,
65.3405,39.9089,119.169,°,Surface,Velocity Angle,17,1000019114,19402,
61.9624,113.18,142.192,°,Surface,Velocity Angle,17,1000018970,19403,
72.8399,110.272,152.936,°,Surface,Velocity Angle,17,1000018761,19404,
47.4209,42.5817,90.0027,°,Surface,Velocity Angle,17,1000019405,19405,
59.7114,59.0012,133.876,°,Surface,Velocity Angle,17,1000018762,19406,
74.4127,87.9753,164.277,°,Surface,Velocity Angle,17,1000019216,19407,
72.865,80.5403,160.285,°,Surface,Velocity Angle,17,1000018764,19408,
61.78,86.0615,151.459,°,Surface,Velocity Angle,17,1000019297,19409,
55.078,78.5724,142.717,°,Surface,Velocity Angle,17,1000018766,19410,
44.6769,87.9395,134.605,°,Surface,Velocity Angle,17,1000018799,19411,
91.4,92.488,2.85171,°,Surface,Velocity Angle,17,1000019412,19412,
63.6543,93.235,153.429,°,Surface,Velocity Angle,17,1000019152,19413,
70.6376,98.4771,158.729,°,Surface,Velocity Angle,17,1000019240,19414,
60.6674,91.2983,150.636,°,Surface,Velocity Angle,17,1000018770,19415,
67.71,99.4819,155.578,°,Surface,Velocity Angle,17,1000019150,19416,
73.3189,122.009,142.937,°,Surface,Velocity Angle,17,1000019340,19417,
74.6714,97.5992,162.811,°,Surface,Velocity Angle,17,1000019180,19418,
62.319,64.6078,140.788,°,Surface,Velocity Angle,17,1000019133,19419,
70.846,111.056,150.891,°,Surface,Velocity Angle,17,1000019087,19420,
55.111,97.8647,143.979,°,Surface,Velocity Angle,17,1000018773,19421,
83.5007,46.4628,135.73,°,Surface,Velocity Angle,17,1000019271,19422,
35.4765,80.2717,123.728,°,Surface,Velocity Angle,17,1000019310,19423,
54.8977,71.7215,139.081,°,Surface,Velocity Angle,17,1000018774,19424,
54.2076,92.3306,144.111,°,Surface,Velocity Angle,17,1000019049,19425,
55.6736,115.48,134.83,°,Surface,Velocity Angle,17,1000019350,19426,
72.7918,79.8186,159.842,°,Surface,Velocity Angle,17,1000019191,19427,
72.6504,104.752,156.918,°,Surface,Velocity Angle,17,1000018776,19428,
51.3352,77.9819,138.812,°,Surface,Velocity Angle,17,1000019353,19429,
82.4061,74.6717,162.812,°,Surface,Velocity Angle,17,1000019354,19430,
81.1237,101.245,165.607,°,Surface,Velocity Angle,17,1000018779,19431,
59.623,140.549,112.635,°,Surface,Velocity Angle,18,1000019064,19432,
94.3906,86.4936,5.6228,°,Surface,Velocity Angle,18,1000019395,19433,
60.8327,40.0123,114.794,°,Surface,Velocity Angle,18,1000019396,19434,
121.396,145.826,77.8591,°,Surface,Velocity Angle,18,1000019284,19435,
133.436,117.121,55.5777,°,Surface,Velocity Angle,18,1000019436,19436,
64.2028,93.676,153.907,°,Surface,Velocity Angle,18,1000019324,19437,
89.4273,169.544,100.448,°,Surface,Velocity Angle,18,1000019108,19438,
28.4993,61.5875,92.0135,°,Surface,Velocity Angle,18,1000019361,19439,
117.47,46.2254,123.751,°,Surface,Velocity Angle,18,1000018759,19440,
63.4368,153.439,90.0027,°,Surface,Velocity Angle,18,1000018970,19441,
96.0953,52.1858,141.524,°,Surface,Velocity Angle,18,1000019114,19442,
94.2675,20.1239,70.3743,°,Surface,Velocity Angle,18,1000019405,19443,
112.712,44.8889,53.7898,°,Surface,Velocity Angle,18,1000018762,19444,
134.238,62.3892,123.124,°,Surface,Velocity Angle,18,1000019216,19445,
53.3993,44.2354,68.7733,°,Surface,Velocity Angle,18,1000018764,19446,
55.973,35.2776,98.2089,°,Surface,Velocity Angle,18,1000019297,19447,
154.444,76.2684,68.8849,°,Surface,Velocity Angle,18,1000018766,19448,
149.304,59.3011,90.0027,°,Surface,Velocity Angle,18,1000018799,19449,
90.0027,74.5337,15.469,°,Surface,Velocity Angle,18,1000019450,19450,
148.943,89.4571,58.9463,°,Surface,Velocity Angle,18,1000019412,19451,
120.421,59.0749,46.175,°,Surface,Velocity Angle,18,1000019152,19452,
45.7956,54.4804,114.83,°,Surface,Velocity Angle,18,1000019240,19453,
70.4718,55.6587,139.027,°,Surface,Velocity Angle,18,1000018770,19454,
107.39,17.6361,87.142,°,Surface,Velocity Angle,18,1000019150,19455,
73.6913,152.565,68.5743,°,Surface,Velocity Angle,18,1000019340,19456,
126.874,36.8713,90.0027,°,Surface,Velocity Angle,18,1000019180,19457,
98.9645,11.081,96.4663,°,Surface,Velocity Angle,18,1000019133,19458,
130.712,72.129,46.1231,°,Surface,Velocity Angle,18,1000019087,19459,
105.646,15.6437,90.0027,°,Surface,Velocity Angle,18,1000018773,19460,
112.532,76.9773,153.612,°,Surface,Velocity Angle,18,1000019271,19461,
96.0185,39.7773,129.139,°,Surface,Velocity Angle,18,1000019310,19462,
135.005,45.002,90.0027,°,Surface,Velocity Angle,18,1000018774,19463,
