
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.664215,-0.913292,0,um,Surface,Displacement Delta,27,1000018773,19810,
2.68452,-0.608871,0.900002,um,Surface,Displacement Delta,27,1000018774,19811,
1.90854,0.334261,0.779221,um,Surface,Displacement Delta,27,1000019350,19812,
0.940979,-0.166054,0,um,Surface,Displacement Delta,27,1000019614,19813,
-0.101166,-1.16866,0.0882339,um,Surface,Displacement Delta,27,1000018776,19814,
1.41901,0.528351,0,um,Surface,Displacement Delta,27,1000019353,19815,
0.237221,-1.45889,0.300003,um,Surface,Displacement Delta,27,1000019617,19816,
0.691879,0.138378,0,um,Surface,Displacement Delta,27,1000019658,19817,
-1.32843,0.664246,0,um,Surface,Displacement Delta,28,1000019699,19818,
-0.0553436,2.49078,0.200001,um,Surface,Displacement Delta,28,1000019064,19819,
1.64076,-0.316284,0.64286,um,Surface,Displacement Delta,28,1000019395,19820,
-1.08396,0,-0.0416679,um,Surface,Displacement Delta,28,1000019396,19821,
-1.42332,-0.296509,1.28571,um,Surface,Displacement Delta,28,1000019324,19822,
-0.679993,-0.670563,1.93439,um,Surface,Displacement Delta,28,1000019783,19823,
-0.191589,-0.108582,-0.553848,um,Surface,Displacement Delta,28,1000019553,19824,
-0.981216,-0.679321,0,um,Surface,Displacement Delta,28,1000019742,19825,
0,0,0,um,Surface,Displacement Delta,28,1000019826,19826,
0,0,0,um,Surface,Displacement Delta,28,1000019827,19827,
-1.7989,2.49081,1,um,Surface,Displacement Delta,28,1000019786,19828,
0.20459,-0.897797,0.595692,um,Surface,Displacement Delta,28,1000019522,19829,
0.758072,0.63974,0.347828,um,Surface,Displacement Delta,28,1000019114,19830,
0,0,0,um,Surface,Displacement Delta,28,1000019831,19831,
-1.12457,-0.660172,0.814634,um,Surface,Displacement Delta,28,1000019216,19832,
0.266129,0.231506,-0.173077,um,Surface,Displacement Delta,28,1000018764,19833,
-1.7887,-0.452026,1.4193,um,Surface,Displacement Delta,28,1000019486,19834,
-3.45944,0.276764,3,um,Surface,Displacement Delta,28,1000019632,19835,
-2.89838,0.347198,0.109091,um,Surface,Displacement Delta,28,1000019633,19836,
-2.1441,-0.539825,0.101648,um,Surface,Displacement Delta,28,1000019751,19837,
-1.12711,0.251465,0.190861,um,Surface,Displacement Delta,28,1000019676,19838,
-0.370636,0.637543,-0.321426,um,Surface,Displacement Delta,28,1000018766,19839,
-1.9939,-0.220123,0.909091,um,Surface,Displacement Delta,28,1000019755,19840,
-1.41016,0.461273,-0.714285,um,Surface,Displacement Delta,28,1000019297,19841,
-4.18983,0.786957,0,um,Surface,Displacement Delta,28,1000019758,19842,
-0.498154,-1.90961,-1.5,um,Surface,Displacement Delta,28,1000019600,19843,
0,0,0,um,Surface,Displacement Delta,28,1000019844,19844,
0,0,0,um,Surface,Displacement Delta,28,1000019845,19845,
-1.97189,1.1416,0,um,Surface,Displacement Delta,28,1000018799,19846,
-1.00818,0.0592957,0.42857,um,Surface,Displacement Delta,28,1000019491,19847,
-0.0638733,0.159668,-0.230766,um,Surface,Displacement Delta,28,1000019412,19848,
0.415131,-0.415131,0,um,Surface,Displacement Delta,28,1000018770,19849,
0,0,0,um,Surface,Displacement Delta,28,1000019850,19850,
0.595245,0.0213165,-0.741333,um,Surface,Displacement Delta,28,1000019150,19851,
0.166054,0.304413,0,um,Surface,Displacement Delta,28,1000019340,19852,
-0.296524,0.0197754,-1.21429,um,Surface,Displacement Delta,28,1000019764,19853,
-1.05562,0.86586,1.2,um,Surface,Displacement Delta,28,1000019133,19854,
-1.89116,3.32106,0.666668,um,Surface,Displacement Delta,28,1000019726,19855,
-0.691895,0.276756,0,um,Surface,Displacement Delta,28,1000018773,19856,
-0.687935,0.569336,0.385712,um,Surface,Displacement Delta,28,1000018774,19857,
1.59134,-1.03783,0,um,Surface,Displacement Delta,28,1000019614,19858,
1.20982,-0.213501,0,um,Surface,Displacement Delta,28,1000018776,19859,
0.17791,0.711655,-0.5,um,Surface,Displacement Delta,28,1000019617,19860,
0,0,0,um,Surface,Displacement Delta,28,1000019861,19861,
-0.0319214,-0.287395,0,um,Surface,Displacement Delta,28,1000019658,19862,
0.890625,0.332092,0.818182,um,Surface,Displacement Delta,29,1000019850,19863,
0.553497,0.276756,0,um,Surface,Displacement Delta,29,1000018770,19864,
0.0948944,0.604904,0.171429,um,Surface,Displacement Delta,29,1000019491,19865,
-0.102188,0.421509,-0.969231,um,Surface,Displacement Delta,29,1000019412,19866,
0,-0.415161,0,um,Surface,Displacement Delta,29,1000019699,19867,
0.442795,0.581177,-0.450001,um,Surface,Displacement Delta,29,1000019064,19868,
2.49078,1.24539,-1.5,um,Surface,Displacement Delta,29,1000019395,19869,
0.59964,0.691895,-0.333332,um,Surface,Displacement Delta,29,1000019396,19870,
1.83844,-1.54193,2.14286,um,Surface,Displacement Delta,29,1000019324,19871,
0.586075,1.90469,-1.94118,um,Surface,Displacement Delta,29,1000019783,19872,
0.0532227,0.468353,-0.512821,um,Surface,Displacement Delta,29,1000019553,19873,
-0.415131,0,0,um,Surface,Displacement Delta,29,1000019826,19874,
1.31332,1.50958,1.8,um,Surface,Displacement Delta,29,1000019742,19875,
-0.319336,0.245789,1.01398,um,Surface,Displacement Delta,29,1000019827,19876,
1.7989,1.66052,2,um,Surface,Displacement Delta,29,1000019786,19877,
0,0,0,um,Surface,Displacement Delta,29,1000019878,19878,
0.496277,1.61218,1.16729,um,Surface,Displacement Delta,29,1000019522,19879,
0.902451,1.87411,-0.347828,um,Surface,Displacement Delta,29,1000019114,19880,
0.491211,0.0622864,-1,um,Surface,Displacement Delta,29,1000019831,19881,
0.563873,0.576004,-0.0874996,um,Surface,Displacement Delta,29,1000019216,19882,
-2.42662,-0.492981,3.57237,um,Surface,Displacement Delta,29,1000019486,19883,
1.10701,0.560425,-0.75,um,Surface,Displacement Delta,29,1000018764,19884,
1.45297,0.518921,-2.25,um,Surface,Displacement Delta,29,1000019632,19885,
1.87198,0.8638,-0.917702,um,Surface,Displacement Delta,29,1000019751,19886,
0.80365,1.76346,0.00640965,um,Surface,Displacement Delta,29,1000019676,19887,
1.22464,0.975555,0.75,um,Surface,Displacement Delta,29,1000018766,19888,
-0.299805,0.645782,0,um,Surface,Displacement Delta,29,1000019297,19889,
1.62817,0.981201,-0.194805,um,Surface,Displacement Delta,29,1000019755,19890,
-0.625702,-0.842316,0,um,Surface,Displacement Delta,29,1000019758,19891,
1.50633,0.960724,-1.07143,um,Surface,Displacement Delta,29,1000019600,19892,
1.52216,0.968658,0,um,Surface,Displacement Delta,29,1000019844,19893,
1.78589,0.428131,0.17094,um,Surface,Displacement Delta,29,1000019845,19894,
1.83351,0.657288,0,um,Surface,Displacement Delta,29,1000018799,19895,
0.617233,0.236237,0.537827,um,Surface,Displacement Delta,29,1000019150,19896,
1.07935,1.07935,0.299999,um,Surface,Displacement Delta,29,1000019340,19897,
-0.138382,-0.276764,0.5,um,Surface,Displacement Delta,29,1000019764,19898,
0.477402,-0.435898,-0.95,um,Surface,Displacement Delta,29,1000019133,19899,
0.369019,-1.4299,0,um,Surface,Displacement Delta,29,1000019726,19900,
0.691895,-0.069191,0,um,Surface,Displacement Delta,29,1000018773,19901,
0.242607,1.0459,-0.194805,um,Surface,Displacement Delta,29,1000018774,19902,
0,0,0,um,Surface,Displacement Delta,29,1000019903,19903,
0.687927,0.569321,0.428574,um,Surface,Displacement Delta,29,1000018776,19904,
-3.88446,0.444778,0.428574,um,Surface,Displacement Delta,29,1000019614,19905,
0,0,0,um,Surface,Displacement Delta,29,1000019906,19906,
-0.17791,0,0.5,um,Surface,Displacement Delta,29,1000019617,19907,
0.138382,0.553505,1.5,um,Surface,Displacement Delta,29,1000019861,19908,
0.197983,0.0383186,0,um,Surface,Displacement Delta,29,1000019658,19909,
-0.0830383,-0.0830307,0.6,um,Surface,Displacement Delta,30,1000018770,19910,
0.271729,0.166061,-0.818182,um,Surface,Displacement Delta,30,1000019850,19911,
0.44281,-0.304413,1.2,um,Surface,Displacement Delta,30,1000019412,19912,
0.446259,-1.33881,0.337502,um,Surface,Displacement Delta,30,1000019491,19913,
1.76431,-0.31134,0,um,Surface,Displacement Delta,30,1000019699,19914,
1.10703,-1.32086,-0.840908,um,Surface,Displacement Delta,30,1000019064,19915,
-0.691879,0.138397,0,um,Surface,Displacement Delta,30,1000019395,19916,
0.276756,-0.276764,0,um,Surface,Displacement Delta,30,1000019396,19917,
0.417648,0.815094,0.249493,um,Surface,Displacement Delta,30,1000019783,19918,
-0.276764,0.138367,1.66667,um,Surface,Displacement Delta,30,1000019553,19919,
4.65871,0.415131,-0.166664,um,Surface,Displacement Delta,30,1000019324,19920,
0.830261,-1.66052,0,um,Surface,Displacement Delta,30,1000019826,19921,
-0.228333,-1.17621,-0.299999,um,Surface,Displacement Delta,30,1000019742,19922,
1.09714,-0.609222,0.409092,um,Surface,Displacement Delta,30,1000019827,19923,
0.518921,-1.8681,0.75,um,Surface,Displacement Delta,30,1000019786,19924,
0.207581,-0.622711,-1.5,um,Surface,Displacement Delta,30,1000019878,19925,
-1.48262,0.405243,-0.0714302,um,Surface,Displacement Delta,30,1000019114,19926,
0.618011,-1.15335,-0.140976,um,Surface,Displacement Delta,30,1000019522,19927,
-0.221375,-0.996307,-0.200001,um,Surface,Displacement Delta,30,1000019831,19928,
1.15771,0.380234,0.963362,um,Surface,Displacement Delta,30,1000019216,19929,
0.276749,-0.664215,0,um,Surface,Displacement Delta,30,1000018764,19930,
-0.0528564,0.0163574,0.430557,um,Surface,Displacement Delta,30,1000019486,19931,
0.378494,-0.0305176,0.485294,um,Surface,Displacement Delta,30,1000019632,19932,
0,0,0,um,Surface,Displacement Delta,30,1000019933,19933,
0.172073,-0.298431,0.53913,um,Surface,Displacement Delta,30,1000019751,19934,
-0.31366,-0.295212,-0.666664,um,Surface,Displacement Delta,30,1000018766,19935,
1.31604,-0.627045,-0.877622,um,Surface,Displacement Delta,30,1000019676,19936,
2.4216,-2.14487,0,um,Surface,Displacement Delta,30,1000019297,19937,
0.46257,-0.249084,0.0857143,um,Surface,Displacement Delta,30,1000019755,19938,
1.15733,0.289337,0,um,Surface,Displacement Delta,30,1000019758,19939,
0,0,0,um,Surface,Displacement Delta,30,1000019940,19940,
1.48262,0.118622,-0.428571,um,Surface,Displacement Delta,30,1000019600,19941,
0,-0.415131,0,um,Surface,Displacement Delta,30,1000019844,19942,
-0.356903,-0.375671,-0.380091,um,Surface,Displacement Delta,30,1000019845,19943,
0.221405,0.110718,0,um,Surface,Displacement Delta,30,1000018799,19944,
-0.0471649,-0.426926,0.139206,um,Surface,Displacement Delta,30,1000019150,19945,
0,0,0,um,Surface,Displacement Delta,30,1000019946,19946,
-0.830261,-1.14963,1.54615,um,Surface,Displacement Delta,30,1000019340,19947,
0.0790787,-0.217468,0.714287,um,Surface,Displacement Delta,30,1000019764,19948,
0.201447,-0.409027,-0.338235,um,Surface,Displacement Delta,30,1000019133,19949,
-1.24541,-2.07567,0,um,Surface,Displacement Delta,30,1000019726,19950,
0.4151,0.622704,0,um,Surface,Displacement Delta,30,1000018773,19951,
0.694412,-0.535889,0.109093,um,Surface,Displacement Delta,30,1000018774,19952,
-0.5634,-1.1268,-1.39286,um,Surface,Displacement Delta,30,1000019903,19953,
0.0988312,0.770966,0.35714,um,Surface,Displacement Delta,30,1000018776,19954,
0.355835,-0.428818,0.725273,um,Surface,Displacement Delta,30,1000019614,19955,
1.92969,-0.556564,0,um,Surface,Displacement Delta,30,1000019906,19956,
0,-0.830261,0,um,Surface,Displacement Delta,30,1000019617,19957,
0.276749,0.110703,-1.5,um,Surface,Displacement Delta,30,1000019861,19958,
0.415131,-0.664211,0,um,Surface,Displacement Delta,30,1000019658,19959,
0.0830383,0.498161,2.4,um,Surface,Displacement Delta,31,1000018770,19960,
-0.345184,0.205322,0.497284,um,Surface,Displacement Delta,31,1000019491,19961,
1.10703,0.691895,0,um,Surface,Displacement Delta,31,1000019412,19962,
-0.657303,0.449707,0,um,Surface,Displacement Delta,31,1000019699,19963,
-0.830261,-0.830292,1.5,um,Surface,Displacement Delta,31,1000019395,19964,
-0.415138,-0.415131,0,um,Surface,Displacement Delta,31,1000019396,19965,
0,0,0,um,Surface,Displacement Delta,31,1000019966,19966,
0.415131,-0.691864,0,um,Surface,Displacement Delta,31,1000019553,19967,
-0.415115,-0.355835,0.857143,um,Surface,Displacement Delta,31,1000019826,19968,
0.937622,-0.0214233,0.103449,um,Surface,Displacement Delta,31,1000019783,19969,
-0.550842,-0.101135,-0.576923,um,Surface,Displacement Delta,31,1000019742,19970,
4.33583,-0.415131,-2.33334,um,Surface,Displacement Delta,31,1000019324,19971,
-0.934052,-0.504089,0.107143,um,Surface,Displacement Delta,31,1000019786,19972,
-0.326172,-0.504059,-0.107143,um,Surface,Displacement Delta,31,1000019827,19973,
0,0,0,um,Surface,Displacement Delta,31,1000019974,19974,
-2.6687,0,0.214287,um,Surface,Displacement Delta,31,1000019114,19975,
-0.207581,-0.207581,1.5,um,Surface,Displacement Delta,31,1000019878,19976,
-0.32605,-0.623535,-0.394737,um,Surface,Displacement Delta,31,1000019522,19977,
0.664215,0.15094,0.927273,um,Surface,Displacement Delta,31,1000019831,19978,
-1.71368,-0.250504,0.0812817,um,Surface,Displacement Delta,31,1000019216,19979,
-1.22023,-0.37738,0.81818,um,Surface,Displacement Delta,31,1000018764,19980,
0.290817,0.393585,-0.869843,um,Surface,Displacement Delta,31,1000019486,19981,
-2.03903,-0.280823,1.01471,um,Surface,Displacement Delta,31,1000019632,19982,
-0.830261,-1.0675,-0.3,um,Surface,Displacement Delta,31,1000019933,19983,
-0.894043,-0.640137,-0.53913,um,Surface,Displacement Delta,31,1000019751,19984,
-0.71286,-0.352264,1.45455,um,Surface,Displacement Delta,31,1000019676,19985,
0.171326,-0.250397,-0.190475,um,Surface,Displacement Delta,31,1000018766,19986,
-0.746033,0.327881,-0.913044,um,Surface,Displacement Delta,31,1000019297,19987,
-0.249069,-0.581177,0.3,um,Surface,Displacement Delta,31,1000019755,19988,
-0.520554,-2.31619,1.03571,um,Surface,Displacement Delta,31,1000019940,19989,
-1.15733,-1.48862,0,um,Surface,Displacement Delta,31,1000019758,19990,
-0.415131,-0.415161,0,um,Surface,Displacement Delta,31,1000019844,19991,
-1.11841,0.605591,0.264706,um,Surface,Displacement Delta,31,1000019845,19992,
-0.774902,-0.44281,0,um,Surface,Displacement Delta,31,1000019850,19993,
-0.00473022,-0.463867,-1.35796,um,Surface,Displacement Delta,31,1000019150,19994,
-1.1347,0.719574,0,um,Surface,Displacement Delta,31,1000019946,19995,
-1.35862,0.168396,0.0629387,um,Surface,Displacement Delta,31,1000019340,19996,
0.142326,-0.640472,-1.71429,um,Surface,Displacement Delta,31,1000019764,19997,
-1.42612,-0.013031,-0.411765,um,Surface,Displacement Delta,31,1000019133,19998,
-1.24536,-0.830269,0,um,Surface,Displacement Delta,31,1000018773,19999,
-0.392487,0.0830231,-0.109093,um,Surface,Displacement Delta,31,1000018774,20000,
-0.891937,0.932281,-0.0857162,um,Surface,Displacement Delta,31,1000019903,20001,
0.644211,0.383728,-0.344536,um,Surface,Displacement Delta,31,1000018776,20002,
-0.262566,-0.60318,0,um,Surface,Displacement Delta,31,1000019906,20003,
-1.08574,-1.34119,0.692307,um,Surface,Displacement Delta,31,1000019614,20004,
-1.89775,0.415115,0,um,Surface,Displacement Delta,31,1000019617,20005,
-0.553497,-0.387459,1.5,um,Surface,Displacement Delta,31,1000019861,20006,
-0.44281,-0.885616,0,um,Surface,Displacement Delta,31,1000019658,20007,
0.81221,0.63533,0.365215,um,Surface,Displacement Delta,32,1000019491,20008,
-0.138382,-0.553528,0,um,Surface,Displacement Delta,32,1000019412,20009,
-0.276749,0.869812,0,um,Surface,Displacement Delta,32,1000019699,20010,
0.830261,1.66055,-1.5,um,Surface,Displacement Delta,32,1000019966,20011,
-0.261703,0.694855,0.782608,um,Surface,Displacement Delta,32,1000019783,20012,
0.711655,0.0395203,1.28571,um,Surface,Displacement Delta,32,1000019553,20013,
0.20755,1.1861,-0.857143,um,Surface,Displacement Delta,32,1000019826,20014,
1.05168,2.57385,-0.199997,um,Surface,Displacement Delta,32,1000019324,20015,
0.718628,0.0854492,0.724789,um,Surface,Displacement Delta,32,1000019827,20016,
-0.390717,-0.279083,-0.554623,um,Surface,Displacement Delta,32,1000019114,20017,
0.553513,1.8187,-0.857143,um,Surface,Displacement Delta,32,1000019786,20018,
0,-0.249084,-1.2,um,Surface,Displacement Delta,32,1000019878,20019,
1.52219,3.0443,0,um,Surface,Displacement Delta,32,1000019974,20020,
0.721161,-0.0319519,-0.375,um,Surface,Displacement Delta,32,1000019522,20021,
0.276733,0.471741,0.272728,um,Surface,Displacement Delta,32,1000019831,20022,
0.743591,0.750427,-0.164835,um,Surface,Displacement Delta,32,1000019216,20023,
0.993286,0.344177,0.741821,um,Surface,Displacement Delta,32,1000018764,20024,
1.09747,-0.454193,0.902519,um,Surface,Displacement Delta,32,1000019486,20025,
0.415131,0.622681,0.375,um,Surface,Displacement Delta,32,1000019632,20026,
-0.905731,1.44489,-0.272727,um,Surface,Displacement Delta,32,1000019933,20027,
-0.0771179,0.781036,0.0118576,um,Surface,Displacement Delta,32,1000019751,20028,
0.830261,0.118607,0,um,Surface,Displacement Delta,32,1000018766,20029,
-0.368988,0.738007,-1.66667,um,Surface,Displacement Delta,32,1000019676,20030,
1.49544,-0.782959,1.45077,um,Surface,Displacement Delta,32,1000019940,20031,
0.221405,0.968628,-0.6,um,Surface,Displacement Delta,32,1000019755,20032,
0.192535,-0.1203,-2.08696,um,Surface,Displacement Delta,32,1000019297,20033,
1.10701,0.479706,0,um,Surface,Displacement Delta,32,1000019758,20034,
0.726471,0.518921,0,um,Surface,Displacement Delta,32,1000019844,20035,
0.830261,1.20392,-0.15,um,Surface,Displacement Delta,32,1000019845,20036,
-0.415131,0.622696,0,um,Surface,Displacement Delta,32,1000018770,20037,
-0.197693,0.395355,1.28571,um,Surface,Displacement Delta,32,1000019850,20038,
-0.0518799,0.543121,1.3125,um,Surface,Displacement Delta,32,1000019150,20039,
0.138382,0.691879,0,um,Surface,Displacement Delta,32,1000019946,20040,
0.11322,0.566101,-1.90909,um,Surface,Displacement Delta,32,1000019340,20041,
-0.228317,0.266388,0.5,um,Surface,Displacement Delta,32,1000019133,20042,
0.226433,0.830261,0.409092,um,Surface,Displacement Delta,32,1000018774,20043,
1.27446,0.0165863,-0.149994,um,Surface,Displacement Delta,32,1000019903,20044,
0.14653,-0.717316,0.121323,um,Surface,Displacement Delta,32,1000018776,20045,
0.0419312,0.54512,0,um,Surface,Displacement Delta,32,1000019906,20046,
1.66053,-0.207565,0,um,Surface,Displacement Delta,32,1000019617,20047,
0.345932,0.553513,0,um,Surface,Displacement Delta,32,1000019861,20048,
0.691879,0.553509,0,um,Surface,Displacement Delta,32,1000019658,20049,
-0.079071,0.158157,-1.28571,um,Surface,Displacement Delta,33,1000019850,20050,
0.0922546,0.15683,0.0333328,um,Surface,Displacement Delta,33,1000019491,20051,
-0.830261,-0.593048,0,um,Surface,Displacement Delta,33,1000019699,20052,
0,0,0,um,Surface,Displacement Delta,33,1000020053,20053,
-1.29419,0.195343,-2.55882,um,Surface,Displacement Delta,33,1000019966,20054,
-0.615845,-0.0182495,-0.247253,um,Surface,Displacement Delta,33,1000019553,20055,
0.622711,0.207581,0,um,Surface,Displacement Delta,33,1000019826,20056,
0,0,0,um,Surface,Displacement Delta,33,1000020057,20057,
-3.46339,0.21347,-0.942863,um,Surface,Displacement Delta,33,1000019324,20058,
-0.611877,0.738861,0.19664,um,Surface,Displacement Delta,33,1000019827,20059,
-2.7122,0.88559,-0.599998,um,Surface,Displacement Delta,33,1000019786,20060,
0.235031,-0.506714,0.0992661,um,Surface,Displacement Delta,33,1000019114,20061,
-0.691895,-0.138382,0,um,Surface,Displacement Delta,33,1000019974,20062,
0,0.249084,1.2,um,Surface,Displacement Delta,33,1000019878,20063,
-0.92511,1.27222,-0.834679,um,Surface,Displacement Delta,33,1000019522,20064,
-0.427704,1.71713,0,um,Surface,Displacement Delta,33,1000019831,20065,
-0.550842,0.676575,0.620192,um,Surface,Displacement Delta,33,1000019216,20066,
-0.55719,0.77121,0.106667,um,Surface,Displacement Delta,33,1000018764,20067,
0.924164,3.55386,2.1451,um,Surface,Displacement Delta,33,1000019486,20068,
-1.17619,1.10703,0.375,um,Surface,Displacement Delta,33,1000019632,20069,
-0.339661,0.452881,0.272727,um,Surface,Displacement Delta,33,1000019933,20070,
-0.440292,0.934509,-0.272727,um,Surface,Displacement Delta,33,1000019751,20071,
0.149017,0.369049,-1.33333,um,Surface,Displacement Delta,33,1000019676,20072,
-0.770966,1.00818,0.85714,um,Surface,Displacement Delta,33,1000018766,20073,
-0.738022,1.15317,0.5,um,Surface,Displacement Delta,33,1000019755,20074,
0.390442,0.516083,-1.56649,um,Surface,Displacement Delta,33,1000019940,20075,
0.899445,2.00644,0,um,Surface,Displacement Delta,33,1000019297,20076,
0,0,0,um,Surface,Displacement Delta,33,1000020077,20077,
-1.55673,0.518921,0,um,Surface,Displacement Delta,33,1000019844,20078,
-0.940948,0.936371,0.316667,um,Surface,Displacement Delta,33,1000019845,20079,
-0.12973,0.451462,0.1875,um,Surface,Displacement Delta,33,1000019150,20080,
0.415146,1.66052,0,um,Surface,Displacement Delta,33,1000019946,20081,
0,0.138367,1,um,Surface,Displacement Delta,33,1000019340,20082,
0.215546,0.0359192,0.576923,um,Surface,Displacement Delta,33,1000019133,20083,
-0.731369,3.1013,2.12646,um,Surface,Displacement Delta,33,1000019903,20084,
-0.0437012,0.483414,-0.167763,um,Surface,Displacement Delta,33,1000018776,20085,
-1.16048,-0.141525,0,um,Surface,Displacement Delta,33,1000019906,20086,
0,0,0,um,Surface,Displacement Delta,33,1000020087,20087,
-0.593048,-0.20755,0,um,Surface,Displacement Delta,33,1000019617,20088,
-0.207565,0.830269,0,um,Surface,Displacement Delta,33,1000019861,20089,
-0.415115,0,0,um,Surface,Displacement Delta,33,1000019658,20090,
-0.249077,-1.16235,0,um,Surface,Displacement Delta,34,1000020053,20091,
-0.0150452,-1.08948,0.828053,um,Surface,Displacement Delta,34,1000019966,20092,
0.587936,0.255493,-0.156105,um,Surface,Displacement Delta,34,1000019553,20093,
-0.968658,0.608887,-1,um,Surface,Displacement Delta,34,1000020057,20094,
0.553497,-0.761078,0,um,Surface,Displacement Delta,34,1000019826,20095,
2.68848,-2.09543,-0.85714,um,Surface,Displacement Delta,34,1000019324,20096,
0.30542,-0.845093,0.235714,um,Surface,Displacement Delta,34,1000019827,20097,
0.290588,-0.539673,1.35,um,Surface,Displacement Delta,34,1000019786,20098,
0.247925,-0.841797,0.8125,um,Surface,Displacement Delta,34,1000019114,20099,
0.830261,-1.03783,0,um,Surface,Displacement Delta,34,1000019974,20100,
0.415131,-0.934021,-1.125,um,Surface,Displacement Delta,34,1000019878,20101,
-0.483368,-1.01523,0.423965,um,Surface,Displacement Delta,34,1000019522,20102,
0,0,0,um,Surface,Displacement Delta,34,1000020103,20103,
0.679291,-1.43408,0,um,Surface,Displacement Delta,34,1000019831,20104,
0.465332,0.293777,-1.84476,um,Surface,Displacement Delta,34,1000019216,20105,
-0.169266,-1.10342,3.31015,um,Surface,Displacement Delta,34,1000019486,20106,
1.66052,0,0,um,Surface,Displacement Delta,34,1000019933,20107,
0.714203,-0.230835,0.870968,um,Surface,Displacement Delta,34,1000019751,20108,
-0.0986938,-0.339661,0.954545,um,Surface,Displacement Delta,34,1000019676,20109,
0.553497,-1.10701,0,um,Surface,Displacement Delta,34,1000018766,20110,
1.30289,-1.62857,-0.881539,um,Surface,Displacement Delta,34,1000019940,20111,
0.738022,-0.184479,0.25,um,Surface,Displacement Delta,34,1000019755,20112,
1.17621,0.345947,0,um,Surface,Displacement Delta,34,1000019297,20113,
0.345932,-1.10703,0,um,Surface,Displacement Delta,34,1000020077,20114,
1.24539,-0.20755,0,um,Surface,Displacement Delta,34,1000019844,20115,
0.883484,-0.773529,-0.97436,um,Surface,Displacement Delta,34,1000019845,20116,
1.82658,-0.498169,0,um,Surface,Displacement Delta,34,1000019699,20117,
-0.322876,-0.138382,0.166668,um,Surface,Displacement Delta,34,1000019491,20118,
1.79892,0.138367,0,um,Surface,Displacement Delta,34,1000019850,20119,
0,0,0,um,Surface,Displacement Delta,34,1000020120,20120,
0.882156,-1.24541,0,um,Surface,Displacement Delta,34,1000019150,20121,
-0.830276,-1.89114,-0.666668,um,Surface,Displacement Delta,34,1000019946,20122,
-1.00819,-1.14655,1.14286,um,Surface,Displacement Delta,34,1000019340,20123,
0.435455,0.412231,0.377623,um,Surface,Displacement Delta,34,1000019133,20124,
0,0,0,um,Surface,Displacement Delta,34,1000020125,20125,
0,0,0,um,Surface,Displacement Delta,34,1000020126,20126,
-2.31987,1.88029,2.82353,um,Surface,Displacement Delta,34,1000019903,20127,
0.818604,-0.134003,0.105263,um,Surface,Displacement Delta,34,1000018776,20128,
0.43589,-0.477402,0,um,Surface,Displacement Delta,34,1000019906,20129,
-0.365509,-0.798683,-1.04348,um,Surface,Displacement Delta,34,1000020087,20130,
0,-0.830261,0,um,Surface,Displacement Delta,34,1000019617,20131,
0.868011,-0.301918,0,um,Surface,Displacement Delta,34,1000019861,20132,
0,0,0,um,Surface,Displacement Delta,34,1000020133,20133,
-0.10379,0.103783,0,um,Surface,Displacement Delta,34,1000019658,20134,
0.0415115,0.332092,0.75,um,Surface,Displacement Delta,35,1000020053,20135,
0.667694,0.101593,0.23077,um,Surface,Displacement Delta,35,1000019966,20136,
0.146515,-0.301941,-0.336899,um,Surface,Displacement Delta,35,1000019553,20137,
0,-0.553528,0,um,Surface,Displacement Delta,35,1000019826,20138,
0.449722,-0.712646,1,um,Surface,Displacement Delta,35,1000020057,20139,
3.59782,-1.72971,0,um,Surface,Displacement Delta,35,1000019324,20140,
0.942352,0.361176,0.93,um,Surface,Displacement Delta,35,1000019827,20141,
-0.311371,0.622696,0,um,Surface,Displacement Delta,35,1000019974,20142,
0.227097,0.706085,-1.11538,um,Surface,Displacement Delta,35,1000019114,20143,
1.03784,-0.622681,2.25,um,Surface,Displacement Delta,35,1000019786,20144,
0.415131,0.20755,0,um,Surface,Displacement Delta,35,1000019878,20145,
0.913315,-0.249084,0,um,Surface,Displacement Delta,35,1000020103,20146,
0.15097,-0.754791,0,um,Surface,Displacement Delta,35,1000019831,20147,
0.760834,0.562454,-0.301075,um,Surface,Displacement Delta,35,1000019216,20148,
-1.36084,-1.74908,0.491405,um,Surface,Displacement Delta,35,1000019486,20149,
0,-0.415131,0,um,Surface,Displacement Delta,35,1000019933,20150,
0.912567,-0.118256,0.153423,um,Surface,Displacement Delta,35,1000019751,20151,
-0.754822,-0.717041,-0.954545,um,Surface,Displacement Delta,35,1000019676,20152,
0.0691833,-0.138382,0,um,Surface,Displacement Delta,35,1000018766,20153,
0.122406,-0.377869,-0.538461,um,Surface,Displacement Delta,35,1000019940,20154,
0.536209,-0.536224,1.125,um,Surface,Displacement Delta,35,1000019755,20155,
0.645782,0.784149,1,um,Surface,Displacement Delta,35,1000019297,20156,
0.761078,0.276764,0,um,Surface,Displacement Delta,35,1000020077,20157,
0.415131,0,0,um,Surface,Displacement Delta,35,1000019844,20158,
-0.582336,0.567322,1.42534,um,Surface,Displacement Delta,35,1000019845,20159,
0.230621,-0.651535,1,um,Surface,Displacement Delta,35,1000019491,20160,
0.415131,0,0,um,Surface,Displacement Delta,35,1000019850,20161,
1.57748,0.0830307,2.4,um,Surface,Displacement Delta,35,1000020120,20162,
